Date,Average temperature [K]
2015-01-01_00,275.62372
2015-01-01_06,284.98553
2015-01-01_12,290.65314
2015-01-01_18,279.97272
2015-01-02_00,275.11465
2015-01-02_06,284.20795
2015-01-02_12,290.28027
2015-01-02_18,281.47412
2015-01-03_00,276.97333
2015-01-03_06,284.0265
2015-01-03_12,289.7635
2015-01-03_18,283.6092
2015-01-04_00,281.54358
2015-01-04_06,287.7835
2015-01-04_12,294.61838
2015-01-04_18,286.95352
2015-01-05_00,283.99323
2015-01-05_06,288.82306
2015-01-05_12,297.83325
2015-01-05_18,286.72308
2015-01-06_00,282.78906
2015-01-06_06,289.25424
2015-01-06_12,295.65082
2015-01-06_18,285.72864
2015-01-07_00,279.89325
2015-01-07_06,288.5675
2015-01-07_12,294.54984
2015-01-07_18,287.14133
2015-01-08_00,286.56256
2015-01-08_06,285.37405
2015-01-08_12,295.27496
2015-01-08_18,289.30502
2015-01-09_00,284.71472
2015-01-09_06,290.10312
2015-01-09_12,295.03064
2015-01-09_18,286.8144
2015-01-10_00,284.00803
2015-01-10_06,286.62427
2015-01-10_12,290.6792
2015-01-10_18,287.99304
2015-01-11_00,284.56342
2015-01-11_06,290.1891
2015-01-11_12,293.97028
2015-01-11_18,288.07312
2015-01-12_00,283.08655
2015-01-12_06,287.95828
2015-01-12_12,293.0592
2015-01-12_18,285.55676
2015-01-13_00,280.8214
2015-01-13_06,284.5738
2015-01-13_12,289.98047
2015-01-13_18,281.84845
2015-01-14_00,277.94806
2015-01-14_06,282.22717
2015-01-14_12,286.83148
2015-01-14_18,279.62955
2015-01-15_00,276.35168
2015-01-15_06,279.9217
2015-01-15_12,286.71515
2015-01-15_18,277.59387
2015-01-16_00,274.64194
2015-01-16_06,279.2647
2015-01-16_12,288.83014
2015-01-16_18,281.21625
2015-01-17_00,277.40192
2015-01-17_06,283.57947
2015-01-17_12,289.2514
2015-01-17_18,284.07324
2015-01-18_00,282.17004
2015-01-18_06,285.9759
2015-01-18_12,293.13885
2015-01-18_18,286.8537
2015-01-19_00,282.86694
2015-01-19_06,283.46173
2015-01-19_12,283.24548
2015-01-19_18,280.47977
2015-01-20_00,278.3924
2015-01-20_06,279.27423
2015-01-20_12,280.0539
2015-01-20_18,276.9699
2015-01-21_00,275.7411
2015-01-21_06,278.79697
2015-01-21_12,281.93414
2015-01-21_18,278.3129
2015-01-22_00,276.8164
2015-01-22_06,279.81592
2015-01-22_12,283.45557
2015-01-22_18,278.5266
2015-01-23_00,274.66425
2015-01-23_06,280.33557
2015-01-23_12,283.49963
2015-01-23_18,279.43933
2015-01-24_00,277.16614
2015-01-24_06,280.5959
2015-01-24_12,284.09833
2015-01-24_18,278.54535
2015-01-25_00,275.5641
2015-01-25_06,279.97452
2015-01-25_12,283.52307
2015-01-25_18,277.7869
2015-01-26_00,273.53992
2015-01-26_06,280.55322
2015-01-26_12,284.91284
2015-01-26_18,279.60336
2015-01-27_00,274.0672
2015-01-27_06,278.97638
2015-01-27_12,283.67853
2015-01-27_18,279.92554
2015-01-28_00,275.30804
2015-01-28_06,281.3643
2015-01-28_12,286.62564
2015-01-28_18,282.3567
2015-01-29_00,277.44684
2015-01-29_06,284.50232
2015-01-29_12,290.1057
2015-01-29_18,283.65765
2015-01-30_00,281.33316
2015-01-30_06,285.99707
2015-01-30_12,295.05255
2015-01-30_18,287.5385
2015-01-31_00,286.39624
2015-01-31_06,292.08923
2015-01-31_12,299.57123
2015-01-31_18,290.9038
2015-02-01_00,287.13312
2015-02-01_06,289.8653
2015-02-01_12,292.5771
2015-02-01_18,284.13
2015-02-02_00,278.58237
2015-02-02_06,284.75998
2015-02-02_12,290.4387
2015-02-02_18,281.67322
2015-02-03_00,277.04587
2015-02-03_06,285.87015
2015-02-03_12,293.82547
2015-02-03_18,286.91803
2015-02-04_00,284.22653
2015-02-04_06,289.2177
2015-02-04_12,295.02087
2015-02-04_18,289.17743
2015-02-05_00,288.0384
2015-02-05_06,291.34888
2015-02-05_12,297.28302
2015-02-05_18,289.83948
2015-02-06_00,287.90912
2015-02-06_06,291.23615
2015-02-06_12,290.75024
2015-02-06_18,283.59467
2015-02-07_00,279.63553
2015-02-07_06,284.53128
2015-02-07_12,290.32715
2015-02-07_18,283.23145
2015-02-08_00,279.3672
2015-02-08_06,286.86456
2015-02-08_12,292.80573
2015-02-08_18,288.63367
2015-02-09_00,286.4933
2015-02-09_06,288.14392
2015-02-09_12,294.46625
2015-02-09_18,291.02155
2015-02-10_00,288.65125
2015-02-10_06,291.6043
2015-02-10_12,297.09454
2015-02-10_18,292.5885
2015-02-11_00,290.93213
2015-02-11_06,294.50217
2015-02-11_12,301.2835
2015-02-11_18,292.36218
2015-02-12_00,290.7456
2015-02-12_06,294.4781
2015-02-12_12,298.70642
2015-02-12_18,293.94543
2015-02-13_00,293.20163
2015-02-13_06,297.041
2015-02-13_12,304.34702
2015-02-13_18,295.88733
2015-02-14_00,289.95135
2015-02-14_06,295.16907
2015-02-14_12,299.08972
2015-02-14_18,294.8877
2015-02-15_00,293.36435
2015-02-15_06,297.85156
2015-02-15_12,303.24878
2015-02-15_18,293.50433
2015-02-16_00,288.27472
2015-02-16_06,291.92935
2015-02-16_12,294.72305
2015-02-16_18,287.9276
2015-02-17_00,288.46973
2015-02-17_06,294.70883
2015-02-17_12,301.55157
2015-02-17_18,294.45264
2015-02-18_00,289.439
2015-02-18_06,295.69363
2015-02-18_12,299.04645
2015-02-18_18,291.2453
2015-02-19_00,285.8514
2015-02-19_06,290.3543
2015-02-19_12,291.25235
2015-02-19_18,288.11133
2015-02-20_00,287.89743
2015-02-20_06,291.06586
2015-02-20_12,296.72937
2015-02-20_18,293.84998
2015-02-21_00,294.33917
2015-02-21_06,295.88013
2015-02-21_12,300.6939
2015-02-21_18,296.42657
2015-02-22_00,291.53455
2015-02-22_06,291.925
2015-02-22_12,291.5124
2015-02-22_18,287.70538
2015-02-23_00,283.4944
2015-02-23_06,281.73413
2015-02-23_12,282.127
2015-02-23_18,279.47455
2015-02-24_00,276.20483
2015-02-24_06,280.45886
2015-02-24_12,284.32373
2015-02-24_18,280.26416
2015-02-25_00,276.67426
2015-02-25_06,281.98254
2015-02-25_12,286.67355
2015-02-25_18,281.57605
2015-02-26_00,276.98572
2015-02-26_06,282.2162
2015-02-26_12,286.09262
2015-02-26_18,283.1515
2015-02-27_00,279.0719
2015-02-27_06,282.75385
2015-02-27_12,284.72787
2015-02-27_18,280.75046
2015-02-28_00,275.8442
2015-02-28_06,279.50555
2015-02-28_12,286.0279
2015-02-28_18,281.27173
2015-03-01_00,275.41125
2015-03-01_06,282.1286
2015-03-01_12,288.3038
2015-03-01_18,282.72577
2015-03-02_00,279.1481
2015-03-02_06,286.7498
2015-03-02_12,293.85858
2015-03-02_18,286.86218
2015-03-03_00,284.98822
2015-03-03_06,287.02206
2015-03-03_12,294.32495
2015-03-03_18,288.26447
2015-03-04_00,283.18427
2015-03-04_06,289.25134
2015-03-04_12,293.4901
2015-03-04_18,288.06082
2015-03-05_00,282.69513
2015-03-05_06,290.40112
2015-03-05_12,294.18655
2015-03-05_18,287.32962
2015-03-06_00,282.7416
2015-03-06_06,290.46887
2015-03-06_12,295.9485
2015-03-06_18,285.06165
2015-03-07_00,282.64603
2015-03-07_06,285.0255
2015-03-07_12,289.29742
2015-03-07_18,283.48465
2015-03-08_00,277.62894
2015-03-08_06,286.25497
2015-03-08_12,292.2848
2015-03-08_18,284.2824
2015-03-09_00,277.06696
2015-03-09_06,287.09396
2015-03-09_12,293.13135
2015-03-09_18,287.11212
2015-03-10_00,285.71344
2015-03-10_06,287.4067
2015-03-10_12,285.6645
2015-03-10_18,281.5879
2015-03-11_00,277.3568
2015-03-11_06,279.8802
2015-03-11_12,278.73654
2015-03-11_18,276.7757
2015-03-12_00,275.86353
2015-03-12_06,277.57495
2015-03-12_12,280.10727
2015-03-12_18,279.42175
2015-03-13_00,279.33435
2015-03-13_06,281.56042
2015-03-13_12,286.72394
2015-03-13_18,283.72253
2015-03-14_00,280.51065
2015-03-14_06,287.21802
2015-03-14_12,292.33368
2015-03-14_18,289.2352
2015-03-15_00,283.9549
2015-03-15_06,291.30402
2015-03-15_12,295.02692
2015-03-15_18,287.85147
2015-03-16_00,282.76694
2015-03-16_06,289.352
2015-03-16_12,291.29236
2015-03-16_18,286.43475
2015-03-17_00,284.5107
2015-03-17_06,290.96564
2015-03-17_12,293.58673
2015-03-17_18,291.85678
2015-03-18_00,289.75632
2015-03-18_06,293.23273
2015-03-18_12,296.741
2015-03-18_18,292.14514
2015-03-19_00,291.2548
2015-03-19_06,289.76495
2015-03-19_12,294.6116
2015-03-19_18,288.74167
2015-03-20_00,284.00977
2015-03-20_06,289.4367
2015-03-20_12,290.83112
2015-03-20_18,287.00427
2015-03-21_00,284.84485
2015-03-21_06,292.84692
2015-03-21_12,296.99265
2015-03-21_18,291.28113
2015-03-22_00,290.359
2015-03-22_06,294.8088
2015-03-22_12,300.0586
2015-03-22_18,296.20316
2015-03-23_00,292.53247
2015-03-23_06,298.87213
2015-03-23_12,300.5453
2015-03-23_18,293.65338
2015-03-24_00,289.7644
2015-03-24_06,291.4051
2015-03-24_12,293.58246
2015-03-24_18,288.96185
2015-03-25_00,283.4857
2015-03-25_06,289.7893
2015-03-25_12,293.44348
2015-03-25_18,290.02377
2015-03-26_00,284.48996
2015-03-26_06,291.6764
2015-03-26_12,295.92386
2015-03-26_18,292.8083
2015-03-27_00,291.59784
2015-03-27_06,295.34503
2015-03-27_12,292.44327
2015-03-27_18,285.9823
2015-03-28_00,285.93597
2015-03-28_06,289.88806
2015-03-28_12,290.40552
2015-03-28_18,287.4098
2015-03-29_00,284.84692
2015-03-29_06,290.8626
