Date,Average Pressure [Pa]
2014-01-01_00,95241.7
2014-01-01_06,95035.35
2014-01-01_12,95283.2
2014-01-01_18,95274.91
2014-01-02_00,95572.0
2014-01-02_06,95818.484
2014-01-02_12,96226.39
2014-01-02_18,96265.84
2014-01-03_00,96317.21
2014-01-03_06,95844.875
2014-01-03_12,95714.04
2014-01-03_18,95498.586
2014-01-04_00,95553.445
2014-01-04_06,95478.445
2014-01-04_12,95744.09
2014-01-04_18,95909.16
2014-01-05_00,96241.04
2014-01-05_06,96138.11
2014-01-05_12,96383.16
2014-01-05_18,96376.34
2014-01-06_00,96631.01
2014-01-06_06,96624.37
2014-01-06_12,96948.66
2014-01-06_18,97025.414
2014-01-07_00,97248.78
2014-01-07_06,96875.125
2014-01-07_12,96815.305
2014-01-07_18,96532.72
2014-01-08_00,96418.09
2014-01-08_06,95897.83
2014-01-08_12,95435.5
2014-01-08_18,94829.1
2014-01-09_00,95164.305
2014-01-09_06,95429.49
2014-01-09_12,95954.71
2014-01-09_18,96151.32
2014-01-10_00,96537.06
2014-01-10_06,96428.76
2014-01-10_12,96719.016
2014-01-10_18,96734.74
2014-01-11_00,96926.24
2014-01-11_06,96713.26
2014-01-11_12,96929.984
2014-01-11_18,96759.81
2014-01-12_00,96588.13
2014-01-12_06,96017.8
2014-01-12_12,95991.99
2014-01-12_18,96088.695
2014-01-13_00,96500.34
2014-01-13_06,96494.625
2014-01-13_12,96786.086
2014-01-13_18,96843.945
2014-01-14_00,97124.586
2014-01-14_06,97022.83
2014-01-14_12,97218.12
2014-01-14_18,97107.16
2014-01-15_00,97091.73
2014-01-15_06,96790.58
2014-01-15_12,96841.48
2014-01-15_18,96769.234
2014-01-16_00,96860.79
2014-01-16_06,96519.97
2014-01-16_12,96616.336
2014-01-16_18,96392.484
2014-01-17_00,96421.22
2014-01-17_06,96301.98
2014-01-17_12,96432.3
2014-01-17_18,96358.42
2014-01-18_00,96279.2
2014-01-18_06,95816.21
2014-01-18_12,95752.664
2014-01-18_18,95763.97
2014-01-19_00,96138.97
2014-01-19_06,96333.47
2014-01-19_12,96621.09
2014-01-19_18,96714.36
2014-01-20_00,96639.06
2014-01-20_06,96096.164
2014-01-20_12,95851.805
2014-01-20_18,95457.88
2014-01-21_00,95591.99
2014-01-21_06,95577.37
2014-01-21_12,95900.17
2014-01-21_18,95977.93
2014-01-22_00,96228.32
2014-01-22_06,96133.16
2014-01-22_12,96401.0
2014-01-22_18,96423.0
2014-01-23_00,96595.945
2014-01-23_06,96656.984
2014-01-23_12,96939.695
2014-01-23_18,96885.4
2014-01-24_00,96870.44
2014-01-24_06,96489.26
2014-01-24_12,96572.75
2014-01-24_18,96352.32
2014-01-25_00,96408.16
2014-01-25_06,96102.61
2014-01-25_12,95987.914
2014-01-25_18,95512.16
2014-01-26_00,95450.71
2014-01-26_06,95532.4
2014-01-26_12,96018.336
2014-01-26_18,96401.76
2014-01-27_00,96823.22
2014-01-27_06,96688.67
2014-01-27_12,96823.95
2014-01-27_18,96525.125
2014-01-28_00,96373.195
2014-01-28_06,95953.125
2014-01-28_12,96087.84
2014-01-28_18,96410.62
2014-01-29_00,96778.125
2014-01-29_06,96659.695
2014-01-29_12,96817.28
2014-01-29_18,96575.69
2014-01-30_00,96410.67
2014-01-30_06,95811.625
2014-01-30_12,95383.81
2014-01-30_18,95323.85
2014-01-31_00,95918.016
2014-01-31_06,96153.15
2014-01-31_12,96696.07
2014-01-31_18,96732.2
2014-02-01_00,96807.96
2014-02-01_06,96417.9
2014-02-01_12,96452.734
2014-02-01_18,96163.6
2014-02-02_00,95787.695
2014-02-02_06,95259.64
2014-02-02_12,95357.16
2014-02-02_18,95279.516
2014-02-03_00,95329.15
2014-02-03_06,94881.445
2014-02-03_12,94798.31
2014-02-03_18,94883.86
2014-02-04_00,95134.52
2014-02-04_06,95040.87
2014-02-04_12,95527.3
2014-02-04_18,95759.16
2014-02-05_00,96128.25
2014-02-05_06,96129.27
2014-02-05_12,96499.15
2014-02-05_18,96570.12
2014-02-06_00,96719.8
2014-02-06_06,96529.3
2014-02-06_12,96620.22
2014-02-06_18,96552.27
2014-02-07_00,96610.42
2014-02-07_06,96363.82
2014-02-07_12,96463.45
2014-02-07_18,96256.445
2014-02-08_00,96151.76
2014-02-08_06,95477.734
2014-02-08_12,95080.25
2014-02-08_18,95010.914
2014-02-09_00,95265.45
2014-02-09_06,95267.234
2014-02-09_12,95761.2
2014-02-09_18,95927.61
2014-02-10_00,96243.43
2014-02-10_06,96142.58
2014-02-10_12,96313.97
2014-02-10_18,96330.81
2014-02-11_00,96513.82
2014-02-11_06,96380.95
2014-02-11_12,96616.14
2014-02-11_18,96570.51
2014-02-12_00,96575.76
2014-02-12_06,96375.69
2014-02-12_12,96579.34
2014-02-12_18,96501.195
2014-02-13_00,96835.914
2014-02-13_06,96813.45
2014-02-13_12,97081.25
2014-02-13_18,97128.17
2014-02-14_00,97267.6
2014-02-14_06,96943.484
2014-02-14_12,96720.85
2014-02-14_18,95754.42
2014-02-15_00,94605.445
2014-02-15_06,94574.586
2014-02-15_12,94850.93
2014-02-15_18,95029.2
2014-02-16_00,95654.62
2014-02-16_06,96183.57
2014-02-16_12,96588.04
2014-02-16_18,96545.19
2014-02-17_00,96558.766
2014-02-17_06,96266.67
2014-02-17_12,96392.06
2014-02-17_18,96242.65
2014-02-18_00,96288.234
2014-02-18_06,96089.914
2014-02-18_12,96290.164
2014-02-18_18,96214.04
2014-02-19_00,96403.25
2014-02-19_06,96280.91
2014-02-19_12,96552.05
2014-02-19_18,96502.17
2014-02-20_00,96721.83
2014-02-20_06,96465.305
2014-02-20_12,96602.64
2014-02-20_18,96521.555
2014-02-21_00,96639.695
2014-02-21_06,96504.25
2014-02-21_12,96827.76
2014-02-21_18,96855.32
2014-02-22_00,97060.94
2014-02-22_06,96918.19
2014-02-22_12,97190.695
2014-02-22_18,97155.47
2014-02-23_00,97301.32
2014-02-23_06,97027.54
2014-02-23_12,97233.03
2014-02-23_18,97165.164
2014-02-24_00,97261.06
2014-02-24_06,96965.06
2014-02-24_12,97023.78
2014-02-24_18,96893.31
2014-02-25_00,96934.28
2014-02-25_06,96689.82
2014-02-25_12,97026.88
2014-02-25_18,97150.54
2014-02-26_00,97476.66
2014-02-26_06,97289.43
2014-02-26_12,97394.12
2014-02-26_18,97184.62
2014-02-27_00,97072.414
2014-02-27_06,96512.914
2014-02-27_12,96273.92
2014-02-27_18,95903.39
2014-02-28_00,96256.86
2014-02-28_06,96310.48
2014-02-28_12,96574.56
2014-02-28_18,96486.96
2014-03-01_00,96489.26
2014-03-01_06,96129.08
2014-03-01_12,96177.05
2014-03-01_18,95958.18
2014-03-02_00,96018.164
2014-03-02_06,95834.86
2014-03-02_12,95998.266
2014-03-02_18,96087.18
2014-03-03_00,96557.4
2014-03-03_06,96690.04
2014-03-03_12,97163.97
2014-03-03_18,97183.03
2014-03-04_00,97363.74
2014-03-04_06,97009.01
2014-03-04_12,97009.59
2014-03-04_18,96528.71
2014-03-05_00,96009.055
2014-03-05_06,95164.21
2014-03-05_12,94916.67
2014-03-05_18,95275.91
2014-03-06_00,95850.3
2014-03-06_06,95972.336
2014-03-06_12,96287.625
2014-03-06_18,96406.96
2014-03-07_00,96537.695
2014-03-07_06,96171.555
2014-03-07_12,96341.234
2014-03-07_18,96195.68
2014-03-08_00,96363.72
2014-03-08_06,96040.89
2014-03-08_12,96232.74
2014-03-08_18,96085.984
2014-03-09_00,96064.086
2014-03-09_06,95580.516
2014-03-09_12,95434.11
2014-03-09_18,95303.78
2014-03-10_00,95594.05
2014-03-10_06,95688.94
2014-03-10_12,96210.96
2014-03-10_18,96480.86
2014-03-11_00,96870.58
2014-03-11_06,96747.53
2014-03-11_12,96770.66
2014-03-11_18,96545.63
2014-03-12_00,96658.59
2014-03-12_06,96291.73
2014-03-12_12,96285.55
2014-03-12_18,96040.92
2014-03-13_00,95614.84
2014-03-13_06,94747.53
2014-03-13_12,93973.07
2014-03-13_18,94373.9
2014-03-14_00,94937.5
2014-03-14_06,95162.52
2014-03-14_12,95643.12
2014-03-14_18,95842.41
2014-03-15_00,96354.42
2014-03-15_06,96353.54
2014-03-15_12,96524.31
2014-03-15_18,96409.79
2014-03-16_00,96397.05
2014-03-16_06,96046.02
2014-03-16_12,96562.41
2014-03-16_18,96700.78
2014-03-17_00,97042.38
2014-03-17_06,96802.56
2014-03-17_12,96833.79
2014-03-17_18,96411.35
2014-03-18_00,96054.59
2014-03-18_06,95322.61
2014-03-18_12,95561.72
2014-03-18_18,95725.734
2014-03-19_00,96294.875
2014-03-19_06,96275.414
2014-03-19_12,96463.06
2014-03-19_18,96219.44
2014-03-20_00,95792.82
2014-03-20_06,94621.58
2014-03-20_12,94116.11
2014-03-20_18,94017.73
2014-03-21_00,94520.77
2014-03-21_06,94711.33
2014-03-21_12,95409.984
2014-03-21_18,95854.17
2014-03-22_00,96375.66
2014-03-22_06,96306.49
2014-03-22_12,96543.04
2014-03-22_18,96612.43
2014-03-23_00,96824.05
2014-03-23_06,96646.19
2014-03-23_12,96816.31
2014-03-23_18,96814.8
2014-03-24_00,97055.766
2014-03-24_06,96678.17
2014-03-24_12,96628.0
2014-03-24_18,96347.7
2014-03-25_00,96334.67
2014-03-25_06,95949.95
2014-03-25_12,96159.445
2014-03-25_18,96042.945
2014-03-26_00,96190.21
2014-03-26_06,95776.54
2014-03-26_12,95609.74
2014-03-26_18,95310.48
2014-03-27_00,95602.125
2014-03-27_06,95798.83
2014-03-27_12,96253.734
2014-03-27_18,96362.72
2014-03-28_00,96706.49
2014-03-28_06,96459.03
2014-03-28_12,96556.18
2014-03-28_18,96366.6
2014-03-29_00,96384.836
2014-03-29_06,96002.125
2014-03-29_12,95927.22
2014-03-29_18,95462.67
2014-03-30_00,94928.98
2014-03-30_06,93624.46
2014-03-30_12,93852.25
2014-03-30_18,94369.555
2014-03-31_00,95167.41
2014-03-31_06,95401.34
2014-03-31_12,95839.33
2014-03-31_18,95979.47
2014-04-01_00,96432.4
2014-04-01_06,96307.18
2014-04-01_12,96598.484
2014-04-01_18,96641.11
2014-04-02_00,96842.484
2014-04-02_06,96594.484
2014-04-02_12,96752.54
2014-04-02_18,96545.31
2014-04-03_00,96480.95
2014-04-03_06,95939.99
2014-04-03_12,95550.56
2014-04-03_18,94689.16
2014-04-04_00,94218.29
2014-04-04_06,93875.17
2014-04-04_12,94565.234
2014-04-04_18,95058.13
2014-04-05_00,95601.37
2014-04-05_06,95525.93
2014-04-05_12,95680.664
2014-04-05_18,95388.74
2014-04-06_00,95365.28
2014-04-06_06,95265.82
2014-04-06_12,95757.74
2014-04-06_18,95941.38
2014-04-07_00,96086.06
2014-04-07_06,95801.805
2014-04-07_12,95869.945
2014-04-07_18,95749.66
2014-04-08_00,95923.95
2014-04-08_06,95798.56
2014-04-08_12,96178.125
2014-04-08_18,96192.45
2014-04-09_00,96407.2
2014-04-09_06,96052.734
2014-04-09_12,96137.625
2014-04-09_18,95903.37
2014-04-10_00,95752.71
2014-04-10_06,95293.12
2014-04-10_12,95861.52
2014-04-10_18,96172.83
2014-04-11_00,96431.59
2014-04-11_06,96122.9
2014-04-11_12,96361.55
2014-04-11_18,96319.7
2014-04-12_00,96465.8
2014-04-12_06,96195.61
2014-04-12_12,96456.23
2014-04-12_18,96405.86
2014-04-13_00,96576.3
2014-04-13_06,96251.24
2014-04-13_12,96332.3
2014-04-13_18,96177.805
2014-04-14_00,96375.71
2014-04-14_06,96167.14
2014-04-14_12,96360.03
2014-04-14_18,96222.39
2014-04-15_00,96225.39
2014-04-15_06,95765.8
2014-04-15_12,95807.2
2014-04-15_18,95820.07
2014-04-16_00,96062.11
2014-04-16_06,95792.164
2014-04-16_12,95926.34
2014-04-16_18,95949.44
2014-04-17_00,96134.375
2014-04-17_06,95817.09
2014-04-17_12,95968.945
2014-04-17_18,95872.07
2014-04-18_00,96101.3
2014-04-18_06,95967.51
2014-04-18_12,96106.49
2014-04-18_18,96030.93
2014-04-19_00,96361.28
2014-04-19_06,96294.05
2014-04-19_12,96711.03
2014-04-19_18,96819.09
2014-04-20_00,96917.164
2014-04-20_06,96697.92
2014-04-20_12,96750.24
2014-04-20_18,96530.56
2014-04-21_00,96397.75
2014-04-21_06,96020.22
2014-04-21_12,95914.305
2014-04-21_18,95568.555
2014-04-22_00,95720.8
2014-04-22_06,95659.08
2014-04-22_12,95947.805
2014-04-22_18,96008.2
2014-04-23_00,96207.55
2014-04-23_06,96064.75
2014-04-23_12,96446.414
2014-04-23_18,96625.125
2014-04-24_00,96997.98
2014-04-24_06,96835.28
2014-04-24_12,97083.64
2014-04-24_18,97018.04
2014-04-25_00,97168.06
2014-04-25_06,96905.69
2014-04-25_12,97148.05
2014-04-25_18,97088.375
2014-04-26_00,97294.14
2014-04-26_06,97125.266
2014-04-26_12,97379.1
2014-04-26_18,97209.55
2014-04-27_00,97262.33
2014-04-27_06,96843.43
2014-04-27_12,96896.7
2014-04-27_18,96685.766
2014-04-28_00,96743.6
2014-04-28_06,96353.69
2014-04-28_12,96456.69
2014-04-28_18,96392.9
2014-04-29_00,96544.8
2014-04-29_06,96422.51
2014-04-29_12,96506.836
2014-04-29_18,96346.09
2014-04-30_00,96272.195
2014-04-30_06,95968.84
2014-04-30_12,95972.51
2014-04-30_18,95849.7
2014-05-01_00,95745.38
2014-05-01_06,95442.336
2014-05-01_12,95704.2
2014-05-01_18,95753.39
2014-05-02_00,95871.0
2014-05-02_06,95702.734
2014-05-02_12,95967.21
2014-05-02_18,95863.33
2014-05-03_00,95882.96
2014-05-03_06,95515.77
2014-05-03_12,95975.91
2014-05-03_18,96320.266
2014-05-04_00,96572.39
2014-05-04_06,96444.234
2014-05-04_12,96712.28
2014-05-04_18,96514.26
2014-05-05_00,96453.0
2014-05-05_06,96109.79
2014-05-05_12,96095.41
2014-05-05_18,95968.41
2014-05-06_00,96078.98
2014-05-06_06,95982.836
2014-05-06_12,96274.63
2014-05-06_18,96315.41
2014-05-07_00,96504.69
2014-05-07_06,96286.13
2014-05-07_12,96439.41
2014-05-07_18,96390.8
2014-05-08_00,96394.07
2014-05-08_06,95968.266
2014-05-08_12,95984.5
2014-05-08_18,95760.23
2014-05-09_00,95811.57
2014-05-09_06,95584.89
2014-05-09_12,95863.6
2014-05-09_18,95918.38
2014-05-10_00,96336.48
2014-05-10_06,96335.45
2014-05-10_12,96646.14
2014-05-10_18,96685.28
2014-05-11_00,96880.47
2014-05-11_06,96767.234
2014-05-11_12,96903.195
2014-05-11_18,96724.266
2014-05-12_00,96511.57
2014-05-12_06,96052.64
2014-05-12_12,95873.78
2014-05-12_18,95504.56
2014-05-13_00,95259.18
2014-05-13_06,95059.23
2014-05-13_12,95403.195
2014-05-13_18,95498.51
2014-05-14_00,95587.43
2014-05-14_06,95231.516
2014-05-14_12,95161.87
2014-05-14_18,94723.0
2014-05-15_00,94483.42
2014-05-15_06,94111.45
2014-05-15_12,94258.94
2014-05-15_18,94477.61
2014-05-16_00,94751.63
2014-05-16_06,94577.54
2014-05-16_12,94953.56
2014-05-16_18,95094.09
2014-05-17_00,95464.04
2014-05-17_06,95440.555
2014-05-17_12,95796.92
2014-05-17_18,95865.97
2014-05-18_00,96068.77
2014-05-18_06,95903.98
2014-05-18_12,96129.62
2014-05-18_18,96201.734
2014-05-19_00,96283.81
2014-05-19_06,96029.0
2014-05-19_12,96111.26
2014-05-19_18,96138.375
2014-05-20_00,96163.21
2014-05-20_06,95819.58
2014-05-20_12,95776.76
2014-05-20_18,95133.03
2014-05-21_00,94590.99
2014-05-21_06,94333.55
2014-05-21_12,94655.88
2014-05-21_18,94837.06
2014-05-22_00,95151.88
2014-05-22_06,95293.8
2014-05-22_12,95793.7
2014-05-22_18,96001.54
2014-05-23_00,96329.125
2014-05-23_06,96292.92
2014-05-23_12,96555.125
2014-05-23_18,96525.46
2014-05-24_00,96586.086
2014-05-24_06,96197.73
2014-05-24_12,96232.27
2014-05-24_18,96104.03
2014-05-25_00,96183.33
2014-05-25_06,96001.266
2014-05-25_12,96112.26
2014-05-25_18,95903.42
2014-05-26_00,95818.92
2014-05-26_06,95409.55
2014-05-26_12,95385.33
2014-05-26_18,95143.06
2014-05-27_00,95045.19
2014-05-27_06,94912.35
2014-05-27_12,95218.625
2014-05-27_18,95282.23
2014-05-28_00,95485.03
2014-05-28_06,95264.305
2014-05-28_12,95450.32
2014-05-28_18,95401.71
2014-05-29_00,95605.88
2014-05-29_06,95587.375
2014-05-29_12,95890.695
2014-05-29_18,95869.875
2014-05-30_00,96039.41
2014-05-30_06,95839.5
2014-05-30_12,95986.79
2014-05-30_18,96000.32
2014-05-31_00,96071.12
2014-05-31_06,95866.87
2014-05-31_12,96003.93
2014-05-31_18,96001.63
2014-06-01_00,96091.7
2014-06-01_06,95981.62
2014-06-01_12,96120.66
2014-06-01_18,96123.7
2014-06-02_00,96239.89
2014-06-02_06,96072.66
2014-06-02_12,96247.22
2014-06-02_18,96182.49
2014-06-03_00,96202.78
2014-06-03_06,95946.61
2014-06-03_12,96111.03
2014-06-03_18,96008.08
2014-06-04_00,96070.266
2014-06-04_06,95915.36
2014-06-04_12,96059.18
2014-06-04_18,95889.67
2014-06-05_00,95948.66
2014-06-05_06,95775.83
2014-06-05_12,95764.45
2014-06-05_18,95494.875
2014-06-06_00,95518.31
2014-06-06_06,95362.72
2014-06-06_12,95482.35
2014-06-06_18,95430.56
2014-06-07_00,95574.78
2014-06-07_06,95433.35
2014-06-07_12,95427.34
2014-06-07_18,95260.766
2014-06-08_00,95410.89
2014-06-08_06,95432.055
2014-06-08_12,95711.79
2014-06-08_18,95749.805
2014-06-09_00,95972.95
2014-06-09_06,95936.26
2014-06-09_12,96118.77
2014-06-09_18,96047.31
2014-06-10_00,96105.54
2014-06-10_06,95918.484
2014-06-10_12,96031.25
2014-06-10_18,95772.7
2014-06-11_00,95756.96
2014-06-11_06,95447.414
2014-06-11_12,95238.234
2014-06-11_18,94776.195
2014-06-12_00,94488.41
2014-06-12_06,94170.7
2014-06-12_12,94141.555
2014-06-12_18,94120.41
2014-06-13_00,94393.625
2014-06-13_06,94490.28
2014-06-13_12,94931.766
2014-06-13_18,95029.47
2014-06-14_00,95235.11
2014-06-14_06,95148.24
2014-06-14_12,95317.336
2014-06-14_18,95332.27
2014-06-15_00,95421.555
2014-06-15_06,95225.54
2014-06-15_12,95339.67
2014-06-15_18,95342.65
2014-06-16_00,95413.19
2014-06-16_06,95205.734
2014-06-16_12,95352.1
2014-06-16_18,95428.69
2014-06-17_00,95512.914
2014-06-17_06,95360.59
2014-06-17_12,95436.89
2014-06-17_18,95252.22
2014-06-18_00,95263.766
2014-06-18_06,95063.35
2014-06-18_12,95133.42
2014-06-18_18,95157.35
2014-06-19_00,95384.96
2014-06-19_06,95265.41
2014-06-19_12,95494.016
2014-06-19_18,95532.516
2014-06-20_00,95656.445
2014-06-20_06,95636.984
2014-06-20_12,95873.805
2014-06-20_18,95866.086
2014-06-21_00,95896.875
2014-06-21_06,95607.64
2014-06-21_12,95655.15
2014-06-21_18,95396.44
2014-06-22_00,95312.43
2014-06-22_06,95131.2
2014-06-22_12,95281.32
2014-06-22_18,95219.97
2014-06-23_00,95315.625
2014-06-23_06,95190.58
2014-06-23_12,95373.83
2014-06-23_18,95302.86
2014-06-24_00,95351.95
2014-06-24_06,95329.0
2014-06-24_12,95619.164
2014-06-24_18,95676.195
2014-06-25_00,95848.98
2014-06-25_06,95767.45
2014-06-25_12,95960.23
2014-06-25_18,95940.65
2014-06-26_00,95984.305
2014-06-26_06,95824.93
2014-06-26_12,95970.61
2014-06-26_18,95858.914
2014-06-27_00,95873.12
2014-06-27_06,95657.86
2014-06-27_12,95698.85
2014-06-27_18,95497.07
2014-06-28_00,95404.5
2014-06-28_06,95154.76
2014-06-28_12,95157.375
2014-06-28_18,94949.68
2014-06-29_00,94969.99
2014-06-29_06,94905.23
2014-06-29_12,95270.92
2014-06-29_18,95476.93
2014-06-30_00,95712.086
2014-06-30_06,95631.516
2014-06-30_12,95761.26
2014-06-30_18,95686.35
