Date,Average pressure [Pa]
2016-01-01_00,92310.94
2016-01-01_06,92272.02
2016-01-01_12,92357.35
2016-01-01_18,92322.78
2016-01-02_00,92339.695
2016-01-02_06,92393.875
2016-01-02_12,92475.91
2016-01-02_18,92491.555
2016-01-03_00,92394.266
2016-01-03_06,92445.8
2016-01-03_12,92463.19
2016-01-03_18,92418.29
2016-01-04_00,92378.76
2016-01-04_06,92431.4
2016-01-04_12,92464.58
2016-01-04_18,92424.7
2016-01-05_00,92431.49
2016-01-05_06,92565.8
2016-01-05_12,92641.82
2016-01-05_18,92583.42
2016-01-06_00,92535.64
2016-01-06_06,92602.34
2016-01-06_12,92674.39
2016-01-06_18,92646.36
2016-01-07_00,92561.086
2016-01-07_06,92617.38
2016-01-07_12,92636.67
2016-01-07_18,92537.984
2016-01-08_00,92463.13
2016-01-08_06,92506.91
2016-01-08_12,92576.39
2016-01-08_18,92497.266
2016-01-09_00,92425.195
2016-01-09_06,92423.68
2016-01-09_12,92504.59
2016-01-09_18,92454.64
2016-01-10_00,92416.28
2016-01-10_06,92447.7
2016-01-10_12,92563.016
2016-01-10_18,92555.1
2016-01-11_00,92524.46
2016-01-11_06,92606.16
2016-01-11_12,92704.516
2016-01-11_18,92656.18
2016-01-12_00,92533.72
2016-01-12_06,92590.72
2016-01-12_12,92617.67
2016-01-12_18,92578.734
2016-01-13_00,92510.06
2016-01-13_06,92577.32
2016-01-13_12,92673.805
2016-01-13_18,92582.4
2016-01-14_00,92500.95
2016-01-14_06,92541.945
2016-01-14_12,92653.586
2016-01-14_18,92666.43
2016-01-15_00,92520.61
2016-01-15_06,92528.516
2016-01-15_12,92495.63
2016-01-15_18,92410.2
2016-01-16_00,92334.42
2016-01-16_06,92313.234
2016-01-16_12,92499.516
2016-01-16_18,92446.51
2016-01-17_00,92364.52
2016-01-17_06,92402.86
2016-01-17_12,92585.48
2016-01-17_18,92536.55
2016-01-18_00,92445.46
2016-01-18_06,92443.9
2016-01-18_12,92557.94
2016-01-18_18,92532.72
2016-01-19_00,92511.45
2016-01-19_06,92629.39
2016-01-19_12,92741.164
2016-01-19_18,92668.12
2016-01-20_00,92562.13
2016-01-20_06,92582.81
2016-01-20_12,92692.484
2016-01-20_18,92590.086
2016-01-21_00,92429.71
2016-01-21_06,92511.74
2016-01-21_12,92578.95
2016-01-21_18,92589.48
2016-01-22_00,92479.0
2016-01-22_06,92480.54
2016-01-22_12,92537.35
2016-01-22_18,92504.055
2016-01-23_00,92418.29
2016-01-23_06,92489.625
2016-01-23_12,92587.45
2016-01-23_18,92555.25
2016-01-24_00,92536.16
2016-01-24_06,92567.36
2016-01-24_12,92606.34
2016-01-24_18,92609.375
2016-01-25_00,92623.24
2016-01-25_06,92672.14
2016-01-25_12,92717.31
2016-01-25_18,92691.086
2016-01-26_00,92594.75
2016-01-26_06,92639.75
2016-01-26_12,92684.62
2016-01-26_18,92690.625
2016-01-27_00,92529.76
2016-01-27_06,92513.06
2016-01-27_12,92544.9
2016-01-27_18,92462.74
2016-01-28_00,92342.625
2016-01-28_06,92445.44
2016-01-28_12,92556.55
2016-01-28_18,92502.64
2016-01-29_00,92483.13
2016-01-29_06,92521.484
2016-01-29_12,92588.305
2016-01-29_18,92623.12
2016-01-30_00,92529.15
2016-01-30_06,92566.36
2016-01-30_12,92716.41
2016-01-30_18,92672.266
2016-01-31_00,92543.164
2016-01-31_06,92544.336
2016-01-31_12,92673.875
2016-01-31_18,92639.28
2016-02-01_00,92482.836
2016-02-01_06,92536.96
2016-02-01_12,92591.82
2016-02-01_18,92475.15
2016-02-02_00,92414.43
2016-02-02_06,92418.234
2016-02-02_12,92507.88
2016-02-02_18,92453.61
2016-02-03_00,92395.22
2016-02-03_06,92503.27
2016-02-03_12,92526.95
2016-02-03_18,92421.36
2016-02-04_00,92362.18
2016-02-04_06,92420.22
2016-02-04_12,92531.16
2016-02-04_18,92456.88
