Date,Average pressure [Pa]
2016-01-01_00,98230.86
2016-01-01_06,98131.79
2016-01-01_12,98028.055
2016-01-01_18,97792.31
2016-01-02_00,97866.26
2016-01-02_06,97920.83
2016-01-02_12,97998.17
2016-01-02_18,97867.73
2016-01-03_00,97822.39
2016-01-03_06,97545.41
2016-01-03_12,97261.625
2016-01-03_18,97193.68
2016-01-04_00,97446.73
2016-01-04_06,97573.586
2016-01-04_12,97887.625
2016-01-04_18,98136.42
2016-01-05_00,98740.086
2016-01-05_06,99244.7
2016-01-05_12,99652.37
2016-01-05_18,99765.06
2016-01-06_00,99864.55
2016-01-06_06,99730.86
2016-01-06_12,99626.34
2016-01-06_18,99423.31
2016-01-07_00,99242.73
2016-01-07_06,99083.01
2016-01-07_12,99064.8
2016-01-07_18,98806.734
2016-01-08_00,98761.57
2016-01-08_06,98602.22
2016-01-08_12,98654.125
2016-01-08_18,98594.14
2016-01-09_00,98623.63
2016-01-09_06,98561.96
2016-01-09_12,98575.3
2016-01-09_18,98528.47
2016-01-10_00,98522.53
2016-01-10_06,98158.25
2016-01-10_12,97290.75
2016-01-10_18,95931.27
2016-01-11_00,95783.445
2016-01-11_06,96602.25
2016-01-11_12,97222.484
2016-01-11_18,97493.68
2016-01-12_00,97993.484
2016-01-12_06,98099.7
2016-01-12_12,97906.34
2016-01-12_18,97118.19
2016-01-13_00,96722.17
2016-01-13_06,96841.38
2016-01-13_12,97367.164
2016-01-13_18,97600.76
2016-01-14_00,97753.69
2016-01-14_06,97630.62
2016-01-14_12,97540.695
2016-01-14_18,97428.93
2016-01-15_00,97747.95
2016-01-15_06,97703.516
2016-01-15_12,97763.21
2016-01-15_18,97451.61
2016-01-16_00,97185.59
2016-01-16_06,96419.484
2016-01-16_12,96065.92
2016-01-16_18,96309.4
2016-01-17_00,96879.76
2016-01-17_06,97268.875
2016-01-17_12,97462.82
2016-01-17_18,97364.28
2016-01-18_00,96996.63
2016-01-18_06,96746.63
2016-01-18_12,97018.09
2016-01-18_18,97105.375
2016-01-19_00,97367.7
2016-01-19_06,97501.266
2016-01-19_12,97622.805
2016-01-19_18,97592.336
2016-01-20_00,97913.695
2016-01-20_06,98174.61
2016-01-20_12,98468.66
2016-01-20_18,98267.43
2016-01-21_00,98183.62
2016-01-21_06,98143.77
2016-01-21_12,98261.766
2016-01-21_18,98310.96
2016-01-22_00,98539.55
2016-01-22_06,98698.12
2016-01-22_12,98836.96
2016-01-22_18,98646.24
2016-01-23_00,98546.414
2016-01-23_06,98320.09
2016-01-23_12,97677.69
2016-01-23_18,97192.75
2016-01-24_00,97287.72
2016-01-24_06,97281.42
2016-01-24_12,97607.516
2016-01-24_18,97765.625
2016-01-25_00,98037.695
2016-01-25_06,98265.89
2016-01-25_12,98623.56
2016-01-25_18,98767.26
2016-01-26_00,98769.36
2016-01-26_06,98453.81
2016-01-26_12,98091.26
2016-01-26_18,97680.08
2016-01-27_00,97694.21
