Date,Average temperature [K]
2014-01-01_00,299.88824
2014-01-01_06,303.9929
2014-01-01_12,300.73138
2014-01-01_18,293.20074
2014-01-02_00,296.99463
2014-01-02_06,297.13193
2014-01-02_12,293.01144
2014-01-02_18,291.14984
2014-01-03_00,296.3235
2014-01-03_06,303.411
2014-01-03_12,294.51077
2014-01-03_18,287.60617
2014-01-04_00,292.40817
2014-01-04_06,298.03735
2014-01-04_12,289.86755
2014-01-04_18,284.45337
2014-01-05_00,296.5304
2014-01-05_06,302.27982
2014-01-05_12,293.25165
2014-01-05_18,286.67328
2014-01-06_00,290.95746
2014-01-06_06,296.68488
2014-01-06_12,289.50278
2014-01-06_18,283.59064
2014-01-07_00,292.51892
2014-01-07_06,300.15198
2014-01-07_12,292.53558
2014-01-07_18,288.98572
2014-01-08_00,297.1922
2014-01-08_06,303.7146
2014-01-08_12,298.20197
2014-01-08_18,292.62497
2014-01-09_00,295.14395
2014-01-09_06,300.24612
2014-01-09_12,293.37225
2014-01-09_18,289.81647
2014-01-10_00,299.10382
2014-01-10_06,305.56305
2014-01-10_12,297.51114
2014-01-10_18,292.93463
2014-01-11_00,303.62363
2014-01-11_06,310.1841
2014-01-11_12,301.88937
2014-01-11_18,293.01184
2014-01-12_00,303.69232
2014-01-12_06,312.18146
2014-01-12_12,300.9671
2014-01-12_18,295.08923
2014-01-13_00,304.19446
2014-01-13_06,312.3055
2014-01-13_12,302.18817
2014-01-13_18,298.06598
2014-01-14_00,307.1778
2014-01-14_06,314.38422
2014-01-14_12,304.4225
2014-01-14_18,299.30243
2014-01-15_00,309.48233
2014-01-15_06,315.13144
2014-01-15_12,305.12415
2014-01-15_18,299.0172
2014-01-16_00,310.27997
2014-01-16_06,315.99548
2014-01-16_12,307.2659
2014-01-16_18,301.47775
2014-01-17_00,309.9619
2014-01-17_06,315.66772
2014-01-17_12,305.63464
2014-01-17_18,301.53302
2014-01-18_00,308.542
2014-01-18_06,311.6656
2014-01-18_12,303.4421
2014-01-18_18,295.4557
2014-01-19_00,301.20526
2014-01-19_06,307.72693
2014-01-19_12,298.33496
2014-01-19_18,292.7397
2014-01-20_00,299.83237
2014-01-20_06,305.88742
2014-01-20_12,297.99957
2014-01-20_18,292.31427
2014-01-21_00,300.22736
2014-01-21_06,304.53946
2014-01-21_12,295.4969
2014-01-21_18,289.22525
2014-01-22_00,298.31427
2014-01-22_06,306.72546
2014-01-22_12,298.12506
2014-01-22_18,291.55316
2014-01-23_00,299.04114
2014-01-23_06,306.7165
2014-01-23_12,299.26855
2014-01-23_18,296.9627
2014-01-24_00,292.41193
2014-01-24_06,294.7673
2014-01-24_12,293.27307
2014-01-24_18,288.3367
2014-01-25_00,292.73767
2014-01-25_06,298.75076
2014-01-25_12,292.04907
2014-01-25_18,287.74857
2014-01-26_00,295.55432
2014-01-26_06,302.36847
2014-01-26_12,294.31647
2014-01-26_18,292.2998
2014-01-27_00,298.4006
2014-01-27_06,305.57703
2014-01-27_12,296.3473
2014-01-27_18,293.94122
2014-01-28_00,303.771
2014-01-28_06,309.8377
2014-01-28_12,301.654
2014-01-28_18,297.52283
2014-01-29_00,306.42267
2014-01-29_06,311.32892
2014-01-29_12,302.65045
2014-01-29_18,296.18268
2014-01-30_00,306.12573
2014-01-30_06,312.11157
2014-01-30_12,303.39258
2014-01-30_18,298.01895
2014-01-31_00,307.19968
2014-01-31_06,312.68103
2014-01-31_12,303.4016
2014-01-31_18,298.3548
2014-02-01_00,307.64606
2014-02-01_06,313.20935
2014-02-01_12,303.2029
2014-02-01_18,297.46985
2014-02-02_00,308.4666
2014-02-02_06,313.39795
2014-02-02_12,302.28378
2014-02-02_18,300.62808
2014-02-03_00,307.87677
2014-02-03_06,312.87582
2014-02-03_12,301.97162
2014-02-03_18,294.33188
2014-02-04_00,300.09106
2014-02-04_06,306.48297
2014-02-04_12,296.5105
2014-02-04_18,291.24207
2014-02-05_00,297.1455
2014-02-05_06,304.84055
2014-02-05_12,297.56873
2014-02-05_18,290.98874
2014-02-06_00,298.01038
2014-02-06_06,306.02582
2014-02-06_12,297.35294
2014-02-06_18,294.2826
2014-02-07_00,303.68954
2014-02-07_06,310.72363
2014-02-07_12,301.31146
2014-02-07_18,296.44702
2014-02-08_00,307.53003
2014-02-08_06,313.70752
2014-02-08_12,304.06146
2014-02-08_18,301.64108
2014-02-09_00,309.51114
2014-02-09_06,313.88327
2014-02-09_12,300.72586
2014-02-09_18,292.12708
2014-02-10_00,299.85016
2014-02-10_06,309.20288
2014-02-10_12,297.2379
2014-02-10_18,291.52548
2014-02-11_00,301.61514
2014-02-11_06,310.13174
2014-02-11_12,297.7595
2014-02-11_18,292.63855
2014-02-12_00,301.65845
2014-02-12_06,309.83563
2014-02-12_12,301.01617
2014-02-12_18,296.35553
2014-02-13_00,300.99725
2014-02-13_06,303.9894
2014-02-13_12,297.86563
2014-02-13_18,295.81177
2014-02-14_00,299.70633
2014-02-14_06,298.46432
2014-02-14_12,293.74246
2014-02-14_18,292.57303
2014-02-15_00,293.65012
2014-02-15_06,297.27628
2014-02-15_12,294.91107
2014-02-15_18,293.27313
2014-02-16_00,297.04712
2014-02-16_06,299.92426
2014-02-16_12,292.31964
2014-02-16_18,288.6079
2014-02-17_00,297.20337
2014-02-17_06,302.82645
2014-02-17_12,294.77185
2014-02-17_18,292.61597
2014-02-18_00,300.20868
2014-02-18_06,304.44476
2014-02-18_12,296.61984
2014-02-18_18,292.2458
2014-02-19_00,299.29773
2014-02-19_06,298.73767
2014-02-19_12,289.0781
2014-02-19_18,285.19684
2014-02-20_00,289.7984
2014-02-20_06,294.73865
2014-02-20_12,287.6624
2014-02-20_18,284.74124
2014-02-21_00,290.61383
2014-02-21_06,297.28107
2014-02-21_12,290.7254
2014-02-21_18,284.8515
2014-02-22_00,293.23383
2014-02-22_06,301.2025
2014-02-22_12,293.03247
2014-02-22_18,289.20248
2014-02-23_00,298.7102
2014-02-23_06,304.95245
2014-02-23_12,295.59918
2014-02-23_18,291.92218
2014-02-24_00,299.6036
2014-02-24_06,305.56427
2014-02-24_12,295.74805
2014-02-24_18,292.1241
2014-02-25_00,302.69443
2014-02-25_06,307.17218
2014-02-25_12,298.39148
2014-02-25_18,294.17966
2014-02-26_00,296.98904
2014-02-26_06,300.03497
2014-02-26_12,294.05472
2014-02-26_18,287.44357
2014-02-27_00,293.98468
2014-02-27_06,301.28992
2014-02-27_12,294.14264
2014-02-27_18,291.59116
2014-02-28_00,295.9258
2014-02-28_06,296.1864
2014-02-28_12,293.6197
2014-02-28_18,291.46417
2014-03-01_00,295.2008
2014-03-01_06,300.4626
2014-03-01_12,293.391
2014-03-01_18,290.2836
2014-03-02_00,297.4369
2014-03-02_06,303.74884
2014-03-02_12,296.02332
2014-03-02_18,292.42114
2014-03-03_00,297.80493
2014-03-03_06,304.44745
2014-03-03_12,295.7606
2014-03-03_18,292.4997
2014-03-04_00,299.65677
2014-03-04_06,305.32837
2014-03-04_12,298.19568
2014-03-04_18,294.3225
2014-03-05_00,296.2713
2014-03-05_06,301.34998
2014-03-05_12,294.12988
2014-03-05_18,290.9383
