Date,Average temperature [K]
2014-01-01_00,294.37164
2014-01-01_06,293.8386
2014-01-01_12,292.15228
2014-01-01_18,291.78668
2014-01-02_00,296.38037
2014-01-02_06,298.4415
2014-01-02_12,289.26828
2014-01-02_18,287.65668
2014-01-03_00,291.2776
2014-01-03_06,298.72937
2014-01-03_12,289.94534
2014-01-03_18,285.5886
2014-01-04_00,292.40134
2014-01-04_06,294.51587
2014-01-04_12,285.27576
2014-01-04_18,281.76587
2014-01-05_00,293.06458
2014-01-05_06,298.39993
2014-01-05_12,288.78485
2014-01-05_18,283.90375
2014-01-06_00,289.9057
2014-01-06_06,293.9339
2014-01-06_12,282.9813
2014-01-06_18,279.3504
2014-01-07_00,287.93396
2014-01-07_06,289.985
2014-01-07_12,282.66156
2014-01-07_18,281.04138
2014-01-08_00,286.71368
2014-01-08_06,291.71948
2014-01-08_12,284.00665
2014-01-08_18,283.05466
2014-01-09_00,289.5258
2014-01-09_06,294.37894
2014-01-09_12,286.71698
2014-01-09_18,285.14362
2014-01-10_00,295.28546
2014-01-10_06,296.64606
2014-01-10_12,288.40567
2014-01-10_18,286.21393
2014-01-11_00,299.817
2014-01-11_06,299.606
2014-01-11_12,289.0925
2014-01-11_18,285.80188
2014-01-12_00,297.3056
2014-01-12_06,298.60236
2014-01-12_12,287.65656
2014-01-12_18,285.26794
2014-01-13_00,295.18567
2014-01-13_06,299.50668
2014-01-13_12,290.45575
2014-01-13_18,286.857
2014-01-14_00,302.32526
2014-01-14_06,305.82855
2014-01-14_12,293.75842
2014-01-14_18,290.53973
2014-01-15_00,306.2089
2014-01-15_06,305.8873
2014-01-15_12,294.6134
2014-01-15_18,291.15295
2014-01-16_00,305.02216
2014-01-16_06,305.29626
2014-01-16_12,293.10867
2014-01-16_18,290.1838
2014-01-17_00,305.0381
2014-01-17_06,307.00757
2014-01-17_12,295.93347
2014-01-17_18,290.8416
2014-01-18_00,303.68066
2014-01-18_06,300.02008
2014-01-18_12,290.77512
2014-01-18_18,287.79553
2014-01-19_00,292.4035
2014-01-19_06,292.89392
2014-01-19_12,288.5039
2014-01-19_18,287.66937
2014-01-20_00,289.20834
2014-01-20_06,288.93625
2014-01-20_12,286.29254
2014-01-20_18,285.97345
2014-01-21_00,290.72638
2014-01-21_06,295.28067
2014-01-21_12,288.11212
2014-01-21_18,284.95084
2014-01-22_00,290.66486
2014-01-22_06,293.2577
2014-01-22_12,284.5362
2014-01-22_18,283.67035
2014-01-23_00,293.04895
2014-01-23_06,297.3249
2014-01-23_12,288.16113
2014-01-23_18,287.66486
2014-01-24_00,292.79865
2014-01-24_06,289.947
2014-01-24_12,286.7213
2014-01-24_18,282.03787
2014-01-25_00,287.12048
2014-01-25_06,290.99783
2014-01-25_12,283.28833
2014-01-25_18,279.64505
2014-01-26_00,288.69983
2014-01-26_06,294.80597
2014-01-26_12,284.99323
2014-01-26_18,281.8584
2014-01-27_00,293.78928
2014-01-27_06,300.80945
2014-01-27_12,289.28284
2014-01-27_18,287.28888
2014-01-28_00,298.49854
2014-01-28_06,304.2303
2014-01-28_12,294.06805
2014-01-28_18,291.01697
2014-01-29_00,303.06232
2014-01-29_06,299.11407
2014-01-29_12,287.75592
2014-01-29_18,287.20905
2014-01-30_00,298.49
2014-01-30_06,305.47192
2014-01-30_12,295.24707
2014-01-30_18,293.00137
2014-01-31_00,303.35397
2014-01-31_06,301.8861
2014-01-31_12,290.76685
2014-01-31_18,289.99347
2014-02-01_00,297.3228
2014-02-01_06,302.79626
2014-02-01_12,291.14627
2014-02-01_18,289.22473
2014-02-02_00,299.17853
2014-02-02_06,302.22314
2014-02-02_12,292.32968
2014-02-02_18,287.6945
2014-02-03_00,299.71954
2014-02-03_06,306.46762
2014-02-03_12,293.74994
2014-02-03_18,287.9266
2014-02-04_00,286.87915
2014-02-04_06,289.40094
2014-02-04_12,283.5691
2014-02-04_18,282.39148
2014-02-05_00,285.9297
2014-02-05_06,289.4177
2014-02-05_12,283.349
2014-02-05_18,283.66843
2014-02-06_00,291.2057
2014-02-06_06,296.4643
2014-02-06_12,285.97208
2014-02-06_18,285.92517
2014-02-07_00,297.8702
2014-02-07_06,300.98145
2014-02-07_12,290.96088
2014-02-07_18,288.3855
2014-02-08_00,301.5144
2014-02-08_06,304.15576
2014-02-08_12,293.664
2014-02-08_18,290.22702
2014-02-09_00,302.9164
2014-02-09_06,306.3491
2014-02-09_12,290.07742
2014-02-09_18,286.90344
2014-02-10_00,292.44586
2014-02-10_06,296.16577
2014-02-10_12,285.89124
2014-02-10_18,287.74814
2014-02-11_00,293.0751
2014-02-11_06,297.34952
2014-02-11_12,287.91086
2014-02-11_18,287.40125
2014-02-12_00,294.2024
2014-02-12_06,298.1657
2014-02-12_12,288.8687
2014-02-12_18,287.83698
2014-02-13_00,294.3869
2014-02-13_06,294.78433
2014-02-13_12,290.4955
2014-02-13_18,289.59497
2014-02-14_00,295.3157
2014-02-14_06,296.35202
2014-02-14_12,290.9661
2014-02-14_18,290.116
2014-02-15_00,292.72922
2014-02-15_06,294.7216
2014-02-15_12,293.27435
2014-02-15_18,291.3327
2014-02-16_00,292.57153
2014-02-16_06,289.16937
2014-02-16_12,285.82062
2014-02-16_18,281.8921
2014-02-17_00,291.17212
2014-02-17_06,295.26297
2014-02-17_12,288.22205
2014-02-17_18,287.6609
2014-02-18_00,294.97723
2014-02-18_06,298.31195
2014-02-18_12,290.59152
2014-02-18_18,288.31317
2014-02-19_00,296.0194
2014-02-19_06,294.59802
2014-02-19_12,290.11618
2014-02-19_18,283.66852
2014-02-20_00,287.0064
2014-02-20_06,292.29822
2014-02-20_12,285.54523
