Date,Average pressure [Pa]
2018-01-01_00,100800.39
2018-01-01_06,101045.19
2018-01-01_12,101478.08
2018-01-01_18,100933.79
2018-01-02_00,101372.14
2018-01-02_06,101526.1
2018-01-02_12,101405.81
2018-01-02_18,101046.68
2018-01-03_00,100823.0
2018-01-03_06,101219.85
2018-01-03_12,101946.05
2018-01-03_18,102452.125
2018-01-04_00,103071.19
2018-01-04_06,103304.25
2018-01-04_12,103781.2
2018-01-04_18,103595.85
2018-01-05_00,103374.266
2018-01-05_06,102761.57
2018-01-05_12,102445.85
2018-01-05_18,102071.29
2018-01-06_00,101858.5
2018-01-06_06,101461.01
2018-01-06_12,101548.44
2018-01-06_18,101470.266
2018-01-07_00,101498.17
2018-01-07_06,101428.64
2018-01-07_12,101462.45
2018-01-07_18,101000.516
2018-01-08_00,100694.7
2018-01-08_06,101386.65
2018-01-08_12,102016.04
2018-01-08_18,102206.91
2018-01-09_00,102458.55
2018-01-09_06,102294.8
2018-01-09_12,102435.01
2018-01-09_18,102370.266
2018-01-10_00,102077.76
2018-01-10_06,101292.016
2018-01-10_12,100591.21
2018-01-10_18,100768.8
2018-01-11_00,101007.01
2018-01-11_06,101405.25
2018-01-11_12,102178.95
2018-01-11_18,102665.33
2018-01-12_00,103189.48
2018-01-12_06,103280.2
2018-01-12_12,103507.125
2018-01-12_18,103272.09
2018-01-13_00,103538.19
2018-01-13_06,103610.984
2018-01-13_12,103877.69
2018-01-13_18,103856.766
2018-01-14_00,104108.42
2018-01-14_06,104099.37
2018-01-14_12,104174.734
2018-01-14_18,104105.766
2018-01-15_00,104160.55
2018-01-15_06,104113.87
2018-01-15_12,104151.1
2018-01-15_18,103984.01
2018-01-16_00,104052.98
2018-01-16_06,103785.87
2018-01-16_12,103578.734
2018-01-16_18,103211.52
2018-01-17_00,103105.27
2018-01-17_06,102877.32
2018-01-17_12,102975.07
2018-01-17_18,102802.32
2018-01-18_00,102835.01
2018-01-18_06,102652.34
2018-01-18_12,102588.94
2018-01-18_18,102305.375
2018-01-19_00,102125.516
2018-01-19_06,101808.375
2018-01-19_12,101468.66
2018-01-19_18,100837.914
2018-01-20_00,100218.66
2018-01-20_06,100134.08
2018-01-20_12,101126.24
2018-01-20_18,101428.49
2018-01-21_00,101827.54
2018-01-21_06,101734.33
2018-01-21_12,101607.664
2018-01-21_18,101261.11
2018-01-22_00,101538.766
2018-01-22_06,101719.8
2018-01-22_12,102014.94
2018-01-22_18,102034.984
2018-01-23_00,102175.54
2018-01-23_06,102311.18
2018-01-23_12,102783.86
2018-01-23_18,103068.234
2018-01-24_00,103425.09
2018-01-24_06,103509.4
2018-01-24_12,103509.695
2018-01-24_18,103152.586
2018-01-25_00,102961.13
2018-01-25_06,102666.26
2018-01-25_12,102607.86
2018-01-25_18,102331.64
2018-01-26_00,102299.56
2018-01-26_06,102002.39
2018-01-26_12,101906.79
2018-01-26_18,101576.88
2018-01-27_00,101334.33
2018-01-27_06,101170.14
2018-01-27_12,101396.805
2018-01-27_18,101758.01
2018-01-28_00,102275.07
2018-01-28_06,102520.38
2018-01-28_12,103072.44
2018-01-28_18,103050.3
2018-01-29_00,103209.28
2018-01-29_06,103005.17
2018-01-29_12,103040.45
2018-01-29_18,102849.414
2018-01-30_00,102943.06
2018-01-30_06,102885.55
2018-01-30_12,102958.86
2018-01-30_18,102824.125
2018-01-31_00,102895.51
2018-01-31_06,102749.7
2018-01-31_12,102785.766
2018-01-31_18,102509.28
2018-02-01_00,102360.35
2018-02-01_06,102186.59
2018-02-01_12,102814.41
2018-02-01_18,103304.734
2018-02-02_00,103590.06
2018-02-02_06,103540.11
2018-02-02_12,103475.34
2018-02-02_18,103170.92
2018-02-03_00,103122.12
2018-02-03_06,102827.37
2018-02-03_12,102758.94
2018-02-03_18,102515.38
2018-02-04_00,102503.76
2018-02-04_06,102531.81
2018-02-04_12,103393.14
2018-02-04_18,103763.625
2018-02-05_00,104092.6
2018-02-05_06,104014.11
2018-02-05_12,104034.42
2018-02-05_18,103724.17
2018-02-06_00,103542.875
2018-02-06_06,103262.45
2018-02-06_12,103264.89
2018-02-06_18,103146.39
2018-02-07_00,103315.14
2018-02-07_06,103204.76
2018-02-07_12,103240.06
2018-02-07_18,102998.266
2018-02-08_00,103323.09
2018-02-08_06,103385.18
2018-02-08_12,103477.39
2018-02-08_18,103112.84
2018-02-09_00,103107.18
2018-02-09_06,102938.28
2018-02-09_12,102916.19
2018-02-09_18,102767.75
2018-02-10_00,103059.18
2018-02-10_06,103445.46
2018-02-10_12,103996.53
2018-02-10_18,104033.2
2018-02-11_00,104251.86
2018-02-11_06,104156.34
2018-02-11_12,104163.6
2018-02-11_18,103749.66
2018-02-12_00,103477.34
2018-02-12_06,103083.64
2018-02-12_12,103011.55
2018-02-12_18,102730.17
2018-02-13_00,102557.79
2018-02-13_06,102121.92
2018-02-13_12,101776.32
2018-02-13_18,101667.58
2018-02-14_00,102092.234
2018-02-14_06,102286.16
2018-02-14_12,102616.48
2018-02-14_18,102582.01
2018-02-15_00,102683.86
2018-02-15_06,102620.51
2018-02-15_12,102726.15
2018-02-15_18,102571.14
2018-02-16_00,102541.73
2018-02-16_06,102304.836
2018-02-16_12,102212.67
2018-02-16_18,101867.36
2018-02-17_00,101789.28
2018-02-17_06,101464.97
2018-02-17_12,101092.9
2018-02-17_18,100421.36
2018-02-18_00,101523.56
2018-02-18_06,102165.67
2018-02-18_12,102724.66
2018-02-18_18,102666.43
2018-02-19_00,102442.14
2018-02-19_06,101193.53
2018-02-19_12,99640.72
2018-02-19_18,98687.16
2018-02-20_00,99797.17
2018-02-20_06,100949.66
2018-02-20_12,102006.69
2018-02-20_18,102428.664
2018-02-21_00,102780.59
2018-02-21_06,102751.516
2018-02-21_12,102766.625
2018-02-21_18,102209.67
2018-02-22_00,101803.734
2018-02-22_06,101638.74
2018-02-22_12,101382.59
2018-02-22_18,100963.625
2018-02-23_00,101383.94
2018-02-23_06,101313.695
2018-02-23_12,101325.734
2018-02-23_18,101231.47
2018-02-24_00,101479.0
2018-02-24_06,101610.375
2018-02-24_12,101759.4
2018-02-24_18,101577.664
2018-02-25_00,101017.12
2018-02-25_06,99111.06
2018-02-25_12,98958.4
2018-02-25_18,99580.25
2018-02-26_00,100039.84
2018-02-26_06,100176.95
2018-02-26_12,100529.516
2018-02-26_18,100645.164
2018-02-27_00,100979.25
2018-02-27_06,100885.375
2018-02-27_12,100811.234
2018-02-27_18,100513.06
2018-02-28_00,100384.55
2018-02-28_06,100196.164
2018-02-28_12,100139.914
2018-02-28_18,99894.164
2018-03-01_00,99755.125
2018-03-01_06,99876.805
2018-03-01_12,99800.22
2018-03-01_18,99568.51
2018-03-02_00,100136.625
2018-03-02_06,100526.195
2018-03-02_12,100807.516
2018-03-02_18,100661.2
2018-03-03_00,100605.81
2018-03-03_06,100535.81
2018-03-03_12,100565.45
2018-03-03_18,100440.45
2018-03-04_00,100407.64
2018-03-04_06,100222.95
2018-03-04_12,100079.516
2018-03-04_18,99638.234
2018-03-05_00,99484.13
2018-03-05_06,99332.08
2018-03-05_12,99380.32
2018-03-05_18,99239.45
2018-03-06_00,99179.71
2018-03-06_06,99019.97
2018-03-06_12,99064.36
2018-03-06_18,98993.92
2018-03-07_00,99188.375
2018-03-07_06,98579.78
2018-03-07_12,98077.664
2018-03-07_18,97991.06
2018-03-08_00,98722.75
2018-03-08_06,99430.08
2018-03-08_12,100374.17
2018-03-08_18,100872.95
2018-03-09_00,101363.375
2018-03-09_06,101509.57
2018-03-09_12,101749.805
2018-03-09_18,101641.336
2018-03-10_00,101347.195
2018-03-10_06,100690.89
2018-03-10_12,100857.62
2018-03-10_18,100992.41
2018-03-11_00,101255.125
2018-03-11_06,100975.95
2018-03-11_12,100716.43
2018-03-11_18,100892.99
2018-03-12_00,100925.98
2018-03-12_06,100589.04
2018-03-12_12,100592.75
2018-03-12_18,100392.14
2018-03-13_00,100596.68
2018-03-13_06,100895.266
2018-03-13_12,101361.2
2018-03-13_18,101491.58
2018-03-14_00,101786.48
2018-03-14_06,101561.305
2018-03-14_12,101504.1
2018-03-14_18,101425.195
2018-03-15_00,101699.586
2018-03-15_06,101853.22
2018-03-15_12,101882.72
2018-03-15_18,101457.47
2018-03-16_00,100946.53
2018-03-16_06,100547.24
2018-03-16_12,100548.05
2018-03-16_18,100503.22
2018-03-17_00,100485.64
2018-03-17_06,100135.984
2018-03-17_12,99915.84
2018-03-17_18,99194.46
2018-03-18_00,99477.93
2018-03-18_06,99987.87
2018-03-18_12,99910.87
2018-03-18_18,99787.82
2018-03-19_00,100308.055
2018-03-19_06,100318.12
2018-03-19_12,100526.69
2018-03-19_18,100418.21
2018-03-20_00,100689.45
2018-03-20_06,100993.75
2018-03-20_12,101263.99
2018-03-20_18,101421.68
2018-03-21_00,101771.12
2018-03-21_06,101918.38
2018-03-21_12,102331.664
2018-03-21_18,102508.16
2018-03-22_00,102720.266
2018-03-22_06,102342.97
2018-03-22_12,102389.26
2018-03-22_18,102459.08
2018-03-23_00,102606.64
2018-03-23_06,102417.555
2018-03-23_12,102408.57
2018-03-23_18,102256.3
2018-03-24_00,102249.02
2018-03-24_06,102058.79
2018-03-24_12,101956.27
2018-03-24_18,101619.234
2018-03-25_00,101473.12
2018-03-25_06,101127.71
2018-03-25_12,100907.4
2018-03-25_18,101000.15
2018-03-26_00,101432.27
2018-03-26_06,101702.88
2018-03-26_12,102293.945
2018-03-26_18,102538.06
2018-03-27_00,102997.12
2018-03-27_06,103135.695
2018-03-27_12,103441.43
2018-03-27_18,103416.67
2018-03-28_00,103445.22
2018-03-28_06,103194.38
2018-03-28_12,103136.4
2018-03-28_18,102897.586
2018-03-29_00,102815.87
2018-03-29_06,102425.37
2018-03-29_12,102061.625
2018-03-29_18,101514.65
2018-03-30_00,101243.234
2018-03-30_06,100844.07
2018-03-30_12,101030.32
2018-03-30_18,101082.08
2018-03-31_00,101321.805
2018-03-31_06,101404.62
2018-03-31_12,101618.75
2018-03-31_18,101566.6
2018-04-01_00,101622.17
2018-04-01_06,101454.3
