Date,Average pressure [Pa]
2013-01-01_00,97616.84
2013-01-01_06,97589.75
2013-01-01_12,97513.87
2013-01-01_18,97627.44
2013-01-02_00,97700.3
2013-01-02_06,97651.37
2013-01-02_12,97956.62
2013-01-02_18,97858.52
2013-01-03_00,97884.96
2013-01-03_06,97702.91
2013-01-03_12,97861.96
2013-01-03_18,97956.32
2013-01-04_00,98090.45
2013-01-04_06,97901.98
2013-01-04_12,97983.42
2013-01-04_18,97887.11
2013-01-05_00,97917.41
2013-01-05_06,97528.47
2013-01-05_12,97585.79
2013-01-05_18,97476.414
2013-01-06_00,97618.016
2013-01-06_06,97448.98
2013-01-06_12,97596.51
2013-01-06_18,97556.32
2013-01-07_00,97660.984
2013-01-07_06,97457.79
2013-01-07_12,97471.58
2013-01-07_18,97389.89
2013-01-08_00,97531.88
2013-01-08_06,97356.766
2013-01-08_12,97346.05
2013-01-08_18,97180.69
2013-01-09_00,97281.59
2013-01-09_06,97053.25
2013-01-09_12,97165.695
2013-01-09_18,97170.92
2013-01-10_00,97488.84
2013-01-10_06,97570.24
2013-01-10_12,97822.414
2013-01-10_18,98045.19
2013-01-11_00,98404.27
2013-01-11_06,98229.27
2013-01-11_12,98256.42
2013-01-11_18,98165.164
2013-01-12_00,98102.805
2013-01-12_06,97843.99
2013-01-12_12,97899.66
2013-01-12_18,97948.195
2013-01-13_00,98003.08
2013-01-13_06,97734.81
2013-01-13_12,97712.35
2013-01-13_18,97223.09
2013-01-14_00,96658.08
2013-01-14_06,96072.266
2013-01-14_12,96363.234
2013-01-14_18,97022.17
2013-01-15_00,97612.72
2013-01-15_06,97711.28
2013-01-15_12,97871.31
2013-01-15_18,97797.805
2013-01-16_00,97771.63
2013-01-16_06,97362.26
2013-01-16_12,97353.88
2013-01-16_18,97281.375
2013-01-17_00,97447.73
2013-01-17_06,97268.84
2013-01-17_12,97503.78
2013-01-17_18,97514.04
2013-01-18_00,97832.055
2013-01-18_06,97759.25
2013-01-18_12,97997.336
2013-01-18_18,97847.44
2013-01-19_00,97875.78
2013-01-19_06,97767.7
2013-01-19_12,98062.625
2013-01-19_18,98225.39
2013-01-20_00,98530.055
2013-01-20_06,98540.945
2013-01-20_12,98682.57
2013-01-20_18,98537.52
2013-01-21_00,98442.9
2013-01-21_06,98118.68
2013-01-21_12,97856.08
2013-01-21_18,97115.41
2013-01-22_00,96813.84
2013-01-22_06,96868.58
2013-01-22_12,97209.984
2013-01-22_18,97265.695
2013-01-23_00,97354.08
2013-01-23_06,97010.84
2013-01-23_12,97097.17
2013-01-23_18,97082.57
2013-01-24_00,97035.13
2013-01-24_06,96699.07
2013-01-24_12,96639.04
2013-01-24_18,96302.125
2013-01-25_00,96572.78
2013-01-25_06,96503.93
2013-01-25_12,96602.734
2013-01-25_18,96376.08
2013-01-26_00,96461.81
2013-01-26_06,96493.336
2013-01-26_12,96890.97
2013-01-26_18,97195.14
