Date,Average pressure [Pa]
2013-01-01_00,101693.41
2013-01-01_06,101354.59
2013-01-01_12,101453.71
2013-01-01_18,101541.89
2013-01-02_00,101618.266
2013-01-02_06,101983.01
2013-01-02_12,102241.77
2013-01-02_18,102243.29
2013-01-03_00,102353.32
2013-01-03_06,102205.25
2013-01-03_12,102299.85
2013-01-03_18,102340.695
2013-01-04_00,102358.81
2013-01-04_06,102153.93
2013-01-04_12,102119.36
2013-01-04_18,101953.91
2013-01-05_00,101876.39
2013-01-05_06,101503.47
2013-01-05_12,101623.68
2013-01-05_18,101618.6
2013-01-06_00,101776.22
2013-01-06_06,101586.48
2013-01-06_12,101707.836
2013-01-06_18,101638.74
2013-01-07_00,101736.766
2013-01-07_06,101446.85
2013-01-07_12,101509.86
2013-01-07_18,101603.17
2013-01-08_00,101732.664
2013-01-08_06,101500.91
2013-01-08_12,101450.34
2013-01-08_18,101399.05
2013-01-09_00,101527.69
2013-01-09_06,101307.94
2013-01-09_12,101452.02
2013-01-09_18,101578.734
2013-01-10_00,101847.44
2013-01-10_06,101903.836
2013-01-10_12,102195.46
2013-01-10_18,102325.266
2013-01-11_00,102515.21
2013-01-11_06,102302.71
2013-01-11_12,102186.5
2013-01-11_18,102062.04
2013-01-12_00,102013.74
2013-01-12_06,101861.96
2013-01-12_12,101865.67
2013-01-12_18,101950.15
2013-01-13_00,101970.266
2013-01-13_06,101761.375
2013-01-13_12,101635.79
2013-01-13_18,101222.7
2013-01-14_00,100860.42
2013-01-14_06,100587.89
2013-01-14_12,101128.47
2013-01-14_18,101704.59
2013-01-15_00,102068.19
2013-01-15_06,102057.375
2013-01-15_12,102050.22
2013-01-15_18,101941.945
2013-01-16_00,101756.01
2013-01-16_06,101360.305
2013-01-16_12,101580.055
2013-01-16_18,101548.95
2013-01-17_00,101734.836
2013-01-17_06,101700.484
2013-01-17_12,102066.28
2013-01-17_18,102140.21
2013-01-18_00,102328.54
2013-01-18_06,102098.31
2013-01-18_12,102163.35
2013-01-18_18,101934.55
2013-01-19_00,102054.3
2013-01-19_06,102046.22
2013-01-19_12,102357.16
2013-01-19_18,102557.81
2013-01-20_00,102766.77
2013-01-20_06,102831.96
2013-01-20_12,102784.52
2013-01-20_18,102624.24
2013-01-21_00,102467.12
2013-01-21_06,101916.336
2013-01-21_12,101393.97
2013-01-21_18,100866.58
2013-01-22_00,101118.14
2013-01-22_06,101324.05
2013-01-22_12,101606.47
2013-01-22_18,101585.62
2013-01-23_00,101488.45
2013-01-23_06,101184.28
2013-01-23_12,101235.45
2013-01-23_18,101084.914
2013-01-24_00,100903.49
2013-01-24_06,100697.12
2013-01-24_12,100530.055
2013-01-24_18,100581.42
2013-01-25_00,100995.83
2013-01-25_06,100887.914
2013-01-25_12,100934.766
2013-01-25_18,100805.766
2013-01-26_00,100935.25
2013-01-26_06,101060.52
2013-01-26_12,101368.7
2013-01-26_18,101540.06
2013-01-27_00,101530.984
2013-01-27_06,101191.82
2013-01-27_12,101215.45
2013-01-27_18,101615.14
2013-01-28_00,101861.57
2013-01-28_06,101942.945
2013-01-28_12,102093.14
2013-01-28_18,102132.3
2013-01-29_00,102246.164
2013-01-29_06,102192.9
2013-01-29_12,102258.33
2013-01-29_18,102323.92
2013-01-30_00,102531.125
2013-01-30_06,102573.875
2013-01-30_12,102764.52
2013-01-30_18,102853.69
2013-01-31_00,102969.484
2013-01-31_06,102802.93
2013-01-31_12,102868.53
2013-01-31_18,102558.86
2013-02-01_00,102370.555
2013-02-01_06,101706.59
2013-02-01_12,101169.484
2013-02-01_18,101268.875
2013-02-02_00,101499.586
2013-02-02_06,101538.55
2013-02-02_12,101921.73
2013-02-02_18,102120.38
2013-02-03_00,102323.414
2013-02-03_06,101994.77
2013-02-03_12,101743.97
2013-02-03_18,101410.695
2013-02-04_00,100891.555
2013-02-04_06,100880.95
2013-02-04_12,101697.98
2013-02-04_18,102090.26
2013-02-05_00,102131.664
2013-02-05_06,101793.51
