Date,Average pressure [Pa]
2013-01-01_00,101774.266
2013-01-01_06,101817.875
2013-01-01_12,101714.65
2013-01-01_18,101088.766
2013-01-02_00,101507.33
2013-01-02_06,101130.664
2013-01-02_12,101674.195
2013-01-02_18,101873.37
2013-01-03_00,102100.586
2013-01-03_06,101935.72
2013-01-03_12,101945.164
2013-01-03_18,102030.93
2013-01-04_00,102207.25
2013-01-04_06,102093.38
2013-01-04_12,102306.86
2013-01-04_18,102308.984
2013-01-05_00,102351.78
2013-01-05_06,101989.41
2013-01-05_12,101635.01
2013-01-05_18,101454.15
2013-01-06_00,101933.64
2013-01-06_06,101982.96
2013-01-06_12,102040.26
2013-01-06_18,102068.04
2013-01-07_00,102191.06
2013-01-07_06,102094.12
2013-01-07_12,102022.36
2013-01-07_18,101982.08
2013-01-08_00,102192.04
2013-01-08_06,102077.47
2013-01-08_12,102055.03
2013-01-08_18,101757.25
2013-01-09_00,101759.33
2013-01-09_06,101607.94
2013-01-09_12,101662.96
2013-01-09_18,101665.45
2013-01-10_00,101866.97
2013-01-10_06,101952.27
2013-01-10_12,102156.79
2013-01-10_18,102285.03
2013-01-11_00,102679.664
2013-01-11_06,102767.164
2013-01-11_12,102759.55
2013-01-11_18,102506.96
2013-01-12_00,102161.4
2013-01-12_06,101866.65
2013-01-12_12,101774.266
2013-01-12_18,101980.23
2013-01-13_00,102430.03
2013-01-13_06,102441.06
2013-01-13_12,102488.914
2013-01-13_18,102234.42
2013-01-14_00,101726.44
2013-01-14_06,101002.734
2013-01-14_12,100761.28
2013-01-14_18,101178.42
2013-01-15_00,101788.89
2013-01-15_06,102048.0
2013-01-15_12,102215.06
2013-01-15_18,102206.4
2013-01-16_00,102182.96
2013-01-16_06,101857.57
2013-01-16_12,101710.914
2013-01-16_18,101727.86
2013-01-17_00,101820.77
2013-01-17_06,101740.33
2013-01-17_12,101779.95
2013-01-17_18,101646.07
2013-01-18_00,101723.85
2013-01-18_06,101639.33
2013-01-18_12,101821.555
2013-01-18_18,101870.09
2013-01-19_00,102046.09
2013-01-19_06,101969.266
2013-01-19_12,102239.19
2013-01-19_18,102363.67
2013-01-20_00,102668.73
2013-01-20_06,102844.07
2013-01-20_12,103075.15
2013-01-20_18,103069.945
2013-01-21_00,103080.79
2013-01-21_06,102769.07
2013-01-21_12,102476.39
2013-01-21_18,101987.28
2013-01-22_00,101697.44
2013-01-22_06,101494.36
2013-01-22_12,101756.08
2013-01-22_18,101879.76
2013-01-23_00,102072.05
2013-01-23_06,101821.78
2013-01-23_12,101731.55
2013-01-23_18,101529.055
2013-01-24_00,101303.49
2013-01-24_06,100679.15
2013-01-24_12,100481.23
2013-01-24_18,99989.234
2013-01-25_00,99991.53
2013-01-25_06,100341.82
2013-01-25_12,100331.25
2013-01-25_18,100174.91
2013-01-26_00,100122.36
2013-01-26_06,99987.086
2013-01-26_12,100035.89
2013-01-26_18,100836.55
2013-01-27_00,101397.78
2013-01-27_06,101453.54
2013-01-27_12,101561.55
2013-01-27_18,101460.06
2013-01-28_00,101599.46
2013-01-28_06,101687.48
2013-01-28_12,101904.86
2013-01-28_18,101995.58
2013-01-29_00,102314.13
2013-01-29_06,102353.836
2013-01-29_12,102399.34
2013-01-29_18,102346.97
2013-01-30_00,102672.53
2013-01-30_06,102907.08
2013-01-30_12,103243.04
2013-01-30_18,103348.61
2013-01-31_00,103530.03
2013-01-31_06,103483.79
2013-01-31_12,103532.984
2013-01-31_18,103371.36
2013-02-01_00,103302.586
2013-02-01_06,102697.22
2013-02-01_12,102094.484
2013-02-01_18,101208.72
2013-02-02_00,101318.73
2013-02-02_06,101578.78
2013-02-02_12,101829.93
2013-02-02_18,102153.195
2013-02-03_00,102546.85
2013-02-03_06,102547.12
2013-02-03_12,102409.2
2013-02-03_18,102100.54
2013-02-04_00,101597.805
2013-02-04_06,100607.91
2013-02-04_12,101053.055
2013-02-04_18,102028.15
2013-02-05_00,102450.02
2013-02-05_06,102407.18
2013-02-05_12,102274.76
2013-02-05_18,102000.34
2013-02-06_00,101692.625
2013-02-06_06,101557.836
2013-02-06_12,101516.8
2013-02-06_18,101113.58
2013-02-07_00,100411.72
2013-02-07_06,100309.23
2013-02-07_12,100493.21
2013-02-07_18,100466.21
2013-02-08_00,100815.555
2013-02-08_06,101295.07
2013-02-08_12,101773.734
2013-02-08_18,101951.56
2013-02-09_00,102149.15
2013-02-09_06,102144.875
2013-02-09_12,102123.09
2013-02-09_18,101901.86
2013-02-10_00,101891.73
2013-02-10_06,101678.47
2013-02-10_12,101699.414
2013-02-10_18,101788.26
2013-02-11_00,101935.06
2013-02-11_06,102208.18
2013-02-11_12,102630.62
2013-02-11_18,102792.234
2013-02-12_00,102918.68
2013-02-12_06,102571.29
2013-02-12_12,102150.95
2013-02-12_18,101623.53
2013-02-13_00,101505.86
2013-02-13_06,101931.86
2013-02-13_12,102337.086
2013-02-13_18,102445.24
2013-02-14_00,102462.84
2013-02-14_06,102113.375
2013-02-14_12,101976.49
2013-02-14_18,101810.06
2013-02-15_00,101650.3
2013-02-15_06,101182.88
2013-02-15_12,101258.16
2013-02-15_18,101364.234
2013-02-16_00,101695.9
2013-02-16_06,101873.195
2013-02-16_12,102172.98
2013-02-16_18,102303.76
2013-02-17_00,102553.17
2013-02-17_06,102421.164
2013-02-17_12,102180.4
2013-02-17_18,101604.17
2013-02-18_00,101255.54
2013-02-18_06,100828.08
2013-02-18_12,101036.84
2013-02-18_18,101185.11
2013-02-19_00,101536.766
2013-02-19_06,101553.91
2013-02-19_12,101761.695
2013-02-19_18,101726.44
2013-02-20_00,101724.195
2013-02-20_06,101710.57
2013-02-20_12,101919.99
2013-02-20_18,101922.414
2013-02-21_00,102151.93
2013-02-21_06,102044.09
2013-02-21_12,102165.72
2013-02-21_18,102115.33
2013-02-22_00,102167.97
2013-02-22_06,101705.86
2013-02-22_12,101383.5
2013-02-22_18,101607.64
2013-02-23_00,102039.89
2013-02-23_06,101894.38
2013-02-23_12,101718.875
2013-02-23_18,100824.266
2013-02-24_00,101528.836
2013-02-24_06,101891.19
2013-02-24_12,102219.31
2013-02-24_18,102347.24
2013-02-25_00,102562.16
2013-02-25_06,102565.04
2013-02-25_12,102675.61
2013-02-25_18,102684.4
2013-02-26_00,102722.92
2013-02-26_06,102462.06
2013-02-26_12,102222.66
2013-02-26_18,101831.734
2013-02-27_00,101604.39
2013-02-27_06,101213.19
2013-02-27_12,101320.75
2013-02-27_18,101629.69
2013-02-28_00,102016.28
2013-02-28_06,101972.95
2013-02-28_12,102068.41
2013-02-28_18,101628.27
2013-03-01_00,101215.33
2013-03-01_06,100157.91
2013-03-01_12,100167.53
2013-03-01_18,100299.734
2013-03-02_00,100453.71
2013-03-02_06,100839.305
2013-03-02_12,101324.85
2013-03-02_18,101567.51
2013-03-03_00,101796.36
2013-03-03_06,101807.47
2013-03-03_12,101938.086
2013-03-03_18,101888.87
2013-03-04_00,101943.945
2013-03-04_06,101766.11
2013-03-04_12,101829.2
2013-03-04_18,101637.48
2013-03-05_00,101867.73
2013-03-05_06,101937.914
2013-03-05_12,101968.12
2013-03-05_18,101633.57
2013-03-06_00,101510.62
2013-03-06_06,101690.92
2013-03-06_12,102133.72
2013-03-06_18,101924.54
2013-03-07_00,101577.1
2013-03-07_06,100943.266
2013-03-07_12,100870.38
2013-03-07_18,100786.2
2013-03-08_00,100490.26
2013-03-08_06,100074.61
2013-03-08_12,99828.664
2013-03-08_18,100644.625
2013-03-09_00,101544.12
2013-03-09_06,101535.03
2013-03-09_12,101124.516
2013-03-09_18,99810.086
2013-03-10_00,99959.08
2013-03-10_06,101003.81
2013-03-10_12,101347.24
2013-03-10_18,101797.83
2013-03-11_00,102365.41
2013-03-11_06,102293.336
2013-03-11_12,102399.46
2013-03-11_18,102220.336
2013-03-12_00,102067.04
2013-03-12_06,101690.84
2013-03-12_12,101470.875
2013-03-12_18,101057.91
2013-03-13_00,100746.31
2013-03-13_06,100446.39
2013-03-13_12,101238.13
2013-03-13_18,101901.32
2013-03-14_00,102387.52
2013-03-14_06,102472.53
2013-03-14_12,102686.625
2013-03-14_18,102621.0
2013-03-15_00,102576.0
2013-03-15_06,102248.12
2013-03-15_12,102130.23
2013-03-15_18,101776.05
2013-03-16_00,101551.805
2013-03-16_06,101501.08
2013-03-16_12,102185.59
2013-03-16_18,102271.46
2013-03-17_00,102224.91
2013-03-17_06,101900.63
2013-03-17_12,101541.28
2013-03-17_18,101099.31
2013-03-18_00,100632.766
2013-03-18_06,99897.14
2013-03-18_12,100006.64
2013-03-18_18,100423.17
2013-03-19_00,100964.8
2013-03-19_06,101530.516
2013-03-19_12,101765.38
2013-03-19_18,101466.28
2013-03-20_00,101044.266
2013-03-20_06,100029.08
2013-03-20_12,99675.39
2013-03-20_18,100675.05
2013-03-21_00,101274.56
2013-03-21_06,101493.31
2013-03-21_12,101571.29
2013-03-21_18,101333.69
2013-03-22_00,101172.805
2013-03-22_06,100769.85
2013-03-22_12,100877.05
2013-03-22_18,101118.99
2013-03-23_00,101527.25
2013-03-23_06,101588.21
2013-03-23_12,101832.42
