Date,Average pressure [Pa]
2012-01-01_00,99577.17
2012-01-01_06,99492.19
2012-01-01_12,99238.766
2012-01-01_18,98857.664
2012-01-02_00,99108.96
2012-01-02_06,99236.48
2012-01-02_12,99650.516
2012-01-02_18,99974.46
2012-01-03_00,99771.05
2012-01-03_06,98614.72
2012-01-03_12,98497.875
2012-01-03_18,99337.41
2012-01-04_00,99750.32
2012-01-04_06,100547.75
2012-01-04_12,100673.24
2012-01-04_18,99903.125
2012-01-05_00,99060.5
2012-01-05_06,98680.71
2012-01-05_12,99096.75
2012-01-05_18,100067.51
2012-01-06_00,100672.53
2012-01-06_06,101238.13
2012-01-06_12,101499.516
2012-01-06_18,101166.36
2012-01-07_00,100791.19
2012-01-07_06,100742.97
2012-01-07_12,101119.05
2012-01-07_18,101242.21
2012-01-08_00,101270.14
2012-01-08_06,101372.75
2012-01-08_12,101601.3
2012-01-08_18,101611.086
2012-01-09_00,101657.055
2012-01-09_06,101598.76
2012-01-09_12,101708.69
2012-01-09_18,101942.99
2012-01-10_00,102090.45
2012-01-10_06,102063.766
2012-01-10_12,102104.25
2012-01-10_18,102079.03
2012-01-11_00,102112.11
2012-01-11_06,102067.67
2012-01-11_12,102134.18
2012-01-11_18,102020.66
2012-01-12_00,101804.93
2012-01-12_06,101419.51
2012-01-12_12,101450.516
2012-01-12_18,101722.61
2012-01-13_00,101924.68
2012-01-13_06,102021.51
2012-01-13_12,102200.56
2012-01-13_18,102156.59
2012-01-14_00,102098.53
2012-01-14_06,101883.08
2012-01-14_12,101777.83
2012-01-14_18,101577.05
2012-01-15_00,101413.13
2012-01-15_06,101255.79
2012-01-15_12,101218.41
2012-01-15_18,101112.33
2012-01-16_00,101153.71
2012-01-16_06,101178.445
2012-01-16_12,101350.24
2012-01-16_18,101409.52
2012-01-17_00,101492.336
2012-01-17_06,101454.81
2012-01-17_12,101572.875
2012-01-17_18,101492.6
2012-01-18_00,101423.09
2012-01-18_06,101141.89
2012-01-18_12,101067.45
2012-01-18_18,101123.875
2012-01-19_00,100973.76
2012-01-19_06,100485.33
2012-01-19_12,100719.73
2012-01-19_18,100687.84
2012-01-20_00,100813.086
2012-01-20_06,100839.625
2012-01-20_12,100790.695
2012-01-20_18,100715.555
2012-01-21_00,100486.305
2012-01-21_06,100038.99
2012-01-21_12,99951.24
2012-01-21_18,100085.375
2012-01-22_00,100402.88
2012-01-22_06,100122.586
2012-01-22_12,100067.9
2012-01-22_18,100462.26
2012-01-23_00,100645.68
2012-01-23_06,100638.8
2012-01-23_12,100722.24
2012-01-23_18,100767.19
2012-01-24_00,100983.59
2012-01-24_06,100940.72
2012-01-24_12,100516.65
2012-01-24_18,100561.914
2012-01-25_00,100601.05
2012-01-25_06,100457.1
2012-01-25_12,100333.766
2012-01-25_18,99966.555
2012-01-26_00,99596.484
2012-01-26_06,99385.84
2012-01-26_12,99522.51
2012-01-26_18,99868.97
2012-01-27_00,100237.625
2012-01-27_06,100521.09
2012-01-27_12,100832.984
2012-01-27_18,100826.24
2012-01-28_00,100994.19
2012-01-28_06,101438.016
2012-01-28_12,101782.79
2012-01-28_18,101973.02
2012-01-29_00,102039.75
2012-01-29_06,101996.46
2012-01-29_12,101904.49
2012-01-29_18,101744.164
2012-01-30_00,101608.16
2012-01-30_06,101485.06
2012-01-30_12,101441.086
2012-01-30_18,101271.05
2012-01-31_00,101212.89
2012-01-31_06,101215.5
2012-01-31_12,101444.05
2012-01-31_18,101605.64
2012-02-01_00,101778.125
2012-02-01_06,101916.016
2012-02-01_12,102140.945
2012-02-01_18,102238.55
2012-02-02_00,102316.164
2012-02-02_06,102298.02
2012-02-02_12,102346.61
2012-02-02_18,102430.88
2012-02-03_00,102577.516
2012-02-03_06,102654.86
2012-02-03_12,102781.08
2012-02-03_18,102771.05
2012-02-04_00,102742.875
2012-02-04_06,102643.625
2012-02-04_12,102476.516
2012-02-04_18,101903.15
2012-02-05_00,101090.21
2012-02-05_06,101208.836
2012-02-05_12,101636.625
2012-02-05_18,101820.31
2012-02-06_00,101905.03
2012-02-06_06,101953.69
2012-02-06_12,102070.46
2012-02-06_18,102178.836
2012-02-07_00,102388.086
2012-02-07_06,102505.47
2012-02-07_12,102834.836
2012-02-07_18,102989.8
2012-02-08_00,103087.35
2012-02-08_06,102950.266
2012-02-08_12,102883.74
2012-02-08_18,102808.055
2012-02-09_00,102807.62
2012-02-09_06,102702.32
2012-02-09_12,102676.66
2012-02-09_18,102560.96
2012-02-10_00,102558.03
2012-02-10_06,102495.016
2012-02-10_12,102570.66
2012-02-10_18,102476.63
2012-02-11_00,102481.86
2012-02-11_06,102386.94
2012-02-11_12,102442.28
2012-02-11_18,102420.38
2012-02-12_00,102430.766
2012-02-12_06,102305.88
2012-02-12_12,102271.09
2012-02-12_18,102177.98
2012-02-13_00,102185.16
2012-02-13_06,101911.086
2012-02-13_12,101529.516
2012-02-13_18,101232.01
2012-02-14_00,101358.79
2012-02-14_06,101462.52
2012-02-14_12,101486.48
2012-02-14_18,101217.14
2012-02-15_00,101190.06
2012-02-15_06,101309.914
2012-02-15_12,101517.875
2012-02-15_18,101549.734
2012-02-16_00,101703.71
2012-02-16_06,101649.734
2012-02-16_12,101646.414
2012-02-16_18,101478.34
2012-02-17_00,101389.77
2012-02-17_06,101229.86
2012-02-17_12,101204.37
2012-02-17_18,100959.96
2012-02-18_00,100677.0
2012-02-18_06,100165.26
2012-02-18_12,99777.56
2012-02-18_18,99812.26
2012-02-19_00,100389.97
2012-02-19_06,100826.54
