Date,Average temperature [K]
2015-01-01_00,295.88837
2015-01-01_06,296.24188
2015-01-01_12,294.93536
2015-01-01_18,293.1895
2015-01-02_00,296.64688
2015-01-02_06,296.87982
2015-01-02_12,296.66553
2015-01-02_18,295.8828
2015-01-03_00,296.55
2015-01-03_06,296.96155
2015-01-03_12,296.0345
2015-01-03_18,295.83282
2015-01-04_00,297.1798
2015-01-04_06,296.9427
2015-01-04_12,296.6418
2015-01-04_18,296.4462
2015-01-05_00,297.69244
2015-01-05_06,297.41486
2015-01-05_12,295.85522
2015-01-05_18,295.49164
2015-01-06_00,296.6172
2015-01-06_06,296.69223
2015-01-06_12,296.90472
2015-01-06_18,295.31848
2015-01-07_00,296.27167
2015-01-07_06,295.6051
2015-01-07_12,296.81937
2015-01-07_18,294.37326
2015-01-08_00,297.60162
2015-01-08_06,297.20755
2015-01-08_12,296.80182
2015-01-08_18,296.2064
2015-01-09_00,298.41443
2015-01-09_06,296.5123
2015-01-09_12,296.51404
2015-01-09_18,296.352
2015-01-10_00,297.39523
2015-01-10_06,297.9143
2015-01-10_12,296.313
2015-01-10_18,295.27625
2015-01-11_00,294.49652
2015-01-11_06,294.9547
2015-01-11_12,293.5401
2015-01-11_18,294.94275
2015-01-12_00,295.72815
2015-01-12_06,295.19363
2015-01-12_12,294.9713
2015-01-12_18,295.65198
2015-01-13_00,295.84045
2015-01-13_06,297.2564
2015-01-13_12,295.4712
2015-01-13_18,296.4173
2015-01-14_00,297.71857
2015-01-14_06,297.47913
2015-01-14_12,296.91547
2015-01-14_18,296.17056
2015-01-15_00,297.3849
2015-01-15_06,295.22003
2015-01-15_12,295.45978
2015-01-15_18,295.57874
2015-01-16_00,295.4481
2015-01-16_06,295.60553
2015-01-16_12,296.9698
2015-01-16_18,297.23383
2015-01-17_00,298.82428
2015-01-17_06,296.9159
2015-01-17_12,294.95404
2015-01-17_18,293.66016
2015-01-18_00,296.2921
2015-01-18_06,293.7542
2015-01-18_12,295.03436
2015-01-18_18,295.15887
2015-01-19_00,292.26978
2015-01-19_06,293.52472
2015-01-19_12,293.93933
2015-01-19_18,293.86746
2015-01-20_00,292.9129
2015-01-20_06,294.2586
2015-01-20_12,295.02362
2015-01-20_18,294.88104
2015-01-21_00,295.80847
2015-01-21_06,294.5128
2015-01-21_12,295.6856
2015-01-21_18,297.64493
2015-01-22_00,298.85352
2015-01-22_06,296.54688
2015-01-22_12,295.75928
2015-01-22_18,295.61255
2015-01-23_00,296.82196
2015-01-23_06,296.96643
2015-01-23_12,296.0763
2015-01-23_18,295.5531
2015-01-24_00,298.49036
2015-01-24_06,297.74432
2015-01-24_12,295.63055
2015-01-24_18,296.12347
2015-01-25_00,295.8629
2015-01-25_06,296.9799
2015-01-25_12,296.5548
2015-01-25_18,295.10574
2015-01-26_00,294.39294
2015-01-26_06,294.56543
2015-01-26_12,294.54028
2015-01-26_18,294.51205
2015-01-27_00,293.98175
2015-01-27_06,294.08282
2015-01-27_12,294.0291
2015-01-27_18,293.85864
2015-01-28_00,294.32123
2015-01-28_06,293.27542
2015-01-28_12,295.9186
2015-01-28_18,292.677
2015-01-29_00,292.4068
2015-01-29_06,291.98132
2015-01-29_12,292.16138
2015-01-29_18,294.4306
2015-01-30_00,292.13638
2015-01-30_06,292.4458
2015-01-30_12,291.65704
2015-01-30_18,292.54877
2015-01-31_00,294.78052
2015-01-31_06,293.9745
2015-01-31_12,295.14154
2015-01-31_18,293.10596
2015-02-01_00,292.95978
2015-02-01_06,294.90338
2015-02-01_12,294.04193
2015-02-01_18,292.07874
2015-02-02_00,295.1307
2015-02-02_06,294.1887
2015-02-02_12,293.94406
2015-02-02_18,293.12
2015-02-03_00,294.75388
2015-02-03_06,294.0054
2015-02-03_12,294.49686
2015-02-03_18,291.9488
2015-02-04_00,292.86667
2015-02-04_06,292.47357
2015-02-04_12,292.75427
2015-02-04_18,292.25653
2015-02-05_00,293.44904
2015-02-05_06,292.99194
2015-02-05_12,293.3753
2015-02-05_18,292.2765
2015-02-06_00,294.04633
2015-02-06_06,294.51544
2015-02-06_12,293.2683
2015-02-06_18,293.71527
2015-02-07_00,294.27078
2015-02-07_06,294.97122
2015-02-07_12,295.18945
2015-02-07_18,295.69238
2015-02-08_00,295.81592
2015-02-08_06,295.8919
2015-02-08_12,295.3487
2015-02-08_18,294.23962
