Date,Average pressure [Pa]
2015-01-01_00,100737.55
2015-01-01_06,100049.414
2015-01-01_12,99716.84
2015-01-01_18,99597.09
2015-01-02_00,99787.26
2015-01-02_06,100341.36
2015-01-02_12,100975.98
2015-01-02_18,101028.56
2015-01-03_00,100793.75
2015-01-03_06,99587.26
2015-01-03_12,100048.31
2015-01-03_18,100478.56
2015-01-04_00,101073.586
2015-01-04_06,101235.89
2015-01-04_12,101357.88
2015-01-04_18,101146.22
2015-01-05_00,100893.945
2015-01-05_06,100004.39
2015-01-05_12,100246.05
2015-01-05_18,100560.25
2015-01-06_00,101006.88
2015-01-06_06,101166.14
2015-01-06_12,101398.805
2015-01-06_18,101327.39
2015-01-07_00,101297.31
2015-01-07_06,100885.79
2015-01-07_12,100314.77
2015-01-07_18,99795.73
2015-01-08_00,99747.12
2015-01-08_06,99589.89
2015-01-08_12,99844.66
2015-01-08_18,99852.98
2015-01-09_00,99926.586
2015-01-09_06,99754.76
2015-01-09_12,99648.56
2015-01-09_18,99770.31
2015-01-10_00,100211.81
2015-01-10_06,100244.625
2015-01-10_12,100314.26
2015-01-10_18,100227.47
2015-01-11_00,100385.74
2015-01-11_06,100406.1
2015-01-11_12,100503.61
2015-01-11_18,100354.23
2015-01-12_00,100098.05
2015-01-12_06,99628.47
2015-01-12_12,99594.75
2015-01-12_18,99395.266
2015-01-13_00,99915.89
2015-01-13_06,100431.664
2015-01-13_12,100828.03
2015-01-13_18,100948.51
2015-01-14_00,101237.35
2015-01-14_06,101333.57
2015-01-14_12,101498.09
2015-01-14_18,101595.31
2015-01-15_00,101761.06
2015-01-15_06,101734.4
2015-01-15_12,101822.414
2015-01-15_18,101602.22
2015-01-16_00,101233.914
2015-01-16_06,99722.805
2015-01-16_12,99002.91
2015-01-16_18,99563.016
2015-01-17_00,100649.24
2015-01-17_06,100640.19
2015-01-17_12,100357.81
2015-01-17_18,99103.64
2015-01-18_00,98933.64
2015-01-18_06,98903.03
2015-01-18_12,98918.43
2015-01-18_18,99209.86
2015-01-19_00,99828.47
2015-01-19_06,100199.29
2015-01-19_12,100371.05
2015-01-19_18,99946.19
2015-01-20_00,100034.33
2015-01-20_06,100543.84
2015-01-20_12,100726.66
2015-01-20_18,100566.65
2015-01-21_00,101313.16
2015-01-21_06,101781.664
2015-01-21_12,102093.29
2015-01-21_18,102278.56
2015-01-22_00,102611.57
2015-01-22_06,102590.04
2015-01-22_12,102712.43
2015-01-22_18,102363.016
2015-01-23_00,102032.664
2015-01-23_06,100998.76
2015-01-23_12,100348.92
2015-01-23_18,100297.85
2015-01-24_00,100725.09
2015-01-24_06,100903.125
2015-01-24_12,101232.55
2015-01-24_18,101453.08
2015-01-25_00,101681.23
2015-01-25_06,101722.875
2015-01-25_12,102037.11
2015-01-25_18,102193.92
2015-01-26_00,102596.266
2015-01-26_06,102626.08
2015-01-26_12,102861.625
2015-01-26_18,102904.984
2015-01-27_00,103081.01
2015-01-27_06,102825.85
2015-01-27_12,102800.78
2015-01-27_18,102531.42
2015-01-28_00,102515.58
2015-01-28_06,102104.59
2015-01-28_12,102173.414
2015-01-28_18,101851.34
2015-01-29_00,101659.375
2015-01-29_06,100975.44
2015-01-29_12,100962.28
2015-01-29_18,101454.71
2015-01-30_00,102003.71
2015-01-30_06,102131.57
2015-01-30_12,102330.01
2015-01-30_18,102156.836
2015-01-31_00,102258.25
2015-01-31_06,101675.91
2015-01-31_12,101328.586
2015-01-31_18,100818.19
2015-02-01_00,100475.39
2015-02-01_06,100081.94
2015-02-01_12,100459.914
2015-02-01_18,100420.83
2015-02-02_00,100454.2
2015-02-02_06,100299.586
2015-02-02_12,100381.3
2015-02-02_18,100285.87
2015-02-03_00,100493.38
2015-02-03_06,100384.55
2015-02-03_12,100466.84
2015-02-03_18,100414.305
2015-02-04_00,100639.72
2015-02-04_06,100614.04
2015-02-04_12,100879.56
2015-02-04_18,100876.66
2015-02-05_00,101116.53
2015-02-05_06,101101.266
