Date,Average temperature [K]
2015-01-01_00,274.10614
2015-01-01_06,275.51288
2015-01-01_12,276.52472
2015-01-01_18,276.5567
2015-01-02_00,276.8041
2015-01-02_06,276.2641
2015-01-02_12,276.77393
2015-01-02_18,278.39648
2015-01-03_00,278.1584
2015-01-03_06,280.15198
2015-01-03_12,279.7171
2015-01-03_18,280.99933
2015-01-04_00,281.60266
2015-01-04_06,282.51544
2015-01-04_12,281.80978
2015-01-04_18,280.71866
2015-01-05_00,281.8824
2015-01-05_06,284.576
2015-01-05_12,284.82837
2015-01-05_18,287.36078
2015-01-06_00,283.0464
2015-01-06_06,282.118
2015-01-06_12,281.25873
2015-01-06_18,280.28235
2015-01-07_00,279.00653
2015-01-07_06,278.3009
2015-01-07_12,278.92923
2015-01-07_18,279.7175
2015-01-08_00,280.00543
2015-01-08_06,280.26517
2015-01-08_12,280.2603
2015-01-08_18,280.43588
2015-01-09_00,279.59656
2015-01-09_06,280.0831
2015-01-09_12,280.42322
2015-01-09_18,280.18353
2015-01-10_00,280.85275
2015-01-10_06,281.66675
2015-01-10_12,280.50146
2015-01-10_18,280.36023
2015-01-11_00,281.92963
2015-01-11_06,280.8639
2015-01-11_12,278.43903
2015-01-11_18,278.599
2015-01-12_00,279.57776
2015-01-12_06,279.88895
2015-01-12_12,279.4923
2015-01-12_18,279.75647
2015-01-13_00,279.93127
2015-01-13_06,281.72076
2015-01-13_12,281.5869
2015-01-13_18,281.08673
2015-01-14_00,283.01886
2015-01-14_06,283.00012
2015-01-14_12,283.64154
2015-01-14_18,283.14322
2015-01-15_00,283.77014
2015-01-15_06,281.89728
2015-01-15_12,281.6053
2015-01-15_18,281.21204
2015-01-16_00,281.18735
2015-01-16_06,283.6353
2015-01-16_12,282.08405
2015-01-16_18,280.22845
2015-01-17_00,279.20416
2015-01-17_06,278.7406
2015-01-17_12,280.36273
2015-01-17_18,279.53857
2015-01-18_00,280.49084
2015-01-18_06,281.8128
2015-01-18_12,281.0495
2015-01-18_18,281.8908
2015-01-19_00,281.5183
2015-01-19_06,281.60236
2015-01-19_12,281.6327
2015-01-19_18,281.34793
2015-01-20_00,281.22443
2015-01-20_06,282.98077
2015-01-20_12,282.49286
2015-01-20_18,282.25214
2015-01-21_00,283.32898
2015-01-21_06,283.84775
2015-01-21_12,282.43317
2015-01-21_18,282.42813
2015-01-22_00,281.71826
2015-01-22_06,281.42285
2015-01-22_12,280.62793
2015-01-22_18,280.15454
2015-01-23_00,279.58466
2015-01-23_06,279.53723
2015-01-23_12,280.234
2015-01-23_18,281.51697
2015-01-24_00,281.81946
2015-01-24_06,282.16718
2015-01-24_12,281.36346
2015-01-24_18,281.14252
2015-01-25_00,282.10413
2015-01-25_06,283.3539
2015-01-25_12,283.47668
2015-01-25_18,284.41727
2015-01-26_00,284.40515
2015-01-26_06,284.1123
2015-01-26_12,282.9182
2015-01-26_18,284.13608
2015-01-27_00,282.63947
2015-01-27_06,279.9588
2015-01-27_12,278.13214
2015-01-27_18,278.25415
2015-01-28_00,277.90228
2015-01-28_06,277.60403
2015-01-28_12,277.64713
2015-01-28_18,277.73364
2015-01-29_00,278.6978
2015-01-29_06,279.0155
2015-01-29_12,279.51
2015-01-29_18,280.33734
2015-01-30_00,280.34048
2015-01-30_06,280.56494
2015-01-30_12,279.28058
2015-01-30_18,278.92865
2015-01-31_00,279.0442
2015-01-31_06,277.4237
2015-01-31_12,277.57367
2015-01-31_18,278.61133
2015-02-01_00,279.93683
2015-02-01_06,279.17487
2015-02-01_12,279.2431
2015-02-01_18,278.55823
2015-02-02_00,280.29477
2015-02-02_06,279.8962
2015-02-02_12,279.38058
2015-02-02_18,280.05945
2015-02-03_00,280.19675
2015-02-03_06,280.71585
2015-02-03_12,279.5491
2015-02-03_18,278.94196
2015-02-04_00,279.93698
2015-02-04_06,280.46283
2015-02-04_12,280.11755
2015-02-04_18,279.07196
2015-02-05_00,278.97784
2015-02-05_06,278.9065
2015-02-05_12,278.95245
2015-02-05_18,279.65295
2015-02-06_00,279.4721
2015-02-06_06,280.07355
2015-02-06_12,280.0476
2015-02-06_18,281.00775
2015-02-07_00,282.14627
2015-02-07_06,281.71634
2015-02-07_12,281.6001
2015-02-07_18,281.0537
2015-02-08_00,279.28174
2015-02-08_06,275.39093
2015-02-08_12,274.37506
2015-02-08_18,274.0526
2015-02-09_00,273.2599
2015-02-09_06,274.07166
2015-02-09_12,277.76117
2015-02-09_18,278.62994
2015-02-10_00,279.00037
2015-02-10_06,279.96466
2015-02-10_12,283.2874
2015-02-10_18,282.25647
2015-02-11_00,281.86768
2015-02-11_06,281.38547
2015-02-11_12,282.32306
2015-02-11_18,282.81287
2015-02-12_00,281.48584
2015-02-12_06,279.82867
2015-02-12_12,279.68494
2015-02-12_18,276.755
2015-02-13_00,277.36765
2015-02-13_06,276.53317
2015-02-13_12,277.99643
2015-02-13_18,279.39612
2015-02-14_00,279.31757
2015-02-14_06,280.62073
2015-02-14_12,282.1151
2015-02-14_18,282.82373
2015-02-15_00,282.71835
2015-02-15_06,282.94873
2015-02-15_12,281.99243
2015-02-15_18,280.87054
2015-02-16_00,281.59113
2015-02-16_06,281.52945
2015-02-16_12,280.91837
2015-02-16_18,281.48376
2015-02-17_00,281.9829
2015-02-17_06,281.27133
2015-02-17_12,280.55206
2015-02-17_18,280.3247
2015-02-18_00,280.47073
2015-02-18_06,280.7278
2015-02-18_12,278.9488
2015-02-18_18,279.1491
2015-02-19_00,279.83188
2015-02-19_06,278.37823
2015-02-19_12,279.32608
2015-02-19_18,279.5879
2015-02-20_00,279.31247
2015-02-20_06,280.5678
2015-02-20_12,279.93494
2015-02-20_18,279.66394
2015-02-21_00,281.7469
2015-02-21_06,284.54712
2015-02-21_12,283.69342
2015-02-21_18,284.20392
2015-02-22_00,286.28113
2015-02-22_06,285.8239
2015-02-22_12,285.7956
2015-02-22_18,282.3714
2015-02-23_00,281.84546
2015-02-23_06,282.61255
2015-02-23_12,281.15094
2015-02-23_18,281.7597
2015-02-24_00,281.65796
2015-02-24_06,282.5653
2015-02-24_12,280.95752
2015-02-24_18,280.8213
2015-02-25_00,281.74847
2015-02-25_06,282.48352
2015-02-25_12,283.3464
2015-02-25_18,283.45544
2015-02-26_00,285.83435
2015-02-26_06,284.1195
2015-02-26_12,282.04086
2015-02-26_18,278.62708
2015-02-27_00,277.19348
2015-02-27_06,276.88812
2015-02-27_12,278.6429
2015-02-27_18,279.7651
2015-02-28_00,280.77975
2015-02-28_06,279.9201
2015-02-28_12,280.70026
2015-02-28_18,279.69604
2015-03-01_00,278.7379
2015-03-01_06,280.45038
2015-03-01_12,281.99423
2015-03-01_18,281.13544
2015-03-02_00,281.56607
2015-03-02_06,281.26053
2015-03-02_12,280.49725
2015-03-02_18,280.6869
2015-03-03_00,282.0185
2015-03-03_06,280.69247
2015-03-03_12,280.69702
2015-03-03_18,281.96906
2015-03-04_00,277.20184
2015-03-04_06,277.55115
2015-03-04_12,279.32898
2015-03-04_18,279.96463
2015-03-05_00,279.66583
2015-03-05_06,278.7102
2015-03-05_12,279.26566
2015-03-05_18,279.42825
2015-03-06_00,279.57706
2015-03-06_06,279.33167
2015-03-06_12,279.73804
2015-03-06_18,280.29114
2015-03-07_00,281.80423
2015-03-07_06,281.2721
2015-03-07_12,281.60944
2015-03-07_18,281.5247
2015-03-08_00,282.13138
2015-03-08_06,282.5997
2015-03-08_12,282.63538
2015-03-08_18,283.10565
2015-03-09_00,282.57672
2015-03-09_06,283.69797
2015-03-09_12,282.5
2015-03-09_18,276.57306
2015-03-10_00,274.51764
2015-03-10_06,275.041
2015-03-10_12,278.0351
2015-03-10_18,277.95996
2015-03-11_00,278.4989
2015-03-11_06,279.63702
2015-03-11_12,282.49826
2015-03-11_18,279.96075
2015-03-12_00,279.47046
2015-03-12_06,278.79663
2015-03-12_12,280.9022
2015-03-12_18,282.90955
2015-03-13_00,284.03308
2015-03-13_06,281.9496
2015-03-13_12,282.2791
2015-03-13_18,282.3158
2015-03-14_00,281.96182
2015-03-14_06,281.56567
2015-03-14_12,281.62128
2015-03-14_18,282.20786
2015-03-15_00,283.659
2015-03-15_06,284.4466
2015-03-15_12,283.8907
2015-03-15_18,283.81534
2015-03-16_00,284.8387
2015-03-16_06,285.31146
2015-03-16_12,284.70984
2015-03-16_18,283.22186
2015-03-17_00,285.72263
2015-03-17_06,286.6717
2015-03-17_12,286.45636
2015-03-17_18,284.952
2015-03-18_00,285.5322
2015-03-18_06,284.37872
2015-03-18_12,285.30106
2015-03-18_18,285.05872
2015-03-19_00,283.4213
2015-03-19_06,283.99152
2015-03-19_12,284.50223
2015-03-19_18,283.85934
2015-03-20_00,284.35742
2015-03-20_06,283.92255
2015-03-20_12,283.6148
2015-03-20_18,283.0614
2015-03-21_00,284.84387
2015-03-21_06,285.99292
2015-03-21_12,285.15475
2015-03-21_18,286.21082
2015-03-22_00,285.81995
2015-03-22_06,285.48068
2015-03-22_12,286.13428
2015-03-22_18,284.06546
2015-03-23_00,282.12866
2015-03-23_06,282.45807
2015-03-23_12,281.98572
2015-03-23_18,280.83698
2015-03-24_00,282.03003
2015-03-24_06,280.18146
2015-03-24_12,280.84125
2015-03-24_18,281.56635
2015-03-25_00,283.35287
2015-03-25_06,282.85913
2015-03-25_12,282.13342
2015-03-25_18,281.9017
2015-03-26_00,284.77902
2015-03-26_06,285.29602
2015-03-26_12,283.82962
2015-03-26_18,284.50848
2015-03-27_00,285.85663
2015-03-27_06,285.63214
2015-03-27_12,284.35098
2015-03-27_18,286.00085
2015-03-28_00,288.15863
2015-03-28_06,286.18787
2015-03-28_12,286.9817
2015-03-28_18,288.16907
2015-03-29_00,286.86743
2015-03-29_06,286.24933
2015-03-29_12,285.4267
2015-03-29_18,283.8305
2015-03-30_00,284.19107
2015-03-30_06,287.67053
2015-03-30_12,285.9602
2015-03-30_18,285.2422
2015-03-31_00,287.4118
2015-03-31_06,287.64276
2015-03-31_12,287.5846
2015-03-31_18,286.77472
2015-04-01_00,285.9146
2015-04-01_06,284.2299
2015-04-01_12,284.8194
2015-04-01_18,284.5805
2015-04-02_00,285.36877
2015-04-02_06,286.15518
2015-04-02_12,289.08334
2015-04-02_18,290.6443
2015-04-03_00,289.37418
2015-04-03_06,285.15643
2015-04-03_12,283.97244
2015-04-03_18,283.6267
2015-04-04_00,284.07272
2015-04-04_06,283.14032
2015-04-04_12,283.23
2015-04-04_18,283.83124
2015-04-05_00,283.5299
2015-04-05_06,283.77393
2015-04-05_12,283.67688
2015-04-05_18,284.0918
2015-04-06_00,284.29962
2015-04-06_06,283.74384
2015-04-06_12,283.57303
2015-04-06_18,283.2865
2015-04-07_00,282.9804
2015-04-07_06,281.89944
2015-04-07_12,282.23383
2015-04-07_18,282.40656
2015-04-08_00,282.6637
2015-04-08_06,282.808
2015-04-08_12,282.3049
2015-04-08_18,281.44846
2015-04-09_00,282.70044
2015-04-09_06,284.08667
2015-04-09_12,283.57574
2015-04-09_18,283.79327
2015-04-10_00,284.263
2015-04-10_06,283.5903
2015-04-10_12,284.4258
2015-04-10_18,284.50656
2015-04-11_00,284.37134
2015-04-11_06,284.98807
2015-04-11_12,284.2307
2015-04-11_18,283.58374
2015-04-12_00,285.04184
2015-04-12_06,286.68817
2015-04-12_12,286.77335
2015-04-12_18,286.3401
2015-04-13_00,285.93066
2015-04-13_06,285.9874
2015-04-13_12,285.16968
2015-04-13_18,285.17026
2015-04-14_00,286.88672
2015-04-14_06,284.72034
2015-04-14_12,283.70084
2015-04-14_18,283.23474
2015-04-15_00,284.79315
2015-04-15_06,285.2163
2015-04-15_12,287.97327
2015-04-15_18,288.48114
2015-04-16_00,288.93524
2015-04-16_06,288.667
2015-04-16_12,287.91458
2015-04-16_18,284.85556
2015-04-17_00,287.17352
2015-04-17_06,286.98212
2015-04-17_12,285.94635
2015-04-17_18,286.44
2015-04-18_00,287.77814
2015-04-18_06,287.75464
2015-04-18_12,287.45447
2015-04-18_18,287.21597
2015-04-19_00,287.71954
2015-04-19_06,288.49323
2015-04-19_12,287.39453
2015-04-19_18,288.96283
2015-04-20_00,285.0356
2015-04-20_06,283.85046
2015-04-20_12,284.20288
2015-04-20_18,284.27258
2015-04-21_00,284.64526
2015-04-21_06,285.29343
2015-04-21_12,285.22186
2015-04-21_18,285.10928
2015-04-22_00,287.21002
2015-04-22_06,288.69543
2015-04-22_12,287.3337
2015-04-22_18,286.77576
2015-04-23_00,289.1204
2015-04-23_06,288.6601
2015-04-23_12,287.1787
2015-04-23_18,288.29553
2015-04-24_00,289.89642
2015-04-24_06,289.0708
