Date,Average temperature [K]
2017-01-01_00,283.41476
2017-01-01_06,285.1062
2017-01-01_12,283.90417
2017-01-01_18,283.92212
2017-01-02_00,284.39532
2017-01-02_06,285.26385
2017-01-02_12,286.588
2017-01-02_18,285.20673
2017-01-03_00,284.7386
2017-01-03_06,285.0365
2017-01-03_12,284.65726
2017-01-03_18,284.5783
2017-01-04_00,285.57996
2017-01-04_06,285.74356
2017-01-04_12,284.23566
2017-01-04_18,283.6965
2017-01-05_00,282.65012
2017-01-05_06,281.76816
2017-01-05_12,281.6228
2017-01-05_18,281.77234
2017-01-06_00,282.28387
2017-01-06_06,282.37326
2017-01-06_12,282.0453
2017-01-06_18,281.45142
2017-01-07_00,282.90717
2017-01-07_06,284.80194
2017-01-07_12,284.63004
2017-01-07_18,284.88315
2017-01-08_00,284.67303
2017-01-08_06,285.0668
2017-01-08_12,284.43665
2017-01-08_18,284.86218
2017-01-09_00,284.50626
2017-01-09_06,283.76733
2017-01-09_12,283.72107
2017-01-09_18,283.77856
2017-01-10_00,282.32065
2017-01-10_06,281.88086
2017-01-10_12,281.40213
2017-01-10_18,280.25958
2017-01-11_00,279.98785
2017-01-11_06,279.1554
2017-01-11_12,280.1393
2017-01-11_18,280.36682
2017-01-12_00,281.09662
2017-01-12_06,281.89944
2017-01-12_12,281.4569
2017-01-12_18,280.04462
2017-01-13_00,279.21686
2017-01-13_06,279.4077
2017-01-13_12,277.68997
2017-01-13_18,277.92554
2017-01-14_00,276.07962
2017-01-14_06,274.20456
2017-01-14_12,275.02612
2017-01-14_18,276.44644
2017-01-15_00,278.78412
2017-01-15_06,279.05243
2017-01-15_12,279.27026
2017-01-15_18,278.3175
2017-01-16_00,280.3452
2017-01-16_06,280.13144
2017-01-16_12,280.0044
2017-01-16_18,279.93484
2017-01-17_00,280.6808
2017-01-17_06,281.67853
2017-01-17_12,281.2943
2017-01-17_18,282.63028
2017-01-18_00,282.2696
2017-01-18_06,282.53903
2017-01-18_12,281.38214
2017-01-18_18,281.66296
2017-01-19_00,281.8533
2017-01-19_06,282.67676
2017-01-19_12,281.8158
2017-01-19_18,281.52478
2017-01-20_00,281.26416
2017-01-20_06,279.7317
2017-01-20_12,280.49722
2017-01-20_18,279.1567
2017-01-21_00,279.81982
2017-01-21_06,280.6068
2017-01-21_12,280.4754
2017-01-21_18,279.2787
2017-01-22_00,277.89606
2017-01-22_06,276.3449
2017-01-22_12,277.01367
2017-01-22_18,276.15515
2017-01-23_00,276.78986
2017-01-23_06,276.5182
2017-01-23_12,277.4901
2017-01-23_18,277.54144
2017-01-24_00,278.61514
2017-01-24_06,278.10187
2017-01-24_12,278.59973
2017-01-24_18,278.48367
2017-01-25_00,279.50134
2017-01-25_06,280.8877
2017-01-25_12,279.83435
2017-01-25_18,279.65378
2017-01-26_00,280.6999
2017-01-26_06,282.85883
2017-01-26_12,282.64624
2017-01-26_18,284.9369
2017-01-27_00,284.88025
2017-01-27_06,282.15714
2017-01-27_12,280.48416
2017-01-27_18,280.49603
2017-01-28_00,281.91467
2017-01-28_06,284.92267
2017-01-28_12,282.86316
2017-01-28_18,283.27997
2017-01-29_00,283.8545
2017-01-29_06,282.62277
2017-01-29_12,283.71646
2017-01-29_18,281.5509
2017-01-30_00,282.36807
2017-01-30_06,280.28845
2017-01-30_12,278.7815
2017-01-30_18,278.74866
2017-01-31_00,279.5981
2017-01-31_06,281.2212
2017-01-31_12,281.2021
2017-01-31_18,280.5404
2017-02-01_00,279.80945
2017-02-01_06,280.42032
2017-02-01_12,279.87354
2017-02-01_18,280.54498
2017-02-02_00,280.42554
2017-02-02_06,283.07666
2017-02-02_12,282.7876
2017-02-02_18,282.34344
2017-02-03_00,282.55878
2017-02-03_06,284.44266
2017-02-03_12,282.6402
2017-02-03_18,282.20056
2017-02-04_00,283.9521
2017-02-04_06,285.90613
2017-02-04_12,283.99
2017-02-04_18,284.71933
2017-02-05_00,284.22504
2017-02-05_06,284.11383
2017-02-05_12,282.45288
2017-02-05_18,281.34277
2017-02-06_00,280.7118
2017-02-06_06,279.70032
2017-02-06_12,280.62677
2017-02-06_18,281.79385
2017-02-07_00,282.23477
2017-02-07_06,280.61307
2017-02-07_12,280.02295
2017-02-07_18,279.33185
2017-02-08_00,280.81345
2017-02-08_06,281.90747
2017-02-08_12,281.80804
2017-02-08_18,279.87335
2017-02-09_00,279.65576
2017-02-09_06,278.8371
2017-02-09_12,277.96625
2017-02-09_18,275.8241
2017-02-10_00,275.90924
2017-02-10_06,275.09424
2017-02-10_12,276.31848
2017-02-10_18,275.79807
2017-02-11_00,276.39844
2017-02-11_06,277.58298
2017-02-11_12,277.76318
2017-02-11_18,278.21075
2017-02-12_00,279.39526
2017-02-12_06,279.1988
2017-02-12_12,279.25232
2017-02-12_18,279.51202
2017-02-13_00,280.05255
2017-02-13_06,280.55634
2017-02-13_12,279.91104
2017-02-13_18,279.9886
2017-02-14_00,280.15363
2017-02-14_06,280.1425
2017-02-14_12,280.14584
2017-02-14_18,280.06235
2017-02-15_00,281.73676
2017-02-15_06,283.55884
2017-02-15_12,282.72595
2017-02-15_18,281.50226
2017-02-16_00,284.74942
2017-02-16_06,286.95346
2017-02-16_12,287.52225
2017-02-16_18,287.81964
2017-02-17_00,287.07855
2017-02-17_06,282.9918
2017-02-17_12,281.79492
2017-02-17_18,283.3113
2017-02-18_00,281.42676
2017-02-18_06,279.42673
2017-02-18_12,280.19135
2017-02-18_18,279.8197
2017-02-19_00,279.74203
