Date,Average pressure [Pa]
2013-01-01_00,95405.516
2013-01-01_06,95350.69
2013-01-01_12,95331.055
2013-01-01_18,95289.94
2013-01-02_00,95499.91
2013-01-02_06,95515.82
2013-01-02_12,95692.555
2013-01-02_18,95828.445
2013-01-03_00,95982.62
2013-01-03_06,95994.31
2013-01-03_12,95971.73
2013-01-03_18,95794.6
2013-01-04_00,95808.42
2013-01-04_06,95839.87
2013-01-04_12,95849.05
2013-01-04_18,95736.72
2013-01-05_00,95744.36
2013-01-05_06,95970.66
2013-01-05_12,96417.04
2013-01-05_18,96331.88
2013-01-06_00,96153.56
2013-01-06_06,95889.6
2013-01-06_12,95693.77
2013-01-06_18,95472.73
2013-01-07_00,95659.42
2013-01-07_06,96032.79
2013-01-07_12,96471.97
2013-01-07_18,96705.516
2013-01-08_00,96606.1
2013-01-08_06,96392.7
2013-01-08_12,96510.11
2013-01-08_18,96499.44
2013-01-09_00,96635.11
2013-01-09_06,96500.91
2013-01-09_12,96386.4
2013-01-09_18,96137.72
2013-01-10_00,96409.55
2013-01-10_06,96867.12
2013-01-10_12,97200.54
2013-01-10_18,97184.64
2013-01-11_00,97121.85
2013-01-11_06,96746.07
2013-01-11_12,96250.56
2013-01-11_18,95696.805
2013-01-12_00,95739.914
2013-01-12_06,95726.02
2013-01-12_12,95845.36
2013-01-12_18,95818.9
2013-01-13_00,95853.86
2013-01-13_06,95676.61
2013-01-13_12,95397.9
2013-01-13_18,95405.125
2013-01-14_00,95428.39
2013-01-14_06,95327.734
2013-01-14_12,95999.56
2013-01-14_18,96331.16
2013-01-15_00,96619.36
2013-01-15_06,96380.81
2013-01-15_12,96487.33
2013-01-15_18,96444.68
2013-01-16_00,96318.9
2013-01-16_06,95820.85
2013-01-16_12,95422.24
2013-01-16_18,95104.03
2013-01-17_00,95313.74
2013-01-17_06,95429.39
2013-01-17_12,95723.31
2013-01-17_18,95774.195
2013-01-18_00,95856.27
2013-01-18_06,95863.55
2013-01-18_12,96580.93
2013-01-18_18,96766.97
2013-01-19_00,96551.17
2013-01-19_06,96143.484
2013-01-19_12,95953.64
2013-01-19_18,95683.59
2013-01-20_00,95224.195
2013-01-20_06,94843.29
2013-01-20_12,94681.01
2013-01-20_18,95255.49
2013-01-21_00,95678.445
2013-01-21_06,95674.15
2013-01-21_12,95499.05
2013-01-21_18,95094.31
2013-01-22_00,95188.06
2013-01-22_06,95235.766
2013-01-22_12,95575.61
2013-01-22_18,95779.37
2013-01-23_00,95996.66
2013-01-23_06,96031.55
2013-01-23_12,96068.266
2013-01-23_18,95963.82
2013-01-24_00,95793.336
2013-01-24_06,95573.29
2013-01-24_12,96037.48
2013-01-24_18,96626.734
2013-01-25_00,96958.33
2013-01-25_06,96843.38
2013-01-25_12,96537.89
2013-01-25_18,95929.59
2013-01-26_00,95526.266
2013-01-26_06,95580.445
2013-01-26_12,95773.39
2013-01-26_18,96064.28
2013-01-27_00,96448.17
2013-01-27_06,96753.54
2013-01-27_12,96952.95
2013-01-27_18,96994.83
2013-01-28_00,96758.055
2013-01-28_06,96575.37
2013-01-28_12,96149.78
2013-01-28_18,95686.984
2013-01-29_00,95603.195
2013-01-29_06,95680.4
2013-01-29_12,95728.25
2013-01-29_18,95526.66
2013-01-30_00,95391.67
2013-01-30_06,94999.66
2013-01-30_12,94373.51
2013-01-30_18,94088.45
2013-01-31_00,93563.625
2013-01-31_06,93182.23
2013-01-31_12,93692.75
2013-01-31_18,94201.83
2013-02-01_00,94703.76
2013-02-01_06,94776.125
2013-02-01_12,95206.59
2013-02-01_18,95704.42
2013-02-02_00,96110.52
2013-02-02_06,96232.69
2013-02-02_12,96067.43
2013-02-02_18,95641.48
2013-02-03_00,95350.76
2013-02-03_06,95213.13
2013-02-03_12,95020.53
2013-02-03_18,94833.74
2013-02-04_00,94952.88
2013-02-04_06,95187.984
2013-02-04_12,95394.85
2013-02-04_18,95276.195
2013-02-05_00,95119.164
2013-02-05_06,94970.07
2013-02-05_12,95039.99
2013-02-05_18,94973.0
2013-02-06_00,95007.47
2013-02-06_06,95194.555
2013-02-06_12,95675.0
2013-02-06_18,96102.25
2013-02-07_00,96432.03
2013-02-07_06,96447.9
2013-02-07_12,96520.555
2013-02-07_18,96319.336
2013-02-08_00,96034.695
2013-02-08_06,95586.086
2013-02-08_12,95212.41
2013-02-08_18,94847.66
2013-02-09_00,95122.195
2013-02-09_06,95638.234
2013-02-09_12,96175.83
2013-02-09_18,96440.53
2013-02-10_00,96588.6
2013-02-10_06,96641.75
2013-02-10_12,96564.65
2013-02-10_18,96339.43
2013-02-11_00,95998.734
2013-02-11_06,95528.88
2013-02-11_12,95159.13
2013-02-11_18,94712.55
2013-02-12_00,94855.01
2013-02-12_06,95025.98
2013-02-12_12,95314.625
2013-02-12_18,95414.94
2013-02-13_00,95435.94
2013-02-13_06,95236.94
2013-02-13_12,95014.04
2013-02-13_18,94729.23
2013-02-14_00,94587.84
2013-02-14_06,94902.44
2013-02-14_12,95209.305
2013-02-14_18,95211.234
2013-02-15_00,95195.61
2013-02-15_06,95169.99
2013-02-15_12,95394.09
2013-02-15_18,95487.28
2013-02-16_00,95537.695
2013-02-16_06,95552.1
2013-02-16_12,95490.945
2013-02-16_18,95289.305
2013-02-17_00,95239.5
2013-02-17_06,95091.87
2013-02-17_12,95142.51
2013-02-17_18,95388.16
2013-02-18_00,95653.195
2013-02-18_06,96047.61
2013-02-18_12,96249.734
2013-02-18_18,96076.516
2013-02-19_00,95709.81
2013-02-19_06,95312.89
2013-02-19_12,94878.49
2013-02-19_18,94519.41
2013-02-20_00,94803.49
2013-02-20_06,95001.195
2013-02-20_12,95225.46
2013-02-20_18,95381.4
2013-02-21_00,95740.99
2013-02-21_06,95766.75
2013-02-21_12,95913.375
2013-02-21_18,96162.59
2013-02-22_00,96442.58
2013-02-22_06,96330.86
2013-02-22_12,96226.08
2013-02-22_18,95948.66
2013-02-23_00,95855.125
2013-02-23_06,95696.336
2013-02-23_12,95456.375
2013-02-23_18,95281.3
2013-02-24_00,95140.164
2013-02-24_06,95022.83
2013-02-24_12,95175.17
2013-02-24_18,95317.555
2013-02-25_00,95657.08
2013-02-25_06,95825.98
2013-02-25_12,95991.234
2013-02-25_18,96100.02
2013-02-26_00,96064.72
2013-02-26_06,95987.45
2013-02-26_12,95776.56
2013-02-26_18,95398.92
2013-02-27_00,94712.59
2013-02-27_06,94369.05
2013-02-27_12,94195.36
2013-02-27_18,94255.47
2013-02-28_00,94389.72
2013-02-28_06,94287.41
2013-02-28_12,94254.34
2013-02-28_18,94275.15
2013-03-01_00,94477.44
2013-03-01_06,94740.33
2013-03-01_12,94857.766
2013-03-01_18,95023.56
2013-03-02_00,95155.27
2013-03-02_06,95136.96
2013-03-02_12,95114.695
2013-03-02_18,95053.445
2013-03-03_00,95103.0
2013-03-03_06,95055.91
2013-03-03_12,95023.24
2013-03-03_18,94999.02
2013-03-04_00,95109.18
2013-03-04_06,95181.734
2013-03-04_12,95411.625
2013-03-04_18,95453.49
2013-03-05_00,95556.01
2013-03-05_06,95651.586
2013-03-05_12,95659.914
2013-03-05_18,95431.62
2013-03-06_00,95113.74
2013-03-06_06,94793.66
2013-03-06_12,94972.78
2013-03-06_18,95386.26
2013-03-07_00,95718.9
2013-03-07_06,95788.19
2013-03-07_12,95893.82
2013-03-07_18,96103.0
2013-03-08_00,96194.945
2013-03-08_06,96225.78
2013-03-08_12,96372.02
2013-03-08_18,96471.97
2013-03-09_00,96635.52
2013-03-09_06,96647.53
2013-03-09_12,96628.03
2013-03-09_18,96562.43
2013-03-10_00,96400.875
2013-03-10_06,96271.39
2013-03-10_12,96210.52
2013-03-10_18,96140.41
2013-03-11_00,95944.7
2013-03-11_06,95775.37
2013-03-11_12,95573.68
2013-03-11_18,95403.54
2013-03-12_00,94953.76
2013-03-12_06,94910.375
2013-03-12_12,94996.266
2013-03-12_18,95082.125
2013-03-13_00,95268.97
2013-03-13_06,95361.625
2013-03-13_12,95164.695
2013-03-13_18,95221.24
2013-03-14_00,95501.586
2013-03-14_06,95567.84
2013-03-14_12,95744.44
2013-03-14_18,95718.66
2013-03-15_00,95719.75
2013-03-15_06,95711.01
2013-03-15_12,95361.87
2013-03-15_18,95027.61
2013-03-16_00,95011.57
2013-03-16_06,94944.05
2013-03-16_12,94784.81
2013-03-16_18,94591.77
2013-03-17_00,95047.56
2013-03-17_06,95384.62
2013-03-17_12,95758.86
2013-03-17_18,96057.516
2013-03-18_00,96193.7
2013-03-18_06,96178.0
2013-03-18_12,95960.16
2013-03-18_18,95514.58
2013-03-19_00,94992.53
2013-03-19_06,94683.25
2013-03-19_12,94811.086
2013-03-19_18,94705.34
2013-03-20_00,95040.75
2013-03-20_06,95183.375
2013-03-20_12,95175.39
2013-03-20_18,94968.016
2013-03-21_00,94924.17
2013-03-21_06,94983.94
2013-03-21_12,94821.68
2013-03-21_18,94801.266
2013-03-22_00,94843.51
2013-03-22_06,94885.87
2013-03-22_12,95013.375
2013-03-22_18,95149.07
2013-03-23_00,95329.984
2013-03-23_06,95415.945
2013-03-23_12,95436.72
2013-03-23_18,95475.71
2013-03-24_00,95517.875
2013-03-24_06,95378.39
2013-03-24_12,95337.766
2013-03-24_18,94795.92
2013-03-25_00,94474.17
2013-03-25_06,94100.875
2013-03-25_12,94034.64
2013-03-25_18,94069.73
2013-03-26_00,94383.64
2013-03-26_06,94686.914
2013-03-26_12,94971.12
2013-03-26_18,95172.36
2013-03-27_00,95404.81
2013-03-27_06,95565.625
2013-03-27_12,95637.766
2013-03-27_18,95744.875
2013-03-28_00,95857.81
2013-03-28_06,95775.516
2013-03-28_12,95865.305
2013-03-28_18,96056.64
2013-03-29_00,96230.23
2013-03-29_06,96292.43
2013-03-29_12,96284.42
2013-03-29_18,96196.02
2013-03-30_00,96134.28
2013-03-30_06,96185.64
2013-03-30_12,96206.4
2013-03-30_18,96112.13
2013-03-31_00,95871.07
2013-03-31_06,95670.09
2013-03-31_12,95255.15
2013-03-31_18,94883.16
2013-04-01_00,94710.984
2013-04-01_06,94594.19
2013-04-01_12,94737.96
2013-04-01_18,95095.85
2013-04-02_00,95372.07
2013-04-02_06,95472.83
2013-04-02_12,95703.195
2013-04-02_18,95786.96
2013-04-03_00,95904.125
2013-04-03_06,95979.23
2013-04-03_12,96199.85
2013-04-03_18,96348.734
2013-04-04_00,96695.8
2013-04-04_06,96590.65
2013-04-04_12,96639.016
2013-04-04_18,96130.1
2013-04-05_00,95683.23
2013-04-05_06,95409.25
2013-04-05_12,95416.82
2013-04-05_18,95415.21
2013-04-06_00,95651.98
2013-04-06_06,96073.98
2013-04-06_12,96396.66
