Date,Average pressure [Pa]
2020-01-01_00,102268.09
2020-01-01_06,102049.37
2020-01-01_12,102354.1
2020-01-01_18,102218.6
2020-01-02_00,102477.76
2020-01-02_06,102142.06
2020-01-02_12,102305.766
2020-01-02_18,102062.55
2020-01-03_00,102248.7
2020-01-03_06,101915.305
2020-01-03_12,102031.1
2020-01-03_18,101818.625
2020-01-04_00,101991.45
2020-01-04_06,101615.53
2020-01-04_12,101777.664
2020-01-04_18,101684.18
2020-01-05_00,102006.69
2020-01-05_06,101933.3
2020-01-05_12,102255.62
2020-01-05_18,102178.586
2020-01-06_00,102460.89
2020-01-06_06,102227.05
2020-01-06_12,102364.28
2020-01-06_18,102232.2
2020-01-07_00,102369.945
2020-01-07_06,102055.03
2020-01-07_12,102215.625
2020-01-07_18,101952.15
2020-01-08_00,101988.33
2020-01-08_06,101671.92
2020-01-08_12,101705.445
2020-01-08_18,101461.79
2020-01-09_00,101678.17
2020-01-09_06,101414.21
2020-01-09_12,101620.83
2020-01-09_18,101493.92
2020-01-10_00,101683.445
2020-01-10_06,101384.01
2020-01-10_12,101549.17
2020-01-10_18,101389.6
2020-01-11_00,101604.25
2020-01-11_06,101337.33
2020-01-11_12,101530.56
2020-01-11_18,101346.19
2020-01-12_00,101473.34
2020-01-12_06,101112.48
2020-01-12_12,101353.61
2020-01-12_18,101265.11
2020-01-13_00,101629.95
2020-01-13_06,101498.07
2020-01-13_12,101855.03
2020-01-13_18,101813.67
2020-01-14_00,102122.14
2020-01-14_06,101812.11
2020-01-14_12,101858.055
2020-01-14_18,101792.7
2020-01-15_00,102016.82
2020-01-15_06,101670.336
2020-01-15_12,101965.6
2020-01-15_18,101876.91
2020-01-16_00,102038.74
2020-01-16_06,101732.445
2020-01-16_12,101942.484
2020-01-16_18,101689.38
2020-01-17_00,101770.266
2020-01-17_06,101186.06
2020-01-17_12,101103.17
2020-01-17_18,100743.82
2020-01-18_00,101078.76
2020-01-18_06,100927.08
2020-01-18_12,101279.88
2020-01-18_18,101311.33
2020-01-19_00,101646.07
2020-01-19_06,101516.7
2020-01-19_12,101819.58
2020-01-19_18,101716.6
2020-01-20_00,101945.75
2020-01-20_06,101737.625
2020-01-20_12,102036.4
2020-01-20_18,101949.95
2020-01-21_00,102220.85
2020-01-21_06,102146.63
2020-01-21_12,102448.37
2020-01-21_18,102319.234
2020-01-22_00,102636.65
2020-01-22_06,102419.92
2020-01-22_12,102545.484
2020-01-22_18,102418.99
2020-01-23_00,102520.41
2020-01-23_06,102283.664
2020-01-23_12,102297.12
2020-01-23_18,102246.164
2020-01-24_00,102412.72
2020-01-24_06,102139.97
2020-01-24_12,102253.27
2020-01-24_18,102228.055
2020-01-25_00,102385.72
2020-01-25_06,102052.44
2020-01-25_12,102146.53
2020-01-25_18,101964.38
2020-01-26_00,102029.81
2020-01-26_06,101654.03
2020-01-26_12,101612.11
2020-01-26_18,101415.89
2020-01-27_00,101394.12
2020-01-27_06,100960.52
2020-01-27_12,101118.99
2020-01-27_18,100968.234
2020-01-28_00,101118.016
2020-01-28_06,101055.664
2020-01-28_12,101268.53
2020-01-28_18,101179.3
2020-01-29_00,101325.54
2020-01-29_06,101107.94
2020-01-29_12,101211.65
2020-01-29_18,101031.766
2020-01-30_00,101150.516
2020-01-30_06,100864.89
2020-01-30_12,100980.445
2020-01-30_18,100830.49
2020-01-31_00,101020.336
2020-01-31_06,100986.375
2020-01-31_12,101419.945
2020-01-31_18,101500.63
2020-02-01_00,101798.98
2020-02-01_06,101679.03
2020-02-01_12,101966.234
2020-02-01_18,101940.695
2020-02-02_00,102273.37
2020-02-02_06,102119.66
2020-02-02_12,102313.305
2020-02-02_18,102155.734
2020-02-03_00,102341.99
2020-02-03_06,102096.484
2020-02-03_12,102224.29
2020-02-03_18,102206.664
2020-02-04_00,102288.35
2020-02-04_06,101967.31
2020-02-04_12,102122.78
2020-02-04_18,101893.97
2020-02-05_00,101886.52
2020-02-05_06,101491.84
2020-02-05_12,101766.04
2020-02-05_18,101927.95
2020-02-06_00,102273.9
2020-02-06_06,102164.84
2020-02-06_12,102413.87
2020-02-06_18,102374.484
2020-02-07_00,102532.88
2020-02-07_06,102212.28
2020-02-07_12,102236.35
2020-02-07_18,101843.51
2020-02-08_00,101581.34
2020-02-08_06,101098.44
2020-02-08_12,101393.38
2020-02-08_18,101444.73
2020-02-09_00,101811.234
2020-02-09_06,101572.75
2020-02-09_12,101770.07
2020-02-09_18,101632.16
2020-02-10_00,101992.945
2020-02-10_06,101898.83
2020-02-10_12,102187.45
2020-02-10_18,102198.34
2020-02-11_00,102554.125
2020-02-11_06,102432.1
2020-02-11_12,102714.5
2020-02-11_18,102577.44
2020-02-12_00,102861.52
2020-02-12_06,102585.67
2020-02-12_12,102688.625
2020-02-12_18,102512.06
2020-02-13_00,102639.65
2020-02-13_06,102358.914
2020-02-13_12,102459.03
2020-02-13_18,102296.164
2020-02-14_00,102501.76
2020-02-14_06,102264.48
2020-02-14_12,102375.34
2020-02-14_18,102306.55
2020-02-15_00,102457.16
2020-02-15_06,102206.1
2020-02-15_12,102244.625
2020-02-15_18,101988.766
2020-02-16_00,102179.1
2020-02-16_06,101874.98
2020-02-16_12,101939.45
2020-02-16_18,101715.305
2020-02-17_00,101758.89
2020-02-17_06,101386.55
2020-02-17_12,101664.43
2020-02-17_18,101664.26
2020-02-18_00,101950.44
2020-02-18_06,101904.445
2020-02-18_12,102297.31
2020-02-18_18,102244.53
2020-02-19_00,102542.19
2020-02-19_06,102380.93
2020-02-19_12,102603.0
2020-02-19_18,102369.41
2020-02-20_00,102651.71
2020-02-20_06,102476.08
2020-02-20_12,102757.86
2020-02-20_18,102728.69
2020-02-21_00,102955.91
2020-02-21_06,102676.266
2020-02-21_12,102900.586
2020-02-21_18,102703.125
2020-02-22_00,102835.72
2020-02-22_06,102492.875
2020-02-22_12,102557.2
2020-02-22_18,102376.83
2020-02-23_00,102545.07
2020-02-23_06,102300.414
2020-02-23_12,102498.95
2020-02-23_18,102415.33
2020-02-24_00,102611.5
2020-02-24_06,102351.37
2020-02-24_12,102501.15
2020-02-24_18,102317.77
2020-02-25_00,102477.37
2020-02-25_06,102146.66
2020-02-25_12,102174.24
2020-02-25_18,101947.07
2020-02-26_00,102044.07
2020-02-26_06,101647.46
2020-02-26_12,101746.945
2020-02-26_18,101530.1
2020-02-27_00,101721.24
2020-02-27_06,101633.23
2020-02-27_12,101963.48
2020-02-27_18,101984.445
2020-02-28_00,102207.33
2020-02-28_06,101970.29
2020-02-28_12,102164.16
2020-02-28_18,102042.58
2020-02-29_00,102170.77
2020-02-29_06,101841.77
2020-02-29_12,102023.05
2020-02-29_18,101847.31
2020-03-01_00,101995.85
2020-03-01_06,101728.86
2020-03-01_12,101841.41
2020-03-01_18,101694.8
2020-03-02_00,101880.03
2020-03-02_06,101573.92
2020-03-02_12,101815.14
2020-03-02_18,101728.39
2020-03-03_00,102110.03
2020-03-03_06,101831.125
2020-03-03_12,102084.03
2020-03-03_18,101933.375
2020-03-04_00,102124.22
2020-03-04_06,101733.4
2020-03-04_12,101794.234
2020-03-04_18,101547.805
2020-03-05_00,101568.29
2020-03-05_06,101295.61
2020-03-05_12,101617.555
2020-03-05_18,101611.45
2020-03-06_00,101931.49
2020-03-06_06,101808.08
2020-03-06_12,102039.5
2020-03-06_18,101935.16
2020-03-07_00,102146.0
2020-03-07_06,101806.91
2020-03-07_12,101902.734
2020-03-07_18,101667.31
2020-03-08_00,101663.48
2020-03-08_06,101296.164
2020-03-08_12,101335.28
2020-03-08_18,101196.164
2020-03-09_00,101529.3
2020-03-09_06,101262.18
2020-03-09_12,101415.38
2020-03-09_18,101232.18
2020-03-10_00,101347.85
2020-03-10_06,101061.87
2020-03-10_12,101137.234
2020-03-10_18,101020.77
2020-03-11_00,101435.4
2020-03-11_06,101440.77
2020-03-11_12,101853.15
2020-03-11_18,101935.305
2020-03-12_00,102232.62
2020-03-12_06,101966.87
2020-03-12_12,102347.09
2020-03-12_18,102099.516
2020-03-13_00,102157.16
2020-03-13_06,101767.31
2020-03-13_12,101762.18
2020-03-13_18,101423.34
2020-03-14_00,101217.945
2020-03-14_06,100572.53
2020-03-14_12,100846.73
2020-03-14_18,100865.695
2020-03-15_00,101236.26
2020-03-15_06,101166.45
2020-03-15_12,101496.73
2020-03-15_18,101421.555
2020-03-16_00,101667.51
2020-03-16_06,101577.414
2020-03-16_12,101905.23
2020-03-16_18,101898.68
2020-03-17_00,102302.69
2020-03-17_06,102045.22
2020-03-17_12,102168.82
2020-03-17_18,101965.48
2020-03-18_00,102225.54
2020-03-18_06,101916.26
2020-03-18_12,102098.09
2020-03-18_18,101929.17
2020-03-19_00,102086.305
2020-03-19_06,101622.195
2020-03-19_12,101763.84
2020-03-19_18,101463.94
2020-03-20_00,101575.63
2020-03-20_06,101461.06
2020-03-20_12,101716.625
2020-03-20_18,101662.8
2020-03-21_00,101980.86
2020-03-21_06,101806.94
2020-03-21_12,102046.7
2020-03-21_18,101766.7
2020-03-22_00,101912.305
2020-03-22_06,101491.016
2020-03-22_12,101584.055
2020-03-22_18,101227.64
2020-03-23_00,101277.49
2020-03-23_06,100907.3
2020-03-23_12,101189.77
2020-03-23_18,101169.77
2020-03-24_00,101520.484
2020-03-24_06,101350.76
2020-03-24_12,101723.0
2020-03-24_18,101800.63
2020-03-25_00,102176.88
2020-03-25_06,101987.375
2020-03-25_12,102248.14
2020-03-25_18,102186.42
2020-03-26_00,102472.875
2020-03-26_06,102307.16
2020-03-26_12,102494.41
2020-03-26_18,102262.11
2020-03-27_00,102398.95
2020-03-27_06,102075.98
