Date,Average Pressure [Pa]
2020-01-01_00,96804.81
2020-01-01_06,96507.96
2020-01-01_12,96686.52
2020-01-01_18,96634.62
2020-01-02_00,96788.695
2020-01-02_06,96501.83
2020-01-02_12,96537.016
2020-01-02_18,96349.66
2020-01-03_00,96320.58
2020-01-03_06,95982.1
2020-01-03_12,96063.914
2020-01-03_18,96004.17
2020-01-04_00,96128.17
2020-01-04_06,95837.016
2020-01-04_12,95909.305
2020-01-04_18,96134.57
2020-01-05_00,96606.69
2020-01-05_06,96637.2
2020-01-05_12,97041.164
2020-01-05_18,97018.82
2020-01-06_00,97126.91
2020-01-06_06,96934.08
2020-01-06_12,97042.016
2020-01-06_18,96985.33
2020-01-07_00,97098.46
2020-01-07_06,96776.125
2020-01-07_12,96599.22
2020-01-07_18,95903.32
2020-01-08_00,95152.39
2020-01-08_06,94201.61
2020-01-08_12,94404.27
2020-01-08_18,94953.586
2020-01-09_00,95586.375
2020-01-09_06,95714.99
2020-01-09_12,95881.766
2020-01-09_18,95863.45
2020-01-10_00,96149.07
2020-01-10_06,96117.99
2020-01-10_12,96305.81
2020-01-10_18,96266.164
2020-01-11_00,96183.94
2020-01-11_06,95746.7
2020-01-11_12,95849.7
2020-01-11_18,95761.42
2020-01-12_00,95844.83
2020-01-12_06,95490.21
2020-01-12_12,95465.72
2020-01-12_18,95383.47
2020-01-13_00,95614.72
2020-01-13_06,95701.98
2020-01-13_12,96113.234
2020-01-13_18,96278.91
2020-01-14_00,96565.89
2020-01-14_06,96438.28
2020-01-14_12,96493.99
2020-01-14_18,96254.03
2020-01-15_00,96046.51
2020-01-15_06,95818.77
2020-01-15_12,96437.48
2020-01-15_18,96554.25
2020-01-16_00,96736.79
2020-01-16_06,96524.63
2020-01-16_12,96636.625
2020-01-16_18,96483.52
2020-01-17_00,96545.66
2020-01-17_06,96248.95
2020-01-17_12,96273.484
2020-01-17_18,95959.055
2020-01-18_00,95874.85
2020-01-18_06,95633.33
2020-01-18_12,95853.32
2020-01-18_18,95854.3
2020-01-19_00,96113.65
2020-01-19_06,95865.53
2020-01-19_12,95896.92
2020-01-19_18,95793.555
2020-01-20_00,95957.86
2020-01-20_06,95766.92
2020-01-20_12,95837.96
2020-01-20_18,95877.3
2020-01-21_00,96412.26
2020-01-21_06,96683.35
2020-01-21_12,97173.76
2020-01-21_18,97297.36
2020-01-22_00,97387.82
2020-01-22_06,97016.016
2020-01-22_12,97077.516
2020-01-22_18,96856.88
2020-01-23_00,96821.19
2020-01-23_06,96307.1
2020-01-23_12,96391.65
2020-01-23_18,96503.195
2020-01-24_00,96740.06
2020-01-24_06,96609.11
2020-01-24_12,96954.055
2020-01-24_18,97098.37
2020-01-25_00,97278.3
2020-01-25_06,97162.59
2020-01-25_12,97269.19
2020-01-25_18,97099.15
2020-01-26_00,97130.59
2020-01-26_06,96968.09
2020-01-26_12,97128.516
2020-01-26_18,97074.875
2020-01-27_00,97064.04
2020-01-27_06,96830.836
2020-01-27_12,96685.01
2020-01-27_18,96418.625
2020-01-28_00,96411.766
2020-01-28_06,96064.65
2020-01-28_12,95926.34
2020-01-28_18,95207.81
2020-01-29_00,94962.65
2020-01-29_06,94786.84
2020-01-29_12,94868.68
2020-01-29_18,94644.66
2020-01-30_00,94638.8
2020-01-30_06,94425.83
2020-01-30_12,94660.52
2020-01-30_18,94762.914
2020-01-31_00,94992.99
2020-01-31_06,95005.125
2020-01-31_12,95444.945
2020-01-31_18,95663.52
2020-02-01_00,95974.76
2020-02-01_06,95929.81
2020-02-01_12,96287.72
2020-02-01_18,96385.62
2020-02-02_00,96676.1
2020-02-02_06,96587.625
2020-02-02_12,96744.555
2020-02-02_18,96529.95
2020-02-03_00,96456.836
2020-02-03_06,95973.83
2020-02-03_12,96159.055
2020-02-03_18,96326.98
2020-02-04_00,96723.51
2020-02-04_06,96436.06
2020-02-04_12,96377.47
2020-02-04_18,96015.06
2020-02-05_00,95793.164
2020-02-05_06,95409.81
2020-02-05_12,96004.71
2020-02-05_18,96225.61
2020-02-06_00,96556.32
2020-02-06_06,96764.84
2020-02-06_12,97141.99
2020-02-06_18,97162.766
2020-02-07_00,97203.98
2020-02-07_06,96745.484
2020-02-07_12,96534.4
2020-02-07_18,96056.01
2020-02-08_00,95947.75
2020-02-08_06,95682.03
2020-02-08_12,95812.13
2020-02-08_18,95875.98
2020-02-09_00,96138.97
2020-02-09_06,96054.39
2020-02-09_12,96194.68
2020-02-09_18,96012.234
2020-02-10_00,95991.77
2020-02-10_06,95660.94
2020-02-10_12,96008.55
2020-02-10_18,96443.66
2020-02-11_00,96943.19
2020-02-11_06,97062.96
2020-02-11_12,97339.89
2020-02-11_18,97206.34
2020-02-12_00,97234.57
2020-02-12_06,96796.61
2020-02-12_12,96707.766
2020-02-12_18,96317.53
2020-02-13_00,96045.9
2020-02-13_06,95799.15
2020-02-13_12,96193.016
2020-02-13_18,96311.01
2020-02-14_00,96657.23
2020-02-14_06,96313.305
2020-02-14_12,96476.91
2020-02-14_18,96493.266
2020-02-15_00,96795.05
2020-02-15_06,96527.195
2020-02-15_12,96530.56
2020-02-15_18,96060.25
2020-02-16_00,95806.445
2020-02-16_06,95220.29
2020-02-16_12,94502.34
2020-02-16_18,94493.04
2020-02-17_00,94801.86
2020-02-17_06,94745.92
2020-02-17_12,95013.65
2020-02-17_18,95078.71
2020-02-18_00,95564.89
2020-02-18_06,95751.71
2020-02-18_12,96361.766
2020-02-18_18,96659.375
2020-02-19_00,97017.19
2020-02-19_06,96949.68
2020-02-19_12,97213.16
2020-02-19_18,97203.0
2020-02-20_00,97395.85
2020-02-20_06,97164.36
2020-02-20_12,97544.58
2020-02-20_18,97717.36
2020-02-21_00,98009.81
2020-02-21_06,97676.66
2020-02-21_12,97681.836
2020-02-21_18,97335.55
2020-02-22_00,96995.875
2020-02-22_06,96152.25
2020-02-22_12,95914.234
2020-02-22_18,95910.03
2020-02-23_00,96145.07
2020-02-23_06,96290.65
2020-02-23_12,96702.47
2020-02-23_18,96741.11
2020-02-24_00,96879.47
2020-02-24_06,96581.445
2020-02-24_12,96618.73
2020-02-24_18,96577.93
2020-02-25_00,96728.15
2020-02-25_06,96379.08
2020-02-25_12,96276.586
2020-02-25_18,95975.195
2020-02-26_00,96044.85
2020-02-26_06,95882.62
2020-02-26_12,96068.43
2020-02-26_18,95989.086
2020-02-27_00,96240.77
2020-02-27_06,96281.27
2020-02-27_12,96678.32
2020-02-27_18,96664.914
2020-02-28_00,96854.984
2020-02-28_06,96651.15
2020-02-28_12,96718.06
2020-02-28_18,96494.92
2020-02-29_00,96504.37
2020-02-29_06,96051.54
2020-02-29_12,96154.69
2020-02-29_18,95983.64
2020-03-01_00,96236.48
2020-03-01_06,96108.94
2020-03-01_12,96384.766
2020-03-01_18,96256.91
2020-03-02_00,96319.875
2020-03-02_06,95912.984
2020-03-02_12,96075.3
2020-03-02_18,96292.06
2020-03-03_00,96697.53
2020-03-03_06,96577.22
2020-03-03_12,96886.766
2020-03-03_18,96759.94
2020-03-04_00,96770.31
2020-03-04_06,96118.945
2020-03-04_12,95725.875
2020-03-04_18,94962.26
2020-03-05_00,95105.4
2020-03-05_06,95233.89
2020-03-05_12,95711.305
2020-03-05_18,95931.766
2020-03-06_00,96289.695
2020-03-06_06,96304.56
2020-03-06_12,96605.125
2020-03-06_18,96683.59
2020-03-07_00,96942.875
2020-03-07_06,96563.94
2020-03-07_12,96689.45
2020-03-07_18,96460.28
2020-03-08_00,96450.98
2020-03-08_06,96186.4
2020-03-08_12,96151.3
2020-03-08_18,96208.27
2020-03-09_00,96384.766
2020-03-09_06,96182.49
2020-03-09_12,96217.336
2020-03-09_18,95854.836
2020-03-10_00,95550.586
2020-03-10_06,94716.945
2020-03-10_12,94006.766
2020-03-10_18,94031.71
2020-03-11_00,94720.555
2020-03-11_06,94839.6
2020-03-11_12,95541.43
2020-03-11_18,96020.46
2020-03-12_00,96655.27
2020-03-12_06,96534.445
2020-03-12_12,96738.89
2020-03-12_18,96542.875
2020-03-13_00,96445.05
2020-03-13_06,95805.984
2020-03-13_12,95862.57
2020-03-13_18,95765.92
2020-03-14_00,95671.07
2020-03-14_06,95169.41
2020-03-14_12,95056.88
2020-03-14_18,95069.6
2020-03-15_00,95246.805
2020-03-15_06,94943.016
2020-03-15_12,94961.57
2020-03-15_18,94773.51
2020-03-16_00,94967.51
2020-03-16_06,95269.21
2020-03-16_12,95870.07
2020-03-16_18,96104.15
2020-03-17_00,96308.94
2020-03-17_06,95821.78
2020-03-17_12,95675.85
2020-03-17_18,95626.02
2020-03-18_00,95945.85
2020-03-18_06,95818.21
2020-03-18_12,96134.81
2020-03-18_18,95943.234
2020-03-19_00,95977.32
2020-03-19_06,95379.62
2020-03-19_12,95057.59
2020-03-19_18,94267.84
2020-03-20_00,94876.805
2020-03-20_06,95190.75
2020-03-20_12,95620.92
2020-03-20_18,95686.234
2020-03-21_00,95911.72
2020-03-21_06,95558.5
2020-03-21_12,95876.78
2020-03-21_18,95679.984
2020-03-22_00,95449.414
2020-03-22_06,95095.31
2020-03-22_12,95423.9
2020-03-22_18,95513.19
2020-03-23_00,95732.96
2020-03-23_06,95472.92
2020-03-23_12,95709.695
2020-03-23_18,95613.914
