Date,Average temperature [K]
2020-01-01_00,279.22107
2020-01-01_06,278.63043
2020-01-01_12,287.075
2020-01-01_18,284.2442
2020-01-02_00,280.70047
2020-01-02_06,279.6791
2020-01-02_12,289.04413
2020-01-02_18,285.0238
2020-01-03_00,281.03497
2020-01-03_06,279.5852
2020-01-03_12,289.24475
2020-01-03_18,285.49664
2020-01-04_00,280.5592
2020-01-04_06,280.53052
2020-01-04_12,291.045
2020-01-04_18,288.44012
2020-01-05_00,283.02557
2020-01-05_06,284.41882
2020-01-05_12,290.1585
2020-01-05_18,286.28778
2020-01-06_00,285.44806
2020-01-06_06,284.78534
2020-01-06_12,284.9157
2020-01-06_18,282.31555
2020-01-07_00,280.13788
2020-01-07_06,279.26108
2020-01-07_12,286.87177
2020-01-07_18,284.15366
2020-01-08_00,281.975
2020-01-08_06,282.0415
2020-01-08_12,288.4902
2020-01-08_18,285.75082
2020-01-09_00,282.03354
2020-01-09_06,281.33685
2020-01-09_12,287.43756
2020-01-09_18,282.86545
2020-01-10_00,281.98862
2020-01-10_06,279.7777
2020-01-10_12,287.29633
2020-01-10_18,283.67438
2020-01-11_00,280.1053
2020-01-11_06,279.60397
2020-01-11_12,286.51224
2020-01-11_18,282.79877
2020-01-12_00,279.59204
2020-01-12_06,276.80103
2020-01-12_12,287.1886
2020-01-12_18,283.78937
2020-01-13_00,279.1369
2020-01-13_06,278.4585
2020-01-13_12,288.80093
2020-01-13_18,285.84018
2020-01-14_00,285.57605
2020-01-14_06,285.74475
2020-01-14_12,286.862
2020-01-14_18,285.77927
2020-01-15_00,284.9721
2020-01-15_06,283.47748
2020-01-15_12,288.04614
2020-01-15_18,285.61136
2020-01-16_00,284.10825
2020-01-16_06,283.4021
2020-01-16_12,289.02856
2020-01-16_18,285.93195
2020-01-17_00,282.68298
2020-01-17_06,282.56747
2020-01-17_12,289.62927
2020-01-17_18,286.8687
2020-01-18_00,283.32434
2020-01-18_06,284.71112
2020-01-18_12,289.75967
2020-01-18_18,287.27255
2020-01-19_00,284.45322
2020-01-19_06,283.69617
2020-01-19_12,289.5277
2020-01-19_18,287.88312
2020-01-20_00,284.77875
2020-01-20_06,282.8594
2020-01-20_12,290.12238
2020-01-20_18,287.35446
2020-01-21_00,283.63986
2020-01-21_06,280.15356
2020-01-21_12,286.84808
2020-01-21_18,285.40216
2020-01-22_00,280.75732
2020-01-22_06,279.68518
2020-01-22_12,286.77112
2020-01-22_18,285.55237
2020-01-23_00,281.1308
2020-01-23_06,280.43393
2020-01-23_12,289.68118
2020-01-23_18,287.41287
2020-01-24_00,283.28204
2020-01-24_06,281.775
