Date,Average pressure [Pa]
2018-01-01_00,98540.234
2018-01-01_06,98570.97
2018-01-01_12,98399.95
2018-01-01_18,98887.305
2018-01-02_00,99751.83
2018-01-02_06,99922.586
2018-01-02_12,99325.34
2018-01-02_18,98886.914
2018-01-03_00,97755.81
2018-01-03_06,97955.01
2018-01-03_12,98669.875
2018-01-03_18,98963.06
2018-01-04_00,98845.8
2018-01-04_06,98325.34
2018-01-04_12,97857.766
2018-01-04_18,98271.63
2018-01-05_00,98113.72
2018-01-05_06,98033.836
2018-01-05_12,98047.414
2018-01-05_18,98421.29
2018-01-06_00,98851.47
2018-01-06_06,99227.414
2018-01-06_12,99860.55
2018-01-06_18,100433.55
2018-01-07_00,100970.05
2018-01-07_06,101241.14
2018-01-07_12,101465.58
2018-01-07_18,101427.47
2018-01-08_00,101330.64
2018-01-08_06,101181.57
2018-01-08_12,100971.51
2018-01-08_18,100688.94
2018-01-09_00,100265.58
2018-01-09_06,99769.41
2018-01-09_12,99457.27
2018-01-09_18,99185.11
2018-01-10_00,99035.57
2018-01-10_06,99077.56
2018-01-10_12,99327.93
2018-01-10_18,99496.53
2018-01-11_00,99759.74
2018-01-11_06,100227.125
2018-01-11_12,100769.19
2018-01-11_18,101157.516
2018-01-12_00,101367.21
2018-01-12_06,101406.375
2018-01-12_12,101400.875
2018-01-12_18,101217.41
2018-01-13_00,101013.19
2018-01-13_06,100740.67
2018-01-13_12,100685.89
2018-01-13_18,100638.8
2018-01-14_00,100691.625
2018-01-14_06,100683.74
2018-01-14_12,100698.56
2018-01-14_18,100472.56
2018-01-15_00,99958.2
2018-01-15_06,98956.445
2018-01-15_12,98085.87
2018-01-15_18,98278.15
2018-01-16_00,98199.07
2018-01-16_06,98253.445
2018-01-16_12,98461.94
2018-01-16_18,98233.4
2018-01-17_00,98411.52
2018-01-17_06,98997.63
2018-01-17_12,99614.52
2018-01-17_18,99649.98
2018-01-18_00,98392.82
2018-01-18_06,98399.22
2018-01-18_12,99035.81
2018-01-18_18,99187.41
2018-01-19_00,99519.66
2018-01-19_06,99619.7
2018-01-19_12,99737.8
2018-01-19_18,99725.02
2018-01-20_00,99658.11
2018-01-20_06,99046.19
2018-01-20_12,98730.15
2018-01-20_18,99127.71
2018-01-21_00,100029.49
2018-01-21_06,100279.64
2018-01-21_12,100026.805
2018-01-21_18,99452.516
2018-01-22_00,99512.984
2018-01-22_06,99580.734
2018-01-22_12,100053.61
2018-01-22_18,100560.766
2018-01-23_00,100676.32
2018-01-23_06,100352.98
2018-01-23_12,100137.766
2018-01-23_18,100088.16
2018-01-24_00,100100.875
