Date,Average pressure [Pa]
2015-01-01_00,100347.7
2015-01-01_06,101170.51
2015-01-01_12,101624.66
2015-01-01_18,101803.34
2015-01-02_00,102004.445
2015-01-02_06,101606.984
2015-01-02_12,101115.82
2015-01-02_18,100471.53
2015-01-03_00,100594.53
2015-01-03_06,100573.98
2015-01-03_12,100489.72
2015-01-03_18,100330.125
2015-01-04_00,100971.24
2015-01-04_06,101486.67
2015-01-04_12,101903.98
2015-01-04_18,101932.94
2015-01-05_00,102069.73
2015-01-05_06,102089.55
2015-01-05_12,102246.83
2015-01-05_18,102243.06
2015-01-06_00,102447.51
2015-01-06_06,102454.42
2015-01-06_12,102473.02
2015-01-06_18,102256.3
2015-01-07_00,102097.31
2015-01-07_06,101512.35
2015-01-07_12,101091.336
2015-01-07_18,100600.414
2015-01-08_00,100379.93
2015-01-08_06,99803.95
2015-01-08_12,100339.19
2015-01-08_18,100754.54
2015-01-09_00,101104.71
2015-01-09_06,101306.32
2015-01-09_12,101610.28
2015-01-09_18,101557.03
2015-01-10_00,101650.09
2015-01-10_06,101492.28
2015-01-10_12,101580.664
2015-01-10_18,101487.625
2015-01-11_00,101781.055
2015-01-11_06,101837.35
2015-01-11_12,102017.67
2015-01-11_18,101949.54
2015-01-12_00,102030.86
2015-01-12_06,101869.09
2015-01-12_12,101790.84
2015-01-12_18,101493.7
2015-01-13_00,101311.984
2015-01-13_06,101009.01
2015-01-13_12,100755.375
2015-01-13_18,100203.195
2015-01-14_00,99783.445
2015-01-14_06,99328.1
2015-01-14_12,99441.06
2015-01-14_18,99432.03
2015-01-15_00,99600.91
2015-01-15_06,99659.4
2015-01-15_12,99924.76
2015-01-15_18,99732.69
2015-01-16_00,99245.63
2015-01-16_06,98647.805
2015-01-16_12,98680.25
2015-01-16_18,98658.33
2015-01-17_00,98895.336
2015-01-17_06,98869.09
2015-01-17_12,99004.69
2015-01-17_18,99234.11
2015-01-18_00,99973.484
2015-01-18_06,100344.44
2015-01-18_12,100798.9
2015-01-18_18,101096.58
2015-01-19_00,101555.03
2015-01-19_06,101644.6
2015-01-19_12,101662.45
2015-01-19_18,101362.59
2015-01-20_00,101205.42
2015-01-20_06,101035.25
2015-01-20_12,101143.84
2015-01-20_18,101233.836
2015-01-21_00,101347.53
2015-01-21_06,101188.695
2015-01-21_12,100990.945
2015-01-21_18,100785.59
2015-01-22_00,100840.48
2015-01-22_06,100606.445
2015-01-22_12,100224.15
2015-01-22_18,99839.58
2015-01-23_00,99887.35
2015-01-23_06,100230.79
2015-01-23_12,100673.92
2015-01-23_18,100636.13
2015-01-24_00,100489.94
2015-01-24_06,99998.44
2015-01-24_12,99841.92
2015-01-24_18,99496.05
2015-01-25_00,99672.63
2015-01-25_06,99737.72
2015-01-25_12,100046.484
2015-01-25_18,100243.14
2015-01-26_00,100888.45
2015-01-26_06,101187.8
2015-01-26_12,101566.31
2015-01-26_18,101508.11
2015-01-27_00,101653.664
2015-01-27_06,101777.414
2015-01-27_12,102118.75
2015-01-27_18,102215.8
2015-01-28_00,102540.58
2015-01-28_06,102589.75
2015-01-28_12,102707.01
2015-01-28_18,102624.0
2015-01-29_00,102682.81
2015-01-29_06,102501.22
2015-01-29_12,102415.41
2015-01-29_18,102079.71
2015-01-30_00,101950.586
2015-01-30_06,101601.88
2015-01-30_12,101406.57
2015-01-30_18,101088.086
2015-01-31_00,101059.81
2015-01-31_06,100987.625
2015-01-31_12,101125.46
2015-01-31_18,101056.47
2015-02-01_00,101359.766
2015-02-01_06,101419.44
2015-02-01_12,101528.664
2015-02-01_18,101415.36
2015-02-02_00,101573.734
2015-02-02_06,101593.336
2015-02-02_12,101825.83
2015-02-02_18,101521.805
2015-02-03_00,101050.414
2015-02-03_06,100867.36
2015-02-03_12,101392.625
2015-02-03_18,101586.96
2015-02-04_00,101903.0
2015-02-04_06,101958.57
2015-02-04_12,101945.97
2015-02-04_18,101747.75
2015-02-05_00,101972.0
2015-02-05_06,102114.55
2015-02-05_12,102485.23
2015-02-05_18,102540.305
2015-02-06_00,102670.44
2015-02-06_06,102512.086
2015-02-06_12,102369.92
2015-02-06_18,102014.13
2015-02-07_00,101651.69
2015-02-07_06,101178.37
2015-02-07_12,101021.63
2015-02-07_18,101044.92
2015-02-08_00,101512.35
2015-02-08_06,101776.1
2015-02-08_12,102416.016
2015-02-08_18,102720.77
2015-02-09_00,103102.34
2015-02-09_06,103061.96
2015-02-09_12,103081.4
2015-02-09_18,102850.02
2015-02-10_00,102846.9
2015-02-10_06,102632.47
2015-02-10_12,102390.84
2015-02-10_18,101915.016
2015-02-11_00,101626.734
2015-02-11_06,101238.99
2015-02-11_12,101610.25
2015-02-11_18,102215.45
2015-02-12_00,102883.836
2015-02-12_06,103043.99
2015-02-12_12,103260.72
2015-02-12_18,103145.484
2015-02-13_00,103299.7
2015-02-13_06,103079.95
2015-02-13_12,103095.07
2015-02-13_18,102855.71
2015-02-14_00,102819.66
2015-02-14_06,102651.98
2015-02-14_12,102563.97
2015-02-14_18,102384.72
2015-02-15_00,102366.99
2015-02-15_06,101985.79
2015-02-15_12,101576.93
2015-02-15_18,101132.42
2015-02-16_00,100895.83
2015-02-16_06,101026.88
2015-02-16_12,101436.89
2015-02-16_18,101662.59
2015-02-17_00,101952.15
2015-02-17_06,101866.45
2015-02-17_12,101915.48
2015-02-17_18,101763.58
2015-02-18_00,102068.97
2015-02-18_06,102243.73
2015-02-18_12,102526.195
2015-02-18_18,102480.34
2015-02-19_00,102450.76
2015-02-19_06,102125.09
2015-02-19_12,101932.836
2015-02-19_18,101396.46
2015-02-20_00,101400.09
2015-02-20_06,101512.57
2015-02-20_12,101880.125
2015-02-20_18,101855.79
2015-02-21_00,101882.72
2015-02-21_06,101620.07
2015-02-21_12,101470.36
2015-02-21_18,101073.805
2015-02-22_00,101240.33
2015-02-22_06,101222.31
2015-02-22_12,101129.25
2015-02-22_18,100833.03
2015-02-23_00,100775.54
2015-02-23_06,101159.01
2015-02-23_12,101606.94
2015-02-23_18,101676.39
2015-02-24_00,102031.734
2015-02-24_06,102139.94
2015-02-24_12,102335.914
