Date,Average pressure [Pa]
2015-01-01_00,102012.16
2015-01-01_06,102018.164
2015-01-01_12,102227.78
2015-01-01_18,102250.61
2015-01-02_00,102446.63
2015-01-02_06,102355.42
2015-01-02_12,102507.23
2015-01-02_18,102454.34
2015-01-03_00,102587.5
2015-01-03_06,102481.4
2015-01-03_12,102616.67
2015-01-03_18,102479.734
2015-01-04_00,102511.086
2015-01-04_06,102304.25
2015-01-04_12,102403.195
2015-01-04_18,102296.61
2015-01-05_00,102409.18
2015-01-05_06,102187.984
2015-01-05_12,102300.734
2015-01-05_18,102274.31
2015-01-06_00,102297.9
2015-01-06_06,102123.95
2015-01-06_12,102211.695
2015-01-06_18,102085.2
2015-01-07_00,102089.5
2015-01-07_06,101935.79
2015-01-07_12,102054.23
2015-01-07_18,102016.82
2015-01-08_00,102017.04
2015-01-08_06,101898.09
2015-01-08_12,102024.34
2015-01-08_18,102055.71
2015-01-09_00,102172.29
2015-01-09_06,102099.29
2015-01-09_12,102240.36
2015-01-09_18,102281.25
2015-01-10_00,102271.58
2015-01-10_06,102072.36
2015-01-10_12,102157.23
2015-01-10_18,102030.984
2015-01-11_00,102032.23
2015-01-11_06,101740.87
2015-01-11_12,101885.25
2015-01-11_18,101829.62
2015-01-12_00,101857.42
2015-01-12_06,101718.7
2015-01-12_12,101867.8
2015-01-12_18,101715.97
2015-01-13_00,101725.266
2015-01-13_06,101522.68
2015-01-13_12,101561.625
2015-01-13_18,101380.15
2015-01-14_00,101444.38
2015-01-14_06,101157.79
2015-01-14_12,101202.0
2015-01-14_18,101016.8
2015-01-15_00,101017.7
2015-01-15_06,100825.805
2015-01-15_12,100894.68
2015-01-15_18,100759.25
2015-01-16_00,100782.35
2015-01-16_06,100533.74
2015-01-16_12,100743.14
2015-01-16_18,100759.89
2015-01-17_00,100966.04
2015-01-17_06,100869.875
2015-01-17_12,101001.95
2015-01-17_18,100937.234
2015-01-18_00,100953.56
2015-01-18_06,100772.56
2015-01-18_12,100959.445
2015-01-18_18,100958.69
2015-01-19_00,101159.72
2015-01-19_06,101186.01
2015-01-19_12,101449.95
2015-01-19_18,101521.58
2015-01-20_00,101745.66
2015-01-20_06,101782.91
2015-01-20_12,101996.58
2015-01-20_18,101952.98
2015-01-21_00,102078.0
2015-01-21_06,101995.336
2015-01-21_12,102103.836
2015-01-21_18,101937.94
2015-01-22_00,102004.54
2015-01-22_06,101708.01
2015-01-22_12,101830.79
2015-01-22_18,101744.266
2015-01-23_00,101811.18
2015-01-23_06,101727.664
2015-01-23_12,101864.94
2015-01-23_18,101933.4
2015-01-24_00,102014.94
2015-01-24_06,101966.8
2015-01-24_12,102079.42
2015-01-24_18,101878.86
2015-01-25_00,101891.77
2015-01-25_06,101631.47
2015-01-25_12,101575.78
2015-01-25_18,101458.766
2015-01-26_00,101380.25
2015-01-26_06,101221.39
2015-01-26_12,101295.22
2015-01-26_18,101122.17
2015-01-27_00,101184.13
2015-01-27_06,101035.62
2015-01-27_12,101120.31
2015-01-27_18,100998.22
2015-01-28_00,101092.92
2015-01-28_06,100960.45
2015-01-28_12,101083.18
2015-01-28_18,101008.375
2015-01-29_00,101076.56
2015-01-29_06,100919.19
2015-01-29_12,101040.8
2015-01-29_18,100862.914
2015-01-30_00,100869.336
2015-01-30_06,100747.98
2015-01-30_12,100847.98
2015-01-30_18,100796.29
2015-01-31_00,100996.92
2015-01-31_06,100961.06
2015-01-31_12,101080.15
2015-01-31_18,100960.375
2015-02-01_00,101044.14
2015-02-01_06,100916.31
2015-02-01_12,100948.586
2015-02-01_18,100772.0
2015-02-02_00,100941.31
2015-02-02_06,100911.305
2015-02-02_12,101078.56
2015-02-02_18,101110.086
2015-02-03_00,101244.164
2015-02-03_06,101115.8
2015-02-03_12,101164.5
2015-02-03_18,100917.04
2015-02-04_00,100788.16
2015-02-04_06,100597.24
2015-02-04_12,100917.06
2015-02-04_18,101138.766
2015-02-05_00,101474.34
2015-02-05_06,101352.44
2015-02-05_12,101403.586
2015-02-05_18,101260.23
2015-02-06_00,101399.734
2015-02-06_06,101377.71
2015-02-06_12,101712.5
2015-02-06_18,101824.68
2015-02-07_00,102072.78
2015-02-07_06,102018.6
2015-02-07_12,102181.01
2015-02-07_18,102187.89
2015-02-08_00,102291.26
2015-02-08_06,102157.35
2015-02-08_12,102226.17
2015-02-08_18,102076.63
2015-02-09_00,102142.58
2015-02-09_06,102124.07
2015-02-09_12,102325.15
2015-02-09_18,102403.54
2015-02-10_00,102675.02
2015-02-10_06,102640.67
2015-02-10_12,102776.78
2015-02-10_18,102746.266
2015-02-11_00,102851.34
2015-02-11_06,102721.414
2015-02-11_12,102780.56
2015-02-11_18,102615.45
2015-02-12_00,102617.82
2015-02-12_06,102372.12
2015-02-12_12,102459.16
2015-02-12_18,102287.67
2015-02-13_00,102391.89
2015-02-13_06,102262.766
2015-02-13_12,102342.336
2015-02-13_18,102275.63
2015-02-14_00,102316.14
2015-02-14_06,102138.695
2015-02-14_12,102219.05
2015-02-14_18,102162.84
2015-02-15_00,102236.52
2015-02-15_06,102111.18
2015-02-15_12,102291.38
2015-02-15_18,102147.266
2015-02-16_00,102269.66
2015-02-16_06,102272.586
2015-02-16_12,102448.61
2015-02-16_18,102387.984
2015-02-17_00,102532.23
2015-02-17_06,102457.08
2015-02-17_12,102605.32
2015-02-17_18,102528.81
2015-02-18_00,102687.72
2015-02-18_06,102517.555
2015-02-18_12,102662.52
2015-02-18_18,102570.19
2015-02-19_00,102628.1
2015-02-19_06,102432.91
2015-02-19_12,102491.82
2015-02-19_18,102346.85
2015-02-20_00,102367.67
2015-02-20_06,102168.82
2015-02-20_12,102288.72
2015-02-20_18,102213.99
2015-02-21_00,102329.59
2015-02-21_06,102206.79
2015-02-21_12,102306.3
2015-02-21_18,102294.9
2015-02-22_00,102341.5
2015-02-22_06,102237.94
2015-02-22_12,102285.5
2015-02-22_18,102140.06
2015-02-23_00,102103.664
2015-02-23_06,101907.836
2015-02-23_12,101944.83
2015-02-23_18,101801.0
2015-02-24_00,101777.44
2015-02-24_06,101631.734
2015-02-24_12,101646.07
2015-02-24_18,101441.19
2015-02-25_00,101544.99
2015-02-25_06,101386.03
2015-02-25_12,101450.586
2015-02-25_18,101286.28
2015-02-26_00,101348.76
2015-02-26_06,101196.61
2015-02-26_12,101335.01
2015-02-26_18,101251.66
2015-02-27_00,101458.25
2015-02-27_06,101398.76
2015-02-27_12,101625.54
2015-02-27_18,101635.79
2015-02-28_00,101814.72
2015-02-28_06,101717.99
2015-02-28_12,101910.67
2015-02-28_18,101833.64
2015-03-01_00,101897.56
2015-03-01_06,101697.44
2015-03-01_12,101735.305
2015-03-01_18,101543.43
2015-03-02_00,101538.8
2015-03-02_06,101286.766
2015-03-02_12,101415.8
2015-03-02_18,101279.984
2015-03-03_00,101470.09
2015-03-03_06,101322.14
2015-03-03_12,101389.58
2015-03-03_18,101220.07
2015-03-04_00,101274.586
2015-03-04_06,101124.17
2015-03-04_12,101087.41
2015-03-04_18,100875.586
2015-03-05_00,100753.195
2015-03-05_06,100390.5
2015-03-05_12,100164.58
2015-03-05_18,99920.9
2015-03-06_00,100286.96
2015-03-06_06,100301.516
2015-03-06_12,100366.086
2015-03-06_18,100118.625
2015-03-07_00,100334.55
2015-03-07_06,100526.3
2015-03-07_12,100910.59
2015-03-07_18,101115.45
2015-03-08_00,101417.65
2015-03-08_06,101440.5
2015-03-08_12,101611.52
2015-03-08_18,101582.42
2015-03-09_00,101753.39
2015-03-09_06,101666.04
2015-03-09_12,101791.87
2015-03-09_18,101743.09
2015-03-10_00,101884.47
2015-03-10_06,101777.0
2015-03-10_12,101857.94
2015-03-10_18,101802.664
2015-03-11_00,101842.75
2015-03-11_06,101655.62
2015-03-11_12,101738.06
2015-03-11_18,101515.45
2015-03-12_00,101535.74
2015-03-12_06,101370.29
2015-03-12_12,101418.36
2015-03-12_18,101258.47
2015-03-13_00,101361.94
2015-03-13_06,101305.23
2015-03-13_12,101414.914
2015-03-13_18,101275.586
2015-03-14_00,101363.67
2015-03-14_06,101036.89
2015-03-14_12,100876.95
2015-03-14_18,100350.76
2015-03-15_00,100009.01
2015-03-15_06,99731.64
2015-03-15_12,99824.125
2015-03-15_18,99732.74
2015-03-16_00,99898.39
2015-03-16_06,99775.266
2015-03-16_12,100032.984
2015-03-16_18,100205.81
2015-03-17_00,100635.984
2015-03-17_06,100795.68
2015-03-17_12,101062.59
2015-03-17_18,101166.28
2015-03-18_00,101408.35
2015-03-18_06,101272.36
2015-03-18_12,101519.945
2015-03-18_18,101579.95
2015-03-19_00,101850.98
2015-03-19_06,101891.92
2015-03-19_12,102106.055
2015-03-19_18,102139.48
2015-03-20_00,102307.57
2015-03-20_06,102220.875
2015-03-20_12,102363.58
2015-03-20_18,102252.05
2015-03-21_00,102331.375
2015-03-21_06,102183.445
2015-03-21_12,102126.49
2015-03-21_18,101896.875
2015-03-22_00,101963.72
2015-03-22_06,101824.414
2015-03-22_12,101955.64
2015-03-22_18,101807.88
2015-03-23_00,101848.17
2015-03-23_06,101659.94
2015-03-23_12,101728.25
2015-03-23_18,101663.35
2015-03-24_00,101830.59
2015-03-24_06,101814.13
2015-03-24_12,101933.01
2015-03-24_18,101885.18
