Date,Average temperature [K]
2012-01-01_00,285.88013
2012-01-01_06,285.80713
2012-01-01_12,290.64783
2012-01-01_18,287.0605
2012-01-02_00,285.4262
2012-01-02_06,285.1881
2012-01-02_12,289.20703
2012-01-02_18,287.1458
2012-01-03_00,285.96558
2012-01-03_06,286.23535
2012-01-03_12,291.05627
2012-01-03_18,286.76212
2012-01-04_00,287.71616
2012-01-04_06,285.26093
2012-01-04_12,289.17517
2012-01-04_18,286.19165
2012-01-05_00,286.24948
2012-01-05_06,284.89832
2012-01-05_12,290.98285
2012-01-05_18,287.17023
2012-01-06_00,284.63306
2012-01-06_06,282.24762
2012-01-06_12,289.21967
2012-01-06_18,285.4618
2012-01-07_00,284.85666
2012-01-07_06,285.10815
2012-01-07_12,290.92963
2012-01-07_18,288.31238
2012-01-08_00,285.52557
2012-01-08_06,283.46127
2012-01-08_12,289.18372
2012-01-08_18,287.47693
2012-01-09_00,285.28864
2012-01-09_06,283.6137
2012-01-09_12,290.4228
2012-01-09_18,285.9448
2012-01-10_00,283.19806
2012-01-10_06,283.5188
2012-01-10_12,289.20813
2012-01-10_18,287.0948
2012-01-11_00,286.32605
2012-01-11_06,282.80377
2012-01-11_12,287.1513
2012-01-11_18,284.36475
2012-01-12_00,281.46082
2012-01-12_06,281.1315
2012-01-12_12,286.77808
2012-01-12_18,283.62994
2012-01-13_00,283.40424
2012-01-13_06,283.2456
2012-01-13_12,288.30176
2012-01-13_18,285.60788
2012-01-14_00,285.1416
2012-01-14_06,285.36646
2012-01-14_12,291.1586
2012-01-14_18,287.0526
2012-01-15_00,283.60602
2012-01-15_06,283.8774
2012-01-15_12,288.89807
2012-01-15_18,285.82513
2012-01-16_00,284.34125
2012-01-16_06,284.03778
2012-01-16_12,289.65637
2012-01-16_18,286.04865
2012-01-17_00,282.34094
2012-01-17_06,283.10254
2012-01-17_12,289.3414
2012-01-17_18,284.55322
2012-01-18_00,282.48798
2012-01-18_06,281.5749
2012-01-18_12,287.65283
2012-01-18_18,283.62762
2012-01-19_00,286.06598
2012-01-19_06,285.02295
2012-01-19_12,287.32123
2012-01-19_18,285.2932
2012-01-20_00,282.69843
2012-01-20_06,283.52914
2012-01-20_12,288.4417
2012-01-20_18,285.57806
2012-01-21_00,283.5067
2012-01-21_06,282.42426
2012-01-21_12,289.782
2012-01-21_18,285.641
2012-01-22_00,285.13824
2012-01-22_06,284.66534
2012-01-22_12,290.02896
2012-01-22_18,287.7675
2012-01-23_00,285.7234
2012-01-23_06,284.10492
2012-01-23_12,291.53137
2012-01-23_18,287.17444
2012-01-24_00,285.30197
2012-01-24_06,285.2968
2012-01-24_12,288.89642
2012-01-24_18,287.41638
2012-01-25_00,284.99664
2012-01-25_06,283.6015
2012-01-25_12,289.52484
2012-01-25_18,287.8248
2012-01-26_00,285.8933
2012-01-26_06,285.05258
2012-01-26_12,290.3944
2012-01-26_18,288.42783
2012-01-27_00,285.27548
2012-01-27_06,282.5517
2012-01-27_12,289.58014
2012-01-27_18,286.53546
2012-01-28_00,285.18448
2012-01-28_06,284.01385
2012-01-28_12,289.67114
2012-01-28_18,286.22083
2012-01-29_00,284.25507
2012-01-29_06,284.60992
2012-01-29_12,289.46616
2012-01-29_18,287.67114
