Date,Average pressure [Pa]
2013-01-01_00,95643.8
2013-01-01_06,95579.59
2013-01-01_12,95571.68
2013-01-01_18,95549.31
2013-01-02_00,95550.69
2013-01-02_06,95490.82
2013-01-02_12,95430.055
2013-01-02_18,95305.01
2013-01-03_00,95317.77
2013-01-03_06,95339.625
2013-01-03_12,95467.04
2013-01-03_18,95609.445
2013-01-04_00,95776.39
2013-01-04_06,95896.12
2013-01-04_12,96023.266
2013-01-04_18,96071.09
2013-01-05_00,96092.8
2013-01-05_06,96040.97
2013-01-05_12,95999.07
2013-01-05_18,95926.414
2013-01-06_00,95840.28
2013-01-06_06,95821.63
2013-01-06_12,95771.9
2013-01-06_18,95768.82
2013-01-07_00,95827.39
2013-01-07_06,95757.79
2013-01-07_12,95779.0
2013-01-07_18,95773.484
2013-01-08_00,95795.945
2013-01-08_06,95816.14
2013-01-08_12,95910.89
2013-01-08_18,95953.34
2013-01-09_00,95928.08
2013-01-09_06,95964.97
2013-01-09_12,96002.02
2013-01-09_18,95958.81
2013-01-10_00,95873.61
2013-01-10_06,95737.43
2013-01-10_12,95652.1
2013-01-10_18,95533.08
2013-01-11_00,95517.164
2013-01-11_06,95382.79
2013-01-11_12,95390.41
2013-01-11_18,95356.18
2013-01-12_00,95418.04
2013-01-12_06,95378.37
2013-01-12_12,95407.86
2013-01-12_18,95404.836
2013-01-13_00,95414.016
2013-01-13_06,95381.3
2013-01-13_12,95282.27
2013-01-13_18,95208.25
2013-01-14_00,95033.86
2013-01-14_06,94927.734
2013-01-14_12,94767.53
2013-01-14_18,94695.22
2013-01-15_00,94717.8
2013-01-15_06,94983.94
2013-01-15_12,95045.14
2013-01-15_18,95233.74
2013-01-16_00,95313.43
2013-01-16_06,95371.63
2013-01-16_12,95316.77
2013-01-16_18,95284.5
2013-01-17_00,95087.18
2013-01-17_06,94891.89
2013-01-17_12,94741.28
2013-01-17_18,94682.01
2013-01-18_00,94707.055
2013-01-18_06,94713.55
2013-01-18_12,94656.71
2013-01-18_18,94726.34
2013-01-19_00,94723.83
2013-01-19_06,94675.516
2013-01-19_12,94647.39
2013-01-19_18,94513.28
2013-01-20_00,94264.82
2013-01-20_06,94074.54
2013-01-20_12,93861.48
2013-01-20_18,94042.99
2013-01-21_00,94325.32
2013-01-21_06,94579.62
2013-01-21_12,94715.45
2013-01-21_18,94813.84
2013-01-22_00,94974.78
2013-01-22_06,95067.016
2013-01-22_12,95088.11
2013-01-22_18,95044.21
2013-01-23_00,95021.66
2013-01-23_06,94961.234
2013-01-23_12,94779.984
2013-01-23_18,94716.945
2013-01-24_00,94887.87
2013-01-24_06,95013.914
2013-01-24_12,95059.35
2013-01-24_18,94816.58
2013-01-25_00,94637.234
2013-01-25_06,94455.1
2013-01-25_12,94406.64
2013-01-25_18,94472.56
2013-01-26_00,94788.766
2013-01-26_06,94820.29
2013-01-26_12,94754.64
