Date,Average pressure [Pa]
2013-01-01_00,100282.47
2013-01-01_06,100055.766
2013-01-01_12,99877.54
2013-01-01_18,99837.2
2013-01-02_00,99946.78
2013-01-02_06,100041.99
2013-01-02_12,100060.52
2013-01-02_18,100196.805
2013-01-03_00,100220.12
2013-01-03_06,99968.92
2013-01-03_12,99998.29
2013-01-03_18,100083.27
2013-01-04_00,100217.41
2013-01-04_06,100362.13
2013-01-04_12,100481.08
2013-01-04_18,100582.03
2013-01-05_00,100823.66
2013-01-05_06,101147.61
2013-01-05_12,101253.76
2013-01-05_18,101363.52
2013-01-06_00,101510.59
2013-01-06_06,101670.85
2013-01-06_12,101922.29
2013-01-06_18,102198.9
2013-01-07_00,102410.984
2013-01-07_06,102487.87
2013-01-07_12,102563.375
2013-01-07_18,102567.234
2013-01-08_00,102493.21
2013-01-08_06,102255.984
2013-01-08_12,102061.67
2013-01-08_18,101887.72
2013-01-09_00,101624.56
2013-01-09_06,101156.766
2013-01-09_12,100681.32
2013-01-09_18,100338.89
2013-01-10_00,100247.44
2013-01-10_06,100358.13
2013-01-10_12,100610.305
2013-01-10_18,100904.95
2013-01-11_00,101218.336
2013-01-11_06,101515.99
2013-01-11_12,101762.67
2013-01-11_18,101959.305
2013-01-12_00,102131.71
2013-01-12_06,102167.82
2013-01-12_12,102146.14
2013-01-12_18,102013.04
2013-01-13_00,101918.7
2013-01-13_06,101868.8
2013-01-13_12,101945.164
2013-01-13_18,101976.22
2013-01-14_00,101904.95
2013-01-14_06,101785.55
2013-01-14_12,101767.53
2013-01-14_18,101797.95
2013-01-15_00,101805.69
2013-01-15_06,101769.484
2013-01-15_12,101826.0
2013-01-15_18,101798.98
2013-01-16_00,101749.76
2013-01-16_06,101709.13
2013-01-16_12,101865.21
2013-01-16_18,102084.5
2013-01-17_00,102275.85
2013-01-17_06,102437.2
2013-01-17_12,102585.03
2013-01-17_18,102645.68
2013-01-18_00,102592.99
2013-01-18_06,102400.66
2013-01-18_12,102183.27
2013-01-18_18,101928.69
2013-01-19_00,101638.28
2013-01-19_06,101192.31
2013-01-19_12,100729.03
2013-01-19_18,100363.67
2013-01-20_00,100253.49
2013-01-20_06,100237.04
2013-01-20_12,100334.52
2013-01-20_18,100418.77
2013-01-21_00,100602.27
2013-01-21_06,100911.65
2013-01-21_12,101146.31
2013-01-21_18,101003.69
2013-01-22_00,100716.19
2013-01-22_06,100530.69
2013-01-22_12,100520.53
2013-01-22_18,100448.51
2013-01-23_00,100379.86
2013-01-23_06,100553.42
2013-01-23_12,100627.64
2013-01-23_18,100505.23
2013-01-24_00,100371.85
2013-01-24_06,100135.01
2013-01-24_12,100389.04
2013-01-24_18,100936.11
2013-01-25_00,101108.33
2013-01-25_06,101189.87
2013-01-25_12,101249.61
2013-01-25_18,101134.28
2013-01-26_00,101011.03
2013-01-26_06,101103.1
2013-01-26_12,101210.89
2013-01-26_18,101213.89
2013-01-27_00,101209.11
2013-01-27_06,101216.82
2013-01-27_12,101236.55
2013-01-27_18,101162.8
2013-01-28_00,101091.26
2013-01-28_06,100907.01
2013-01-28_12,100845.09
2013-01-28_18,100793.234
2013-01-29_00,100748.9
2013-01-29_06,100668.29
2013-01-29_12,100652.08
2013-01-29_18,100705.56
2013-01-30_00,100774.09
2013-01-30_06,100718.8
2013-01-30_12,100308.27
2013-01-30_18,99534.55
2013-01-31_00,98898.39
2013-01-31_06,98827.54
2013-01-31_12,98782.984
2013-01-31_18,98658.47
2013-02-01_00,98635.4
2013-02-01_06,98588.234
2013-02-01_12,98685.5
2013-02-01_18,98916.92
2013-02-02_00,99292.945
2013-02-02_06,99621.75
2013-02-02_12,100003.76
2013-02-02_18,100270.38
2013-02-03_00,100363.26
2013-02-03_06,100160.79
2013-02-03_12,100022.875
2013-02-03_18,99889.99
2013-02-04_00,99990.77
2013-02-04_06,100071.97
2013-02-04_12,100073.37
2013-02-04_18,99964.87
2013-02-05_00,99828.54
2013-02-05_06,99695.85
2013-02-05_12,99652.49
2013-02-05_18,99697.61
2013-02-06_00,99824.66
2013-02-06_06,100005.49
2013-02-06_12,100182.81
2013-02-06_18,100297.95
2013-02-07_00,100647.266
2013-02-07_06,100974.85
2013-02-07_12,101081.49
2013-02-07_18,101216.6
2013-02-08_00,101460.87
2013-02-08_06,101582.57
2013-02-08_12,101630.766
2013-02-08_18,101632.81
2013-02-09_00,101522.195
2013-02-09_06,101496.44
2013-02-09_12,101630.125
2013-02-09_18,101692.484
2013-02-10_00,101581.96
2013-02-10_06,101323.0
2013-02-10_12,101133.79
2013-02-10_18,101078.49
2013-02-11_00,101106.94
2013-02-11_06,101285.13
2013-02-11_12,101694.29
2013-02-11_18,102059.81
2013-02-12_00,102357.35
2013-02-12_06,102609.96
2013-02-12_12,102768.92
2013-02-12_18,102920.016
2013-02-13_00,103141.016
2013-02-13_06,103354.125
2013-02-13_12,103576.93
2013-02-13_18,103630.4
2013-02-14_00,103588.234
2013-02-14_06,103511.03
2013-02-14_12,103345.24
2013-02-14_18,103218.266
2013-02-15_00,103001.86
2013-02-15_06,102870.77
2013-02-15_12,102748.78
2013-02-15_18,102649.39
2013-02-16_00,102579.1
2013-02-16_06,102560.305
2013-02-16_12,102584.305
2013-02-16_18,102591.26
2013-02-17_00,102542.234
2013-02-17_06,102436.01
2013-02-17_12,102307.35
2013-02-17_18,102135.42
2013-02-18_00,101957.88
2013-02-18_06,101778.08
