Date,Average temperature [K]
2018-01-01_00,280.11618
2018-01-01_06,279.13666
2018-01-01_12,279.78003
2018-01-01_18,279.64392
2018-01-02_00,279.75684
2018-01-02_06,280.09192
2018-01-02_12,280.32898
2018-01-02_18,280.0481
2018-01-03_00,279.7681
2018-01-03_06,280.12433
2018-01-03_12,280.60458
2018-01-03_18,280.15375
2018-01-04_00,279.78363
2018-01-04_06,280.35504
2018-01-04_12,280.6343
2018-01-04_18,280.15747
2018-01-05_00,279.9936
2018-01-05_06,279.18872
2018-01-05_12,279.0547
2018-01-05_18,280.11493
2018-01-06_00,279.75708
2018-01-06_06,279.00012
2018-01-06_12,279.3318
2018-01-06_18,278.64777
2018-01-07_00,278.6839
2018-01-07_06,278.06445
2018-01-07_12,278.41168
2018-01-07_18,277.80505
2018-01-08_00,278.70093
2018-01-08_06,279.00574
2018-01-08_12,279.9856
2018-01-08_18,279.84485
2018-01-09_00,279.47546
2018-01-09_06,279.88962
2018-01-09_12,279.33905
2018-01-09_18,279.3806
2018-01-10_00,279.43134
2018-01-10_06,279.99207
2018-01-10_12,280.2583
2018-01-10_18,279.9667
2018-01-11_00,279.71082
2018-01-11_06,280.36368
2018-01-11_12,280.30804
2018-01-11_18,280.46545
2018-01-12_00,279.96246
2018-01-12_06,280.89694
2018-01-12_12,280.89047
2018-01-12_18,280.80206
2018-01-13_00,280.21457
2018-01-13_06,280.19012
2018-01-13_12,280.17743
2018-01-13_18,280.1509
2018-01-14_00,280.1059
2018-01-14_06,279.12512
2018-01-14_12,279.01733
2018-01-14_18,278.4314
2018-01-15_00,279.29144
2018-01-15_06,281.20605
2018-01-15_12,280.62378
2018-01-15_18,278.88055
2018-01-16_00,278.21082
2018-01-16_06,277.20825
2018-01-16_12,277.81467
2018-01-16_18,277.172
2018-01-17_00,277.05646
2018-01-17_06,277.2231
2018-01-17_12,278.20062
2018-01-17_18,278.3928
2018-01-18_00,277.61758
2018-01-18_06,277.69482
2018-01-18_12,277.81616
2018-01-18_18,278.0667
2018-01-19_00,277.87827
2018-01-19_06,277.59036
2018-01-19_12,277.73886
2018-01-19_18,277.82703
2018-01-20_00,276.93744
2018-01-20_06,277.14896
2018-01-20_12,276.70685
2018-01-20_18,276.98535
2018-01-21_00,276.88123
2018-01-21_06,276.61166
2018-01-21_12,278.6994
2018-01-21_18,278.3653
2018-01-22_00,278.46198
2018-01-22_06,279.99686
2018-01-22_12,280.6869
2018-01-22_18,281.32645
2018-01-23_00,280.71637
2018-01-23_06,281.08295
2018-01-23_12,281.46326
2018-01-23_18,282.43314
2018-01-24_00,280.88586
2018-01-24_06,281.9219
2018-01-24_12,281.06573
2018-01-24_18,280.86774
2018-01-25_00,280.25848
2018-01-25_06,280.40216
2018-01-25_12,280.03735
2018-01-25_18,280.15448
2018-01-26_00,279.68668
2018-01-26_06,279.67523
2018-01-26_12,280.6134
2018-01-26_18,280.03912
2018-01-27_00,280.02246
2018-01-27_06,280.78833
2018-01-27_12,280.9757
2018-01-27_18,281.78204
2018-01-28_00,281.5024
2018-01-28_06,281.22113
2018-01-28_12,281.10416
2018-01-28_18,282.1358
2018-01-29_00,283.04663
2018-01-29_06,280.74463
2018-01-29_12,280.1095
2018-01-29_18,279.91565
2018-01-30_00,279.13345
2018-01-30_06,279.76752
2018-01-30_12,280.28314
2018-01-30_18,280.43933
2018-01-31_00,279.4698
2018-01-31_06,278.98724
2018-01-31_12,278.38528
2018-01-31_18,278.64832
2018-02-01_00,278.29614
2018-02-01_06,278.55707
2018-02-01_12,280.26086
2018-02-01_18,279.81393
2018-02-02_00,280.2274
2018-02-02_06,279.96295
2018-02-02_12,280.1008
2018-02-02_18,278.9377
2018-02-03_00,278.21628
2018-02-03_06,278.7209
2018-02-03_12,278.38733
2018-02-03_18,278.7133
2018-02-04_00,278.6928
2018-02-04_06,279.00293
2018-02-04_12,279.16766
2018-02-04_18,277.83124
2018-02-05_00,278.02066
2018-02-05_06,278.3676
2018-02-05_12,277.62463
2018-02-05_18,277.8791
2018-02-06_00,278.11084
2018-02-06_06,276.65546
2018-02-06_12,277.94415
2018-02-06_18,277.53305
2018-02-07_00,276.6109
2018-02-07_06,276.5059
2018-02-07_12,277.68524
2018-02-07_18,277.84534
2018-02-08_00,278.11624
2018-02-08_06,279.51178
2018-02-08_12,280.7511
2018-02-08_18,279.98846
2018-02-09_00,279.61023
2018-02-09_06,278.5432
2018-02-09_12,278.61816
2018-02-09_18,277.59106
2018-02-10_00,277.7213
2018-02-10_06,278.01456
2018-02-10_12,278.76987
2018-02-10_18,280.23807
2018-02-11_00,277.84485
2018-02-11_06,277.63892
2018-02-11_12,277.8155
2018-02-11_18,277.0932
2018-02-12_00,276.2777
2018-02-12_06,276.65915
2018-02-12_12,277.8773
2018-02-12_18,277.70984
2018-02-13_00,278.7669
2018-02-13_06,278.51508
2018-02-13_12,277.67084
2018-02-13_18,277.33295
2018-02-14_00,277.3095
2018-02-14_06,278.76807
2018-02-14_12,278.74994
2018-02-14_18,279.0409
