Date,Average pressure [Pa]
2018-01-01_00,95646.484
2018-01-01_06,95506.91
2018-01-01_12,95474.95
2018-01-01_18,95404.49
2018-01-02_00,95420.58
2018-01-02_06,95281.96
2018-01-02_12,95283.16
2018-01-02_18,95258.01
2018-01-03_00,95301.91
2018-01-03_06,95209.695
2018-01-03_12,95248.78
2018-01-03_18,95215.41
2018-01-04_00,95226.266
2018-01-04_06,95012.84
2018-01-04_12,94921.83
2018-01-04_18,94720.85
2018-01-05_00,94605.125
2018-01-05_06,94459.62
2018-01-05_12,94388.04
2018-01-05_18,94298.63
2018-01-06_00,94285.84
2018-01-06_06,94245.38
2018-01-06_12,94340.234
2018-01-06_18,94353.08
2018-01-07_00,94421.61
2018-01-07_06,94378.64
2018-01-07_12,94410.11
2018-01-07_18,94348.56
2018-01-08_00,94311.11
2018-01-08_06,94247.195
2018-01-08_12,94278.54
2018-01-08_18,94163.94
2018-01-09_00,94038.234
2018-01-09_06,93742.84
2018-01-09_12,93721.336
2018-01-09_18,93790.58
2018-01-10_00,94114.48
2018-01-10_06,94411.94
2018-01-10_12,94708.4
2018-01-10_18,94785.59
2018-01-11_00,94931.62
2018-01-11_06,94931.03
2018-01-11_12,95003.56
2018-01-11_18,94996.58
2018-01-12_00,95108.62
2018-01-12_06,95218.875
2018-01-12_12,95446.19
2018-01-12_18,95520.53
2018-01-13_00,95678.03
2018-01-13_06,95701.61
2018-01-13_12,95673.39
2018-01-13_18,95576.3
2018-01-14_00,95394.75
2018-01-14_06,95003.27
2018-01-14_12,94754.81
2018-01-14_18,94555.375
2018-01-15_00,94571.484
2018-01-15_06,94588.48
2018-01-15_12,94854.62
2018-01-15_18,95000.02
2018-01-16_00,95096.73
2018-01-16_06,95081.57
2018-01-16_12,95081.47
2018-01-16_18,95181.836
2018-01-17_00,95311.52
2018-01-17_06,95202.32
2018-01-17_12,95062.96
2018-01-17_18,94819.51
2018-01-18_00,94721.73
2018-01-18_06,94718.75
2018-01-18_12,94953.78
2018-01-18_18,95096.0
2018-01-19_00,95336.84
2018-01-19_06,95314.234
2018-01-19_12,95283.11
2018-01-19_18,95165.65
2018-01-20_00,95025.3
2018-01-20_06,94823.53
2018-01-20_12,94735.62
2018-01-20_18,94582.4
2018-01-21_00,94513.87
2018-01-21_06,94430.42
2018-01-21_12,94396.336
2018-01-21_18,94361.89
2018-01-22_00,94385.64
2018-01-22_06,94381.516
2018-01-22_12,94641.11
2018-01-22_18,94841.234
2018-01-23_00,94976.32
2018-01-23_06,94927.98
2018-01-23_12,95055.734
2018-01-23_18,94924.09
2018-01-24_00,94950.09
2018-01-24_06,94769.164
2018-01-24_12,94850.32
2018-01-24_18,94664.305
2018-01-25_00,94594.336
2018-01-25_06,94388.914
2018-01-25_12,94316.45
2018-01-25_18,94258.984
2018-01-26_00,94190.58
2018-01-26_06,94036.375
2018-01-26_12,94088.82
2018-01-26_18,94138.6
2018-01-27_00,94108.16
2018-01-27_06,94095.14
2018-01-27_12,94176.1
2018-01-27_18,94248.63
2018-01-28_00,94211.01
2018-01-28_06,94002.805
2018-01-28_12,93859.16
2018-01-28_18,93726.47
2018-01-29_00,93795.22
2018-01-29_06,93911.03
2018-01-29_12,94217.41
2018-01-29_18,94258.4
2018-01-30_00,94266.5
2018-01-30_06,94249.61
2018-01-30_12,94465.11
2018-01-30_18,94568.66
2018-01-31_00,94758.01
2018-01-31_06,94926.266
2018-01-31_12,95252.17
2018-01-31_18,95610.45
2018-02-01_00,96044.73
2018-02-01_06,96412.375
2018-02-01_12,96640.58
2018-02-01_18,96690.67
2018-02-02_00,96718.97
2018-02-02_06,96619.016
2018-02-02_12,96537.84
2018-02-02_18,96461.94
2018-02-03_00,96492.04
2018-02-03_06,96371.9
2018-02-03_12,96336.28
