Date,Average Pressure [Pa]
2018-01-01_00,95823.44
2018-01-01_06,95726.44
2018-01-01_12,95987.45
2018-01-01_18,96005.664
2018-01-02_00,96211.2
2018-01-02_06,95919.85
2018-01-02_12,95618.31
2018-01-02_18,95557.62
2018-01-03_00,95830.81
2018-01-03_06,95783.914
2018-01-03_12,96111.28
2018-01-03_18,96198.61
2018-01-04_00,96375.484
2018-01-04_06,96137.06
2018-01-04_12,96338.234
2018-01-04_18,96195.85
2018-01-05_00,96193.41
2018-01-05_06,95793.21
2018-01-05_12,95728.27
2018-01-05_18,95562.695
2018-01-06_00,95676.08
2018-01-06_06,95455.54
2018-01-06_12,95802.34
2018-01-06_18,96014.016
2018-01-07_00,96395.05
2018-01-07_06,96487.234
2018-01-07_12,96768.31
2018-01-07_18,96596.61
2018-01-08_00,96434.55
2018-01-08_06,95802.664
2018-01-08_12,95141.82
2018-01-08_18,94266.28
2018-01-09_00,94080.03
2018-01-09_06,94095.19
2018-01-09_12,94920.945
2018-01-09_18,95167.53
2018-01-10_00,95410.57
2018-01-10_06,95173.66
2018-01-10_12,95286.13
2018-01-10_18,95417.234
2018-01-11_00,95715.21
2018-01-11_06,95658.375
2018-01-11_12,95996.14
2018-01-11_18,96052.44
2018-01-12_00,96321.12
2018-01-12_06,96296.22
2018-01-12_12,96625.875
2018-01-12_18,96657.25
2018-01-13_00,96692.875
2018-01-13_06,96423.484
2018-01-13_12,96690.58
2018-01-13_18,96896.61
2018-01-14_00,97235.766
2018-01-14_06,97284.13
2018-01-14_12,97360.67
2018-01-14_18,97146.78
2018-01-15_00,97047.66
2018-01-15_06,96453.71
2018-01-15_12,96506.57
2018-01-15_18,96525.805
2018-01-16_00,96710.01
2018-01-16_06,96413.6
2018-01-16_12,96267.8
2018-01-16_18,96130.664
2018-01-17_00,96154.1
2018-01-17_06,95647.24
2018-01-17_12,95243.43
2018-01-17_18,95492.555
2018-01-18_00,95918.99
2018-01-18_06,95861.72
2018-01-18_12,96124.484
2018-01-18_18,96217.875
2018-01-19_00,96498.56
2018-01-19_06,96277.91
2018-01-19_12,96371.0
2018-01-19_18,96237.52
2018-01-20_00,96337.8
2018-01-20_06,96047.36
2018-01-20_12,96179.76
2018-01-20_18,96110.13
2018-01-21_00,96203.71
2018-01-21_06,95967.53
2018-01-21_12,96307.27
2018-01-21_18,96347.44
2018-01-22_00,96523.14
2018-01-22_06,95894.016
2018-01-22_12,95497.36
2018-01-22_18,95172.484
2018-01-23_00,95121.24
2018-01-23_06,94852.195
2018-01-23_12,95243.625
2018-01-23_18,95235.81
2018-01-24_00,95177.05
2018-01-24_06,94790.26
2018-01-24_12,95255.79
2018-01-24_18,95287.35
2018-01-25_00,95502.93
2018-01-25_06,95369.38
2018-01-25_12,95396.92
2018-01-25_18,95088.67
2018-01-26_00,95210.89
2018-01-26_06,95070.75
2018-01-26_12,95397.805
2018-01-26_18,95559.695
2018-01-27_00,95887.06
2018-01-27_06,95950.61
2018-01-27_12,96254.23
2018-01-27_18,96291.21
2018-01-28_00,96302.805
2018-01-28_06,95806.32
2018-01-28_12,95541.19
2018-01-28_18,95232.72
2018-01-29_00,95312.016
