Date,Average temperature [K]
2015-01-01_00,279.9572
2015-01-01_06,280.42108
2015-01-01_12,281.59015
2015-01-01_18,281.66803
2015-01-02_00,282.49844
2015-01-02_06,284.63568
2015-01-02_12,281.99756
2015-01-02_18,281.05957
2015-01-03_00,280.6032
2015-01-03_06,280.5636
2015-01-03_12,278.3919
2015-01-03_18,278.99298
2015-01-04_00,279.84583
2015-01-04_06,278.46857
2015-01-04_12,279.75754
2015-01-04_18,279.04776
2015-01-05_00,278.91852
2015-01-05_06,280.22443
2015-01-05_12,280.80103
2015-01-05_18,281.01312
2015-01-06_00,280.21777
2015-01-06_06,279.24155
2015-01-06_12,279.78754
2015-01-06_18,281.61877
2015-01-07_00,279.2448
2015-01-07_06,279.65588
2015-01-07_12,281.5977
2015-01-07_18,280.7712
2015-01-08_00,281.91412
2015-01-08_06,283.01175
2015-01-08_12,281.81696
2015-01-08_18,281.6014
2015-01-09_00,281.9154
2015-01-09_06,282.91122
2015-01-09_12,283.95935
2015-01-09_18,284.28558
2015-01-10_00,284.6799
2015-01-10_06,283.98462
2015-01-10_12,284.23828
2015-01-10_18,280.75232
2015-01-11_00,279.36615
2015-01-11_06,279.11243
2015-01-11_12,280.62262
2015-01-11_18,281.9032
2015-01-12_00,282.16663
2015-01-12_06,282.97147
2015-01-12_12,283.5138
2015-01-12_18,283.15295
2015-01-13_00,283.80383
2015-01-13_06,283.53766
2015-01-13_12,282.58643
2015-01-13_18,281.11456
2015-01-14_00,279.88116
2015-01-14_06,279.62122
2015-01-14_12,279.45404
2015-01-14_18,281.10464
2015-01-15_00,281.6549
2015-01-15_06,283.52032
2015-01-15_12,282.41827
2015-01-15_18,281.3551
2015-01-16_00,280.89584
2015-01-16_06,281.1529
2015-01-16_12,280.43805
2015-01-16_18,280.00385
2015-01-17_00,278.70563
2015-01-17_06,277.94763
2015-01-17_12,279.96674
2015-01-17_18,279.43848
2015-01-18_00,279.75598
2015-01-18_06,278.91583
2015-01-18_12,278.99872
2015-01-18_18,278.72772
2015-01-19_00,278.37134
2015-01-19_06,278.09796
2015-01-19_12,278.02332
2015-01-19_18,277.61063
2015-01-20_00,277.12628
2015-01-20_06,277.44708
2015-01-20_12,278.3078
2015-01-20_18,277.88104
2015-01-21_00,276.80603
2015-01-21_06,276.75058
2015-01-21_12,276.8155
2015-01-21_18,277.11563
2015-01-22_00,276.91455
2015-01-22_06,277.5537
2015-01-22_12,277.104
2015-01-22_18,276.2527
2015-01-23_00,276.02606
2015-01-23_06,275.70715
2015-01-23_12,277.03577
2015-01-23_18,276.50134
2015-01-24_00,278.52747
2015-01-24_06,280.1657
2015-01-24_12,279.7116
2015-01-24_18,279.27386
2015-01-25_00,278.59192
2015-01-25_06,279.19815
2015-01-25_12,279.8131
2015-01-25_18,280.52713
2015-01-26_00,281.1195
2015-01-26_06,281.90723
2015-01-26_12,282.05298
2015-01-26_18,280.49936
2015-01-27_00,279.27228
2015-01-27_06,279.10333
2015-01-27_12,280.0843
2015-01-27_18,280.43628
2015-01-28_00,280.46918
2015-01-28_06,281.2974
2015-01-28_12,281.02213
2015-01-28_18,279.261
2015-01-29_00,278.3023
2015-01-29_06,278.33826
2015-01-29_12,279.47095
2015-01-29_18,277.32318
2015-01-30_00,277.17252
2015-01-30_06,277.7173
2015-01-30_12,277.31818
2015-01-30_18,277.70892
2015-01-31_00,277.95825
2015-01-31_06,276.97986
2015-01-31_12,277.63763
2015-01-31_18,277.9585
2015-02-01_00,277.86798
2015-02-01_06,277.40094
2015-02-01_12,279.05072
2015-02-01_18,278.78137
2015-02-02_00,277.21176
2015-02-02_06,276.19016
2015-02-02_12,276.7512
2015-02-02_18,276.91052
2015-02-03_00,276.7451
2015-02-03_06,277.73343
2015-02-03_12,278.00223
2015-02-03_18,278.03766
2015-02-04_00,278.20163
2015-02-04_06,278.48383
2015-02-04_12,278.0287
2015-02-04_18,277.6706
2015-02-05_00,277.17072
2015-02-05_06,277.22876
2015-02-05_12,277.26154
2015-02-05_18,276.21985
2015-02-06_00,276.8056
2015-02-06_06,277.0213
2015-02-06_12,277.24976
2015-02-06_18,277.19818
2015-02-07_00,277.1414
2015-02-07_06,278.00443
2015-02-07_12,279.88818
2015-02-07_18,279.5454
2015-02-08_00,279.85352
2015-02-08_06,280.1834
2015-02-08_12,279.89264
2015-02-08_18,278.99695
2015-02-09_00,278.19836
2015-02-09_06,278.52478
2015-02-09_12,278.87494
2015-02-09_18,277.75153
2015-02-10_00,278.6659
2015-02-10_06,279.2542
2015-02-10_12,279.04718
2015-02-10_18,278.6676
2015-02-11_00,279.188
2015-02-11_06,279.1638
2015-02-11_12,277.67657
2015-02-11_18,277.13806
2015-02-12_00,277.22266
2015-02-12_06,277.7281
2015-02-12_12,277.48376
2015-02-12_18,277.58508
2015-02-13_00,277.37985
2015-02-13_06,278.27243
2015-02-13_12,280.88315
2015-02-13_18,281.16223
2015-02-14_00,280.49237
2015-02-14_06,279.68225
2015-02-14_12,280.0365
2015-02-14_18,280.10986
2015-02-15_00,280.11484
2015-02-15_06,279.44873
2015-02-15_12,279.8811
2015-02-15_18,278.20648
2015-02-16_00,277.81866
2015-02-16_06,278.2101
2015-02-16_12,278.93204
2015-02-16_18,279.26306
2015-02-17_00,278.9375
2015-02-17_06,278.83237
2015-02-17_12,279.19366
2015-02-17_18,279.0298
2015-02-18_00,278.32962
2015-02-18_06,278.4788
2015-02-18_12,279.54108
2015-02-18_18,278.53778
2015-02-19_00,278.56577
2015-02-19_06,278.28937
2015-02-19_12,279.32462
2015-02-19_18,279.1289
2015-02-20_00,278.90915
2015-02-20_06,280.29047
2015-02-20_12,279.74353
2015-02-20_18,278.84998
2015-02-21_00,278.5213
2015-02-21_06,277.5647
2015-02-21_12,277.86188
2015-02-21_18,278.34845
2015-02-22_00,278.1156
2015-02-22_06,277.3947
2015-02-22_12,279.18036
2015-02-22_18,279.0052
2015-02-23_00,279.84302
2015-02-23_06,280.60083
2015-02-23_12,280.61676
2015-02-23_18,278.8647
2015-02-24_00,279.15356
2015-02-24_06,279.66882
2015-02-24_12,280.64355
2015-02-24_18,279.97803
2015-02-25_00,279.28705
2015-02-25_06,280.1046
2015-02-25_12,280.50803
2015-02-25_18,280.49744
2015-02-26_00,280.6078
2015-02-26_06,280.73425
2015-02-26_12,281.77377
2015-02-26_18,281.28333
2015-02-27_00,279.38538
2015-02-27_06,278.07562
2015-02-27_12,278.66635
2015-02-27_18,278.76022
2015-02-28_00,279.27682
2015-02-28_06,279.0158
2015-02-28_12,280.55084
2015-02-28_18,280.44458
2015-03-01_00,280.84583
2015-03-01_06,281.47235
2015-03-01_12,281.53867
2015-03-01_18,281.0666
2015-03-02_00,279.95914
2015-03-02_06,278.88992
2015-03-02_12,279.6916
2015-03-02_18,279.9496
2015-03-03_00,279.06976
2015-03-03_06,279.31406
2015-03-03_12,280.90405
2015-03-03_18,280.1629
2015-03-04_00,278.9123
2015-03-04_06,278.50085
2015-03-04_12,279.55408
2015-03-04_18,280.83914
2015-03-05_00,279.32745
2015-03-05_06,278.14673
2015-03-05_12,280.60355
2015-03-05_18,280.68753
2015-03-06_00,280.66837
2015-03-06_06,281.13147
2015-03-06_12,280.99292
2015-03-06_18,280.3175
2015-03-07_00,280.4976
2015-03-07_06,280.96057
2015-03-07_12,283.74762
2015-03-07_18,282.03397
2015-03-08_00,280.8882
2015-03-08_06,280.75253
2015-03-08_12,283.15002
2015-03-08_18,281.4533
2015-03-09_00,280.84674
2015-03-09_06,279.301
2015-03-09_12,280.28076
2015-03-09_18,281.22003
2015-03-10_00,281.45758
2015-03-10_06,280.92087
2015-03-10_12,280.66547
2015-03-10_18,279.63867
2015-03-11_00,279.34216
2015-03-11_06,278.6341
2015-03-11_12,280.59885
2015-03-11_18,280.9173
2015-03-12_00,280.74634
2015-03-12_06,279.64868
2015-03-12_12,282.26596
2015-03-12_18,282.03992
2015-03-13_00,280.7655
2015-03-13_06,280.20837
2015-03-13_12,280.87433
2015-03-13_18,279.6322
2015-03-14_00,279.5717
2015-03-14_06,279.39185
2015-03-14_12,279.25116
2015-03-14_18,278.3602
2015-03-15_00,279.3675
2015-03-15_06,279.58527
2015-03-15_12,279.24957
2015-03-15_18,279.809
2015-03-16_00,279.48862
2015-03-16_06,279.4687
2015-03-16_12,280.18103
2015-03-16_18,279.9123
2015-03-17_00,280.03268
2015-03-17_06,280.62238
2015-03-17_12,282.63605
2015-03-17_18,282.18002
2015-03-18_00,279.77878
2015-03-18_06,279.96124
2015-03-18_12,279.00125
2015-03-18_18,278.53967
2015-03-19_00,279.9667
2015-03-19_06,279.9583
2015-03-19_12,279.76834
2015-03-19_18,279.32126
2015-03-20_00,279.78564
2015-03-20_06,279.73895
2015-03-20_12,277.72516
2015-03-20_18,277.68542
2015-03-21_00,279.71204
2015-03-21_06,280.5725
2015-03-21_12,279.58102
2015-03-21_18,279.3275
2015-03-22_00,279.29065
2015-03-22_06,279.54123
2015-03-22_12,277.58105
2015-03-22_18,277.71097
2015-03-23_00,278.24683
2015-03-23_06,277.88092
2015-03-23_12,280.2572
2015-03-23_18,279.8062
2015-03-24_00,279.72144
2015-03-24_06,279.74933
2015-03-24_12,279.79926
2015-03-24_18,279.58002
2015-03-25_00,279.13217
2015-03-25_06,278.89526
2015-03-25_12,279.54602
2015-03-25_18,279.79575
2015-03-26_00,278.6804
2015-03-26_06,279.49915
2015-03-26_12,279.17532
2015-03-26_18,282.5495
2015-03-27_00,280.57733
2015-03-27_06,279.65607
2015-03-27_12,279.59268
2015-03-27_18,280.88855
2015-03-28_00,280.20258
2015-03-28_06,280.5121
2015-03-28_12,282.6897
2015-03-28_18,282.42883
2015-03-29_00,282.43433
2015-03-29_06,281.95245
2015-03-29_12,283.11957
2015-03-29_18,282.96722
2015-03-30_00,281.51675
2015-03-30_06,280.4972
2015-03-30_12,280.71704
2015-03-30_18,281.09766
2015-03-31_00,283.15448
2015-03-31_06,283.44696
2015-03-31_12,282.2716
2015-03-31_18,281.7132
2015-04-01_00,279.72906
2015-04-01_06,279.288
2015-04-01_12,281.10895
2015-04-01_18,281.51312
2015-04-02_00,280.61438
2015-04-02_06,279.7211
2015-04-02_12,279.57553
2015-04-02_18,279.93042
2015-04-03_00,279.65543
2015-04-03_06,279.31952
2015-04-03_12,279.92606
2015-04-03_18,280.83716
2015-04-04_00,280.6992
2015-04-04_06,280.3947
2015-04-04_12,279.23978
2015-04-04_18,279.4074
2015-04-05_00,279.31067
2015-04-05_06,280.14014
2015-04-05_12,279.9557
2015-04-05_18,279.3413
2015-04-06_00,279.37384
2015-04-06_06,279.68964
2015-04-06_12,280.62283
2015-04-06_18,279.33093
2015-04-07_00,279.9311
2015-04-07_06,279.54935
2015-04-07_12,281.6303
2015-04-07_18,281.49542
2015-04-08_00,281.0133
2015-04-08_06,281.08633
2015-04-08_12,282.04074
2015-04-08_18,279.84592
2015-04-09_00,279.44995
2015-04-09_06,280.73804
2015-04-09_12,282.03668
2015-04-09_18,280.4544
2015-04-10_00,279.76105
2015-04-10_06,281.03073
2015-04-10_12,285.04984
2015-04-10_18,285.29758
2015-04-11_00,283.83618
2015-04-11_06,283.37625
2015-04-11_12,282.73022
2015-04-11_18,282.73364
2015-04-12_00,281.49106
2015-04-12_06,280.71893
2015-04-12_12,283.60196
2015-04-12_18,283.1902
2015-04-13_00,281.3662
2015-04-13_06,280.43417
2015-04-13_12,281.33276
2015-04-13_18,281.62387
2015-04-14_00,281.66846
2015-04-14_06,282.86682
2015-04-14_12,285.76822
2015-04-14_18,285.55603
2015-04-15_00,284.17352
2015-04-15_06,284.417
2015-04-15_12,288.45764
2015-04-15_18,286.65546
2015-04-16_00,281.25702
2015-04-16_06,282.2837
2015-04-16_12,282.7974
2015-04-16_18,282.2872
2015-04-17_00,282.11835
2015-04-17_06,282.66815
2015-04-17_12,281.69537
2015-04-17_18,280.8233
2015-04-18_00,280.9041
2015-04-18_06,281.9768
2015-04-18_12,282.3817
2015-04-18_18,281.36197
2015-04-19_00,280.23615
2015-04-19_06,280.37848
2015-04-19_12,281.3994
2015-04-19_18,280.95258
2015-04-20_00,281.62936
2015-04-20_06,282.9032
2015-04-20_12,284.0105
