Date,Average pressure [Pa]
2012-01-01_00,102041.625
2012-01-01_06,101576.95
2012-01-01_12,101486.42
2012-01-01_18,101240.48
2012-01-02_00,101473.02
2012-01-02_06,101366.164
2012-01-02_12,101688.8
2012-01-02_18,101648.29
2012-01-03_00,101905.81
2012-01-03_06,101597.53
2012-01-03_12,101774.44
2012-01-03_18,101558.11
2012-01-04_00,101749.15
2012-01-04_06,101446.58
2012-01-04_12,101663.48
2012-01-04_18,101649.22
2012-01-05_00,102031.984
2012-01-05_06,101863.914
2012-01-05_12,102141.28
2012-01-05_18,102152.664
2012-01-06_00,102440.5
2012-01-06_06,102224.85
2012-01-06_12,102392.484
2012-01-06_18,102307.766
2012-01-07_00,102564.625
2012-01-07_06,102322.66
2012-01-07_12,102497.56
2012-01-07_18,102428.93
2012-01-08_00,102674.44
2012-01-08_06,102405.17
2012-01-08_12,102532.55
2012-01-08_18,102341.555
2012-01-09_00,102468.38
2012-01-09_06,102136.26
2012-01-09_12,102228.22
2012-01-09_18,102050.414
2012-01-10_00,102214.67
2012-01-10_06,101914.16
2012-01-10_12,102049.95
2012-01-10_18,101799.34
2012-01-11_00,101860.16
2012-01-11_06,101500.484
2012-01-11_12,101851.37
2012-01-11_18,101876.125
2012-01-12_00,102172.9
2012-01-12_06,101908.96
2012-01-12_12,102104.81
2012-01-12_18,102006.59
2012-01-13_00,102140.695
2012-01-13_06,101832.445
2012-01-13_12,101846.266
2012-01-13_18,101727.3
2012-01-14_00,101901.66
2012-01-14_06,101676.05
2012-01-14_12,101781.734
2012-01-14_18,101631.734
2012-01-15_00,101812.74
2012-01-15_06,101446.805
2012-01-15_12,101562.16
2012-01-15_18,101183.03
2012-01-16_00,101122.46
2012-01-16_06,100665.945
2012-01-16_12,100746.73
2012-01-16_18,100468.12
2012-01-17_00,100711.87
2012-01-17_06,100843.484
2012-01-17_12,101323.66
2012-01-17_18,101476.195
2012-01-18_00,101794.97
2012-01-18_06,101661.03
2012-01-18_12,101842.06
2012-01-18_18,101765.67
2012-01-19_00,101880.4
2012-01-19_06,101442.36
2012-01-19_12,101482.23
2012-01-19_18,101143.31
2012-01-20_00,101161.52
2012-01-20_06,100721.66
2012-01-20_12,100861.4
2012-01-20_18,100786.65
2012-01-21_00,101017.164
2012-01-21_06,100837.82
2012-01-21_12,101068.82
2012-01-21_18,101045.14
2012-01-22_00,101259.52
2012-01-22_06,101071.414
2012-01-22_12,101347.98
2012-01-22_18,101254.836
2012-01-23_00,101347.63
2012-01-23_06,101113.8
2012-01-23_12,101469.12
2012-01-23_18,101492.19
2012-01-24_00,101715.625
2012-01-24_06,101473.92
2012-01-24_12,101688.914
2012-01-24_18,101524.02
