Date,Average pressure [Pa]
2012-01-01_00,102236.16
2012-01-01_06,101785.94
2012-01-01_12,101503.22
2012-01-01_18,100922.9
2012-01-02_00,100860.52
2012-01-02_06,100813.43
2012-01-02_12,101342.31
2012-01-02_18,101329.93
2012-01-03_00,101555.03
2012-01-03_06,101267.84
2012-01-03_12,101263.5
2012-01-03_18,100934.67
2012-01-04_00,100892.51
2012-01-04_06,100584.08
2012-01-04_12,100951.37
2012-01-04_18,101332.81
2012-01-05_00,101778.47
2012-01-05_06,101684.23
2012-01-05_12,101990.11
2012-01-05_18,102071.805
2012-01-06_00,102353.39
2012-01-06_06,102105.32
2012-01-06_12,102107.72
2012-01-06_18,102110.89
2012-01-07_00,102491.97
2012-01-07_06,102398.44
2012-01-07_12,102583.89
2012-01-07_18,102614.48
2012-01-08_00,102835.375
2012-01-08_06,102601.266
2012-01-08_12,102548.17
2012-01-08_18,102258.35
2012-01-09_00,102254.71
2012-01-09_06,101987.82
2012-01-09_12,102013.766
2012-01-09_18,102029.32
2012-01-10_00,102179.125
2012-01-10_06,101902.05
2012-01-10_12,101871.44
2012-01-10_18,101473.95
2012-01-11_00,101349.61
2012-01-11_06,101070.016
2012-01-11_12,101584.18
2012-01-11_18,101999.17
2012-01-12_00,102353.76
2012-01-12_06,102138.65
2012-01-12_12,102104.42
2012-01-12_18,101879.25
2012-01-13_00,101794.21
2012-01-13_06,101316.43
2012-01-13_12,101319.31
2012-01-13_18,101356.59
2012-01-14_00,101627.44
2012-01-14_06,101467.06
2012-01-14_12,101514.16
2012-01-14_18,101394.234
2012-01-15_00,101625.24
2012-01-15_06,101386.65
2012-01-15_12,101488.33
2012-01-15_18,101352.95
2012-01-16_00,101538.48
2012-01-16_06,101188.99
2012-01-16_12,101316.26
2012-01-16_18,101202.88
2012-01-17_00,101626.32
2012-01-17_06,101659.11
2012-01-17_12,101968.58
2012-01-17_18,102029.32
2012-01-18_00,102291.84
2012-01-18_06,102103.22
2012-01-18_12,102150.66
2012-01-18_18,102051.22
2012-01-19_00,102187.43
2012-01-19_06,101873.61
2012-01-19_12,101810.35
2012-01-19_18,101390.58
2012-01-20_00,101188.086
2012-01-20_06,100970.875
2012-01-20_12,101280.15
2012-01-20_18,101349.15
2012-01-21_00,101544.9
2012-01-21_06,101243.29
2012-01-21_12,101294.99
2012-01-21_18,101095.14
2012-01-22_00,100978.664
2012-01-22_06,100738.21
2012-01-22_12,100902.664
2012-01-22_18,100784.52
2012-01-23_00,100827.32
2012-01-23_06,100665.36
2012-01-23_12,100911.695
2012-01-23_18,101062.89
2012-01-24_00,101439.84
2012-01-24_06,101343.84
2012-01-24_12,101449.46
2012-01-24_18,101254.88
2012-01-25_00,101337.766
2012-01-25_06,101038.74
2012-01-25_12,101220.484
2012-01-25_18,101171.24
2012-01-26_00,101595.7
2012-01-26_06,101706.55
2012-01-26_12,101892.04
2012-01-26_18,101904.516
2012-01-27_00,102000.516
2012-01-27_06,101842.97
2012-01-27_12,101932.2
2012-01-27_18,101787.57
2012-01-28_00,101939.11
2012-01-28_06,101819.66
2012-01-28_12,101786.305
2012-01-28_18,101766.77
2012-01-29_00,101919.44
2012-01-29_06,101762.87
2012-01-29_12,101808.4
2012-01-29_18,101722.29
2012-01-30_00,101948.78
2012-01-30_06,101813.58
2012-01-30_12,101851.63
2012-01-30_18,101776.91
2012-01-31_00,101993.75
2012-01-31_06,101843.625
2012-01-31_12,101896.39
2012-01-31_18,101696.66
2012-02-01_00,101377.34
2012-02-01_06,100751.56
2012-02-01_12,100942.12
2012-02-01_18,100951.05
2012-02-02_00,101018.12
2012-02-02_06,100929.664
2012-02-02_12,101379.03
2012-02-02_18,101672.68
2012-02-03_00,101991.97
2012-02-03_06,101835.33
2012-02-03_12,101986.94
2012-02-03_18,101916.75
2012-02-04_00,102014.36
2012-02-04_06,101873.31
2012-02-04_12,102116.75
2012-02-04_18,102255.49
2012-02-05_00,102535.52
2012-02-05_06,102340.086
2012-02-05_12,102395.22
2012-02-05_18,102271.484
2012-02-06_00,102210.5
2012-02-06_06,101613.06
2012-02-06_12,101423.586
2012-02-06_18,100797.586
2012-02-07_00,100456.055
2012-02-07_06,99850.39
2012-02-07_12,100025.46
2012-02-07_18,100368.7
2012-02-08_00,100750.63
2012-02-08_06,100756.91
2012-02-08_12,101181.79
2012-02-08_18,101398.68
2012-02-09_00,101778.71
2012-02-09_06,101751.54
2012-02-09_12,101923.92
2012-02-09_18,101966.04
2012-02-10_00,102045.53
2012-02-10_06,101632.125
2012-02-10_12,101643.7
2012-02-10_18,101657.1
2012-02-11_00,102005.69
2012-02-11_06,101900.22
2012-02-11_12,102065.72
2012-02-11_18,102056.71
2012-02-12_00,102421.78
2012-02-12_06,102410.18
2012-02-12_12,102604.3
2012-02-12_18,102591.65
2012-02-13_00,102702.34
2012-02-13_06,102356.79
2012-02-13_12,102301.39
2012-02-13_18,101810.914
2012-02-14_00,101796.68
2012-02-14_06,101410.18
2012-02-14_12,101506.79
2012-02-14_18,101344.09
2012-02-15_00,101282.64
2012-02-15_06,100946.24
2012-02-15_12,101196.39
2012-02-15_18,101041.92
2012-02-16_00,101307.23
2012-02-16_06,101151.3
2012-02-16_12,101168.29
2012-02-16_18,100988.89
2012-02-17_00,101078.836
2012-02-17_06,100899.78
2012-02-17_12,100953.586
2012-02-17_18,100920.51
2012-02-18_00,101332.86
2012-02-18_06,101437.914
2012-02-18_12,101790.84
2012-02-18_18,101930.23
2012-02-19_00,102163.41
2012-02-19_06,102000.76
2012-02-19_12,102173.14
2012-02-19_18,102221.92
2012-02-20_00,102500.71
2012-02-20_06,102350.56
2012-02-20_12,102462.84
2012-02-20_18,102270.8
2012-02-21_00,102286.74
2012-02-21_06,101982.49
2012-02-21_12,101985.11
2012-02-21_18,101950.78
2012-02-22_00,102224.516
2012-02-22_06,102045.66
2012-02-22_12,101969.36
2012-02-22_18,101355.54
2012-02-23_00,100749.29
2012-02-23_06,100033.81
2012-02-23_12,100267.555
2012-02-23_18,100706.23
2012-02-24_00,101387.67
2012-02-24_06,101454.15
2012-02-24_12,101612.5
2012-02-24_18,101199.09
2012-02-25_00,100893.29
2012-02-25_06,100426.17
2012-02-25_12,100579.49
2012-02-25_18,100707.72
2012-02-26_00,101089.625
2012-02-26_06,101121.85
2012-02-26_12,101351.44
2012-02-26_18,101345.53
2012-02-27_00,101676.805
2012-02-27_06,101707.18
2012-02-27_12,101985.87
2012-02-27_18,102188.13
2012-02-28_00,102559.2
2012-02-28_06,102428.25
2012-02-28_12,102370.41
2012-02-28_18,101808.03
2012-02-29_00,101751.54
2012-02-29_06,101599.484
2012-02-29_12,101801.02
2012-02-29_18,101760.62
2012-03-01_00,101952.25
2012-03-01_06,101696.484
2012-03-01_12,101700.83
2012-03-01_18,101495.36
2012-03-02_00,101447.195
2012-03-02_06,101000.54
2012-03-02_12,101132.08
2012-03-02_18,101205.88
2012-03-03_00,101853.95
2012-03-03_06,101961.81
2012-03-03_12,102392.92
2012-03-03_18,102425.516
2012-03-04_00,102727.195
2012-03-04_06,102459.13
2012-03-04_12,102459.305
2012-03-04_18,101988.19
2012-03-05_00,101461.375
2012-03-05_06,100801.88
2012-03-05_12,100930.445
2012-03-05_18,100587.52
2012-03-06_00,100490.92
2012-03-06_06,100696.945
2012-03-06_12,100857.27
