Date,Average pressure [Pa]
2012-01-01_00,79967.8
2012-01-01_06,80017.19
2012-01-01_12,79702.05
2012-01-01_18,79705.32
2012-01-02_00,79630.836
2012-01-02_06,79729.445
2012-01-02_12,79484.89
2012-01-02_18,79568.99
2012-01-03_00,79498.39
2012-01-03_06,79645.19
2012-01-03_12,79472.875
2012-01-03_18,79558.5
2012-01-04_00,79519.07
2012-01-04_06,79662.59
2012-01-04_12,79518.555
2012-01-04_18,79670.31
2012-01-05_00,79625.34
2012-01-05_06,79839.305
2012-01-05_12,79675.66
2012-01-05_18,79776.88
2012-01-06_00,79728.78
2012-01-06_06,79887.35
2012-01-06_12,79683.11
2012-01-06_18,79772.61
2012-01-07_00,79662.28
2012-01-07_06,79871.09
2012-01-07_12,79779.984
2012-01-07_18,79891.43
2012-01-08_00,79863.11
2012-01-08_06,80054.0
2012-01-08_12,79900.516
2012-01-08_18,79966.555
2012-01-09_00,79874.24
2012-01-09_06,80012.82
2012-01-09_12,79857.125
2012-01-09_18,79903.93
2012-01-10_00,79820.92
2012-01-10_06,79965.33
2012-01-10_12,79840.97
2012-01-10_18,79982.94
2012-01-11_00,79929.3
2012-01-11_06,80030.95
2012-01-11_12,79837.305
2012-01-11_18,79848.0
2012-01-12_00,79729.93
2012-01-12_06,79858.57
2012-01-12_12,79674.734
2012-01-12_18,79751.516
2012-01-13_00,79621.555
2012-01-13_06,79664.48
2012-01-13_12,79329.47
2012-01-13_18,79299.56
2012-01-14_00,79240.72
2012-01-14_06,79404.17
2012-01-14_12,79323.92
2012-01-14_18,79473.14
2012-01-15_00,79451.414
2012-01-15_06,79640.164
2012-01-15_12,79534.81
2012-01-15_18,79601.39
2012-01-16_00,79466.99
2012-01-16_06,79586.26
2012-01-16_12,79370.555
2012-01-16_18,79407.96
2012-01-17_00,79368.12
2012-01-17_06,79500.91
2012-01-17_12,79411.94
2012-01-17_18,79557.445
2012-01-18_00,79524.66
2012-01-18_06,79661.42
2012-01-18_12,79468.234
2012-01-18_18,79522.31
2012-01-19_00,79381.57
2012-01-19_06,79458.766
2012-01-19_12,79287.695
2012-01-19_18,79269.09
2012-01-20_00,79126.37
2012-01-20_06,79200.56
2012-01-20_12,78993.82
2012-01-20_18,79037.43
2012-01-21_00,78934.74
2012-01-21_06,78915.555
2012-01-21_12,78936.4
2012-01-21_18,79135.375
2012-01-22_00,79137.26
2012-01-22_06,79235.87
2012-01-22_12,79128.836
2012-01-22_18,79206.01
2012-01-23_00,79108.96
2012-01-23_06,79211.45
2012-01-23_12,79176.93
2012-01-23_18,79352.34
2012-01-24_00,79374.22
2012-01-24_06,79546.19
2012-01-24_12,79411.96
2012-01-24_18,79476.76
2012-01-25_00,79472.92
2012-01-25_06,79589.13
2012-01-25_12,79485.33
2012-01-25_18,79614.99
2012-01-26_00,79639.45
2012-01-26_06,79815.53
2012-01-26_12,79707.664
2012-01-26_18,79837.72
2012-01-27_00,79836.06
2012-01-27_06,79913.28
2012-01-27_12,79727.516
2012-01-27_18,79710.62
2012-01-28_00,79590.28
2012-01-28_06,79613.016
2012-01-28_12,79406.23
2012-01-28_18,79402.71
2012-01-29_00,79240.53
2012-01-29_06,79431.62
2012-01-29_12,79396.68
2012-01-29_18,79558.23
2012-01-30_00,79565.97
2012-01-30_06,79735.06
2012-01-30_12,79656.71
2012-01-30_18,79736.67
2012-01-31_00,79721.484
2012-01-31_06,79741.28
2012-01-31_12,79568.266
2012-01-31_18,79661.89
2012-02-01_00,79473.44
2012-02-01_06,79530.86
2012-02-01_12,79269.85
2012-02-01_18,79206.516
2012-02-02_00,78988.82
2012-02-02_06,79202.71
2012-02-02_12,79273.17
2012-02-02_18,79553.54
2012-02-03_00,79583.766
