Date,Average temperature [K]
2014-01-01_00,270.8521
2014-01-01_06,270.34348
2014-01-01_12,271.20404
2014-01-01_18,271.5904
2014-01-02_00,271.98096
2014-01-02_06,272.1788
2014-01-02_12,273.54465
2014-01-02_18,273.6645
2014-01-03_00,274.13892
2014-01-03_06,274.67664
2014-01-03_12,275.501
2014-01-03_18,274.77316
2014-01-04_00,274.89743
2014-01-04_06,274.1526
2014-01-04_12,274.87244
2014-01-04_18,274.24927
2014-01-05_00,273.96985
2014-01-05_06,273.74368
2014-01-05_12,274.02997
2014-01-05_18,275.6313
2014-01-06_00,276.63226
2014-01-06_06,277.19464
2014-01-06_12,278.41977
2014-01-06_18,276.54376
2014-01-07_00,273.8871
2014-01-07_06,272.12952
2014-01-07_12,276.00238
2014-01-07_18,274.9037
2014-01-08_00,275.72638
2014-01-08_06,276.49683
2014-01-08_12,278.3758
2014-01-08_18,278.34177
2014-01-09_00,279.38712
2014-01-09_06,279.33792
2014-01-09_12,280.40155
2014-01-09_18,277.31256
2014-01-10_00,276.50714
2014-01-10_06,278.69684
2014-01-10_12,279.36954
2014-01-10_18,278.21393
2014-01-11_00,277.72324
2014-01-11_06,277.3638
2014-01-11_12,277.89816
2014-01-11_18,277.45227
2014-01-12_00,275.89935
2014-01-12_06,275.52618
2014-01-12_12,275.1917
2014-01-12_18,274.6234
2014-01-13_00,273.2599
2014-01-13_06,273.09457
2014-01-13_12,272.40497
2014-01-13_18,271.36676
2014-01-14_00,270.54108
2014-01-14_06,268.43207
2014-01-14_12,271.484
2014-01-14_18,269.69696
2014-01-15_00,270.038
2014-01-15_06,271.02206
2014-01-15_12,274.03625
2014-01-15_18,273.83948
2014-01-16_00,274.3327
2014-01-16_06,270.65466
2014-01-16_12,268.60965
2014-01-16_18,268.3918
2014-01-17_00,267.81348
2014-01-17_06,267.6443
2014-01-17_12,268.92175
2014-01-17_18,268.326
2014-01-18_00,269.0625
2014-01-18_06,269.20172
2014-01-18_12,268.14035
2014-01-18_18,265.4596
2014-01-19_00,261.75116
2014-01-19_06,259.01794
2014-01-19_12,264.1953
2014-01-19_18,261.07465
2014-01-20_00,259.56967
2014-01-20_06,256.9597
2014-01-20_12,261.71735
2014-01-20_18,259.2801
2014-01-21_00,258.3094
2014-01-21_06,258.58926
2014-01-21_12,262.03107
2014-01-21_18,262.87955
2014-01-22_00,263.24493
2014-01-22_06,262.83386
2014-01-22_12,263.5528
2014-01-22_18,262.55707
2014-01-23_00,261.4796
2014-01-23_06,259.83954
2014-01-23_12,261.9043
2014-01-23_18,257.52423
2014-01-24_00,254.51839
2014-01-24_06,252.42453
2014-01-24_12,259.8629
2014-01-24_18,254.93729
2014-01-25_00,253.94177
2014-01-25_06,252.35721
2014-01-25_12,260.3557
2014-01-25_18,257.605
2014-01-26_00,256.58264
2014-01-26_06,254.87628
2014-01-26_12,262.1192
2014-01-26_18,258.57617
2014-01-27_00,256.89963
2014-01-27_06,255.75377
2014-01-27_12,261.87952
2014-01-27_18,259.55743
2014-01-28_00,259.5581
2014-01-28_06,259.03204
2014-01-28_12,262.7956
2014-01-28_18,260.47205
2014-01-29_00,258.88654
2014-01-29_06,257.98322
2014-01-29_12,260.6905
2014-01-29_18,257.33307
2014-01-30_00,253.5945
2014-01-30_06,250.31665
2014-01-30_12,256.14258
2014-01-30_18,254.61758
2014-01-31_00,252.73874
2014-01-31_06,250.70154
2014-01-31_12,259.56567
2014-01-31_18,258.08234
2014-02-01_00,256.7574
2014-02-01_06,256.34705
2014-02-01_12,262.80447
2014-02-01_18,261.22375
2014-02-02_00,260.1219
2014-02-02_06,257.98975
2014-02-02_12,265.51328
2014-02-02_18,263.2228
2014-02-03_00,262.11603
2014-02-03_06,258.77036
2014-02-03_12,268.07318
2014-02-03_18,264.48325
2014-02-04_00,260.60864
2014-02-04_06,258.47125
2014-02-04_12,271.71167
2014-02-04_18,265.34363
2014-02-05_00,263.77246
2014-02-05_06,261.71945
2014-02-05_12,276.56677
2014-02-05_18,270.67624
2014-02-06_00,267.7506
2014-02-06_06,266.82758
2014-02-06_12,272.7709
2014-02-06_18,271.60486
2014-02-07_00,272.0245
2014-02-07_06,272.03027
2014-02-07_12,276.37006
2014-02-07_18,274.0896
2014-02-08_00,272.6941
2014-02-08_06,272.49365
2014-02-08_12,272.96674
2014-02-08_18,273.29538
2014-02-09_00,273.26114
2014-02-09_06,273.3481
2014-02-09_12,276.8616
2014-02-09_18,274.71887
2014-02-10_00,273.29742
2014-02-10_06,273.10034
2014-02-10_12,274.81213
2014-02-10_18,274.1368
2014-02-11_00,274.2421
2014-02-11_06,273.8173
2014-02-11_12,276.57492
2014-02-11_18,275.27917
2014-02-12_00,274.49243
2014-02-12_06,273.57
2014-02-12_12,275.41168
2014-02-12_18,273.41217
2014-02-13_00,273.758
2014-02-13_06,275.10953
2014-02-13_12,275.97794
2014-02-13_18,274.3274
2014-02-14_00,273.58524
2014-02-14_06,272.89206
2014-02-14_12,274.97977
2014-02-14_18,274.0906
2014-02-15_00,273.74777
2014-02-15_06,274.91495
2014-02-15_12,277.21185
2014-02-15_18,274.63446
2014-02-16_00,273.344
2014-02-16_06,272.6352
2014-02-16_12,274.63898
2014-02-16_18,274.42432
2014-02-17_00,273.8977
2014-02-17_06,275.14285
2014-02-17_12,279.8363
2014-02-17_18,274.7644
2014-02-18_00,274.01825
2014-02-18_06,272.90765
2014-02-18_12,280.0134
2014-02-18_18,275.26727
2014-02-19_00,274.52527
2014-02-19_06,273.7865
2014-02-19_12,278.76364
2014-02-19_18,275.80133
2014-02-20_00,276.37555
2014-02-20_06,276.3529
2014-02-20_12,277.93976
2014-02-20_18,276.3018
2014-02-21_00,276.50055
2014-02-21_06,275.1883
2014-02-21_12,281.409
2014-02-21_18,276.9062
2014-02-22_00,275.49457
2014-02-22_06,275.14587
2014-02-22_12,277.02954
2014-02-22_18,276.9857
2014-02-23_00,276.26294
2014-02-23_06,275.7005
2014-02-23_12,276.43024
2014-02-23_18,275.37628
2014-02-24_00,274.23837
2014-02-24_06,273.31622
2014-02-24_12,277.45117
