Date,Average pressure [Pa]
2019-01-01_00,101440.305
2019-01-01_06,101193.336
2019-01-01_12,101171.0
2019-01-01_18,100836.375
2019-01-02_00,100756.375
2019-01-02_06,100491.84
2019-01-02_12,100655.2
2019-01-02_18,100626.805
2019-01-03_00,101101.54
2019-01-03_06,101334.01
2019-01-03_12,101682.23
2019-01-03_18,101740.625
2019-01-04_00,102006.1
2019-01-04_06,102103.61
2019-01-04_12,102324.805
2019-01-04_18,102332.25
2019-01-05_00,102506.08
2019-01-05_06,102380.81
2019-01-05_12,102393.09
2019-01-05_18,102255.375
2019-01-06_00,102395.8
2019-01-06_06,102110.48
2019-01-06_12,102153.61
2019-01-06_18,102007.08
2019-01-07_00,102060.45
2019-01-07_06,101969.12
2019-01-07_12,102151.76
2019-01-07_18,102150.32
2019-01-08_00,102334.42
2019-01-08_06,102304.91
2019-01-08_12,102288.766
2019-01-08_18,102055.03
2019-01-09_00,102005.08
2019-01-09_06,101740.36
2019-01-09_12,101648.02
2019-01-09_18,101355.32
2019-01-10_00,101167.875
2019-01-10_06,100871.68
2019-01-10_12,101227.71
2019-01-10_18,101346.336
2019-01-11_00,101728.125
2019-01-11_06,101802.93
2019-01-11_12,101884.11
2019-01-11_18,101830.15
2019-01-12_00,101858.18
2019-01-12_06,101619.77
2019-01-12_12,101515.48
2019-01-12_18,101111.03
2019-01-13_00,101155.86
2019-01-13_06,101414.55
2019-01-13_12,101767.99
2019-01-13_18,101733.94
2019-01-14_00,101829.95
2019-01-14_06,101678.42
2019-01-14_12,101694.73
2019-01-14_18,101627.02
2019-01-15_00,101731.766
2019-01-15_06,101562.13
2019-01-15_12,101512.8
2019-01-15_18,101356.27
2019-01-16_00,101385.72
2019-01-16_06,101234.55
2019-01-16_12,101258.914
2019-01-16_18,101153.69
2019-01-17_00,101277.78
2019-01-17_06,101335.984
2019-01-17_12,101639.99
2019-01-17_18,101758.11
2019-01-18_00,102059.445
2019-01-18_06,102136.984
2019-01-18_12,102229.37
2019-01-18_18,102193.7
2019-01-19_00,102292.51
2019-01-19_06,101982.766
2019-01-19_12,101911.42
2019-01-19_18,101709.67
2019-01-20_00,101687.59
2019-01-20_06,101334.914
2019-01-20_12,101246.46
2019-01-20_18,101045.75
2019-01-21_00,101067.7
2019-01-21_06,101149.875
2019-01-21_12,101253.25
2019-01-21_18,101233.664
2019-01-22_00,101185.59
2019-01-22_06,101069.625
2019-01-22_12,100813.67
2019-01-22_18,100327.25
2019-01-23_00,100074.37
2019-01-23_06,99748.195
2019-01-23_12,99734.35
2019-01-23_18,99996.02
2019-01-24_00,100615.04
2019-01-24_06,101135.375
2019-01-24_12,101501.39
2019-01-24_18,101592.8
2019-01-25_00,101780.08
2019-01-25_06,101736.57
2019-01-25_12,101770.75
2019-01-25_18,101829.69
2019-01-26_00,102074.39
2019-01-26_06,102095.19
2019-01-26_12,102099.805
2019-01-26_18,102030.664
2019-01-27_00,102045.31
2019-01-27_06,101792.945
2019-01-27_12,101656.79
2019-01-27_18,101485.42
2019-01-28_00,101438.58
2019-01-28_06,101171.19
2019-01-28_12,101238.695
2019-01-28_18,101217.58
2019-01-29_00,101225.63
2019-01-29_06,101256.55
2019-01-29_12,101514.914
2019-01-29_18,101577.32
2019-01-30_00,101786.984
2019-01-30_06,101892.75
2019-01-30_12,102035.81
2019-01-30_18,102053.664
2019-01-31_00,102185.52
2019-01-31_06,101947.53
2019-01-31_12,101880.516
